onset	duration	sample	type	marker_code
0	0.0002	475425	Response	R128
0	0.0002	485925	Response	R128
0	0.0002	486137	Stimulus	S 1
1.0572	0.0002	491423	Stimulus	S 5
2.0576	0.0002	496425	Response	R128
2.0582	0.0002	496428	Stimulus	S 5
3.0582	0.0002	501428	Stimulus	S 5
4.0592	0.0002	506433	Stimulus	S 5
4.1576	0.0002	506925	Response	R128
5.0542	0.0002	511408	Stimulus	S 5
6.0652	0.0002	516463	Stimulus	S 5
6.2576	0.0002	517425	Response	R128
7.0652	0.0002	521463	Stimulus	S 5
8.0654	0.0002	526464	Stimulus	S 5
8.3576	0.0002	527925	Response	R128
9.0654	0.0002	531464	Stimulus	S 5
10.0652	0.0002	536463	Stimulus	S 5
10.4576	0.0002	538425	Response	R128
11.0672	0.0002	541473	Stimulus	S 5
12.0654	0.0002	546464	Stimulus	S 5
12.5576	0.0002	548925	Response	R128
13.0694	0.0002	551484	Stimulus	S 5
14.0694	0.0002	556484	Stimulus	S 5
14.6576	0.0002	559425	Response	R128
15.0714	0.0002	561494	Stimulus	S 5
16.0654	0.0002	566464	Stimulus	S 5
16.7576	0.0002	569925	Response	R128
17.0742	0.0002	571508	Stimulus	S 5
18.0754	0.0002	576514	Stimulus	S 5
18.8576	0.0002	580425	Response	R128
19.0754	0.0002	581514	Stimulus	S 5
20.0744	0.0002	586509	Stimulus	S 5
20.9576	0.0002	590925	Response	R128
21.081	0.0002	591542	Stimulus	S 5
22.081	0.0002	596542	Stimulus	S 5
23.0576	0.0002	601425	Response	R128
23.081	0.0002	601542	Stimulus	S 5
24.0808	0.0002	606541	Stimulus	S 5
25.0814	0.0002	611544	Stimulus	S 5
25.1576	0.0002	611925	Response	R128
26.0808	0.0002	616541	Stimulus	S 5
27.0842	0.0002	621558	Stimulus	S 5
27.2576	0.0002	622425	Response	R128
28.0844	0.0002	626559	Stimulus	S 5
29.0846	0.0002	631560	Stimulus	S 5
29.3576	0.0002	632925	Response	R128
30.0856	0.0002	636565	Stimulus	S 5
31.0856	0.0002	641565	Stimulus	S 5
31.4576	0.0002	643425	Response	R128
32.0886	0.0002	646580	Stimulus	S 5
33.0886	0.0002	651580	Stimulus	S 5
33.5576	0.0002	653925	Response	R128
34.0896	0.0002	656585	Stimulus	S 5
35.0846	0.0002	661560	Stimulus	S 5
35.6576	0.0002	664425	Response	R128
36.0846	0.0002	666560	Stimulus	S 5
37.0968	0.0002	671621	Stimulus	S 5
37.7576	0.0002	674925	Response	R128
38.0968	0.0002	676621	Stimulus	S 5
39.0966	0.0002	681620	Stimulus	S 5
39.8576	0.0002	685425	Response	R128
40.0966	0.0002	686620	Stimulus	S 5
41.0976	0.0002	691625	Stimulus	S 5
41.9576	0.0002	695925	Response	R128
42.0968	0.0002	696621	Stimulus	S 5
43.0986	0.0002	701630	Stimulus	S 5
44.0576	0.0002	706425	Response	R128
44.0996	0.0002	706635	Stimulus	S 5
45.1016	0.0002	711645	Stimulus	S 5
46.0968	0.0002	716621	Stimulus	S 5
46.1576	0.0002	716925	Response	R128
47.1046	0.0002	721660	Stimulus	S 5
48.1046	0.0002	726660	Stimulus	S 5
48.2576	0.0002	727425	Response	R128
49.1058	0.0002	731666	Stimulus	S 5
50.1048	0.0002	736661	Stimulus	S 5
50.3576	0.0002	737925	Response	R128
51.1088	0.0002	741681	Stimulus	S 5
52.1126	0.0002	746700	Stimulus	S 5
52.4576	0.0002	748425	Response	R128
53.1126	0.0002	751700	Stimulus	S 5
54.1126	0.0002	756700	Stimulus	S 5
54.5576	0.0002	758925	Response	R128
55.1128	0.0002	761701	Stimulus	S 5
56.1124	0.0002	766699	Stimulus	S 5
56.6576	0.0002	769425	Response	R128
57.1156	0.0002	771715	Stimulus	S 5
58.1148	0.0002	776711	Stimulus	S 5
58.7576	0.0002	779925	Response	R128
59.1158	0.0002	781716	Stimulus	S 5
60.1168	0.0002	786721	Stimulus	S 5
60.8576	0.0002	790425	Response	R128
61.1188	0.0002	791731	Stimulus	S 5
62.1158	0.0002	796716	Stimulus	S 5
62.9576	0.0002	800925	Response	R128
63.1198	0.0002	801736	Stimulus	S 5
64.12	0.0002	806737	Stimulus	S 5
65.0576	0.0002	811425	Response	R128
65.122	0.0002	811747	Stimulus	S 5
66.1148	0.0002	816711	Stimulus	S 5
67.1284	0.0002	821779	Stimulus	S 5
67.1576	0.0002	821925	Response	R128
68.1284	0.0002	826779	Stimulus	S 5
69.1284	0.0002	831779	Stimulus	S 5
69.2576	0.0002	832425	Response	R128
70.1282	0.0002	836778	Stimulus	S 5
71.129	0.0002	841782	Stimulus	S 5
71.3576	0.0002	842925	Response	R128
72.1282	0.0002	846778	Stimulus	S 5
73.1296	0.0002	851785	Stimulus	S 5
73.4576	0.0002	853425	Response	R128
74.13	0.0002	856787	Stimulus	S 5
75.132	0.0002	861797	Stimulus	S 5
75.5576	0.0002	863925	Response	R128
76.128	0.0002	866777	Stimulus	S 5
77.1348	0.0002	871811	Stimulus	S 5
77.6576	0.0002	874425	Response	R128
78.135	0.0002	876812	Stimulus	S 5
79.135	0.0002	881812	Stimulus	S 5
79.7576	0.0002	884925	Response	R128
80.136	0.0002	886817	Stimulus	S 5
81.1362	0.0002	891818	Stimulus	S 5
81.8576	0.0002	895425	Response	R128
82.138	0.0002	896827	Stimulus	S 5
83.1392	0.0002	901833	Stimulus	S 5
83.9576	0.0002	905925	Response	R128
84.1442	0.0002	906858	Stimulus	S 5
85.144	0.0002	911857	Stimulus	S 5
86.0576	0.0002	916425	Response	R128
86.144	0.0002	916857	Stimulus	S 5
87.1448	0.0002	921861	Stimulus	S 5
88.1452	0.0002	926863	Stimulus	S 5
88.1576	0.0002	926925	Response	R128
89.1452	0.0002	931863	Stimulus	S 5
90.1482	0.0002	936878	Stimulus	S 5
90.2576	0.0002	937425	Response	R128
91.1492	0.0002	941883	Stimulus	S 5
92.1492	0.0002	946883	Stimulus	S 5
92.3576	0.0002	947925	Response	R128
93.1502	0.0002	951888	Stimulus	S 5
94.1504	0.0002	956889	Stimulus	S 5
94.4576	0.0002	958425	Response	R128
95.1522	0.0002	961898	Stimulus	S 5
96.1452	0.0002	966863	Stimulus	S 5
96.5576	0.0002	968925	Response	R128
97.1552	0.0002	971913	Stimulus	S 5
98.16	0.0002	976937	Stimulus	S 5
98.6576	0.0002	979425	Response	R128
99.16	0.0002	981937	Stimulus	S 5
100.1598	0.0002	986936	Stimulus	S 5
100.7576	0.0002	989925	Response	R128
101.1604	0.0002	991939	Stimulus	S 5
102.1598	0.0002	996936	Stimulus	S 5
102.8576	0.0002	1000425	Response	R128
103.1606	0.0002	1001940	Stimulus	S 5
104.1604	0.0002	1006939	Stimulus	S 5
104.9576	0.0002	1010925	Response	R128
105.1624	0.0002	1011949	Stimulus	S 5
106.1596	0.0002	1016935	Stimulus	S 5
107.0576	0.0002	1021425	Response	R128
107.165	0.0002	1021962	Stimulus	S 5
108.1654	0.0002	1026964	Stimulus	S 5
109.1576	0.0002	1031925	Response	R128
109.1664	0.0002	1031969	Stimulus	S 5
110.1674	0.0002	1036974	Stimulus	S 5
111.1694	0.0002	1041984	Stimulus	S 5
111.2576	0.0002	1042425	Response	R128
112.1694	0.0002	1046984	Stimulus	S 5
113.1694	0.0002	1051984	Stimulus	S 5
113.3576	0.0002	1052925	Response	R128
114.1758	0.0002	1057016	Stimulus	S 5
115.1756	0.0002	1062015	Stimulus	S 5
115.4576	0.0002	1063425	Response	R128
116.1756	0.0002	1067015	Stimulus	S 5
117.1762	0.0002	1072018	Stimulus	S 5
117.5576	0.0002	1073925	Response	R128
118.1766	0.0002	1077020	Stimulus	S 5
