name	x	y	z	type
Fp1	0.847082391068337	0.234837132675708	0.476762984992124	EEG
Fp2	0.843459807040068	-0.209282077734817	0.49474899277	EEG
F3	0.547504678289593	0.301989513224076	0.780410764375847	EEG
F4	0.560045824537808	-0.296028589806862	0.773767244353706	EEG
C3	0.117354466347076	0.408725140175672	0.905081040027229	EEG
C4	0.144887444171547	-0.401034260994301	0.904532558855784	EEG
P3	-0.30602035622119	0.354028016842578	0.883750929203906	EEG
P4	-0.311450508318433	-0.329464843757697	0.891320087059585	EEG
O1	-0.658205579908299	0.262730572208143	0.705505535771876	EEG
O2	-0.664556821325903	-0.235462452820166	0.709169700805895	EEG
F7	0.600552277945619	0.574642661591749	0.555988105028407	EEG
F8	0.615631643523342	-0.55332576494486	0.561095604456972	EEG
T7	0.0969878891569317	0.746969526608472	0.657746057133905	EEG
T8	0.124939180096512	-0.72923822457892	0.67275687517096	EEG
P7	-0.413147119737512	0.615291613905621	0.671361070743616	EEG
P8	-0.387296680624958	-0.599127984436694	0.700747414866236	EEG
Fz	0.537786546993853	0.0141857552634707	0.842961680161105	EEG
Cz	0.11889173756364	-0.00117329339258471	0.992906530405412	EEG
Pz	-0.298163299700831	-0.00791183172974996	0.954482084499333	EEG
Oz	-0.689462452436894	-0.0155256964099273	0.724155010637012	EEG
FC1	0.319715893038217	0.219299480264695	0.921786030320708	EEG
FC2	0.334644581890021	-0.178398445129946	0.925303733152996	EEG
CP1	-0.0493011461689252	0.206305563719997	0.977244806261259	EEG
CP2	-0.0651262746486564	-0.187332954493621	0.980135160327941	EEG
FC5	0.34828116904974	0.534527300754631	0.77005246057221	EEG
FC6	0.370643075350383	-0.532016443796916	0.761302971375058	EEG
CP5	-0.135002646323164	0.571993143384381	0.809072388236675	EEG
CP6	-0.1243756763306	-0.554605780227786	0.822765531409304	EEG
TP9	-0.359169179568608	0.806328411834031	0.469927646257616	EEG
TP10	-0.291995388352561	-0.809717888985101	0.509014374490887	EEG
POz	-0.503806662867322	0.00782647519075707	0.863780986556535	EEG
ECG	1	-0	0	EEG
F1	0.524075855578274	0.176035044063416	0.833280361499952	EEG
F2	0.534835942491341	-0.155303228146721	0.830560908029391	EEG
C1	0.120570441652202	0.203403266872965	0.971642876588512	EEG
C2	0.138912303324288	-0.166178503625238	0.976262299240331	EEG
P1	-0.304456852154496	0.20776425702107	0.929591328854061	EEG
P2	-0.270512292902994	-0.185362362801002	0.944703071787741	EEG
AF3	0.713179020962481	0.257913818710185	0.651809900336997	EEG
AF4	0.721085559950622	-0.215211633084756	0.658573889716022	EEG
FC3	0.342738656413515	0.373876372021161	0.861827518616198	EEG
FC4	0.35699926164537	-0.370329754364538	0.857558977690142	EEG
CP3	-0.102828103331276	0.387272348915748	0.916213135100437	EEG
CP4	-0.0793415814671233	-0.387552147234004	0.918427050246566	EEG
PO3	-0.491108639297804	0.228277666429132	0.840655465346375	EEG
PO4	-0.491581878487848	-0.234577853702711	0.838642049562618	EEG
F5	0.576979871604468	0.456669500513664	0.677161129321444	EEG
F6	0.584050034985563	-0.431622415373149	0.687450105230053	EEG
C5	0.11307464398677	0.583621794333638	0.804114249386273	EEG
C6	0.131372199958523	-0.570671166623677	0.810602100085133	EEG
P5	-0.348045247547062	0.491561930804248	0.798267733184741	EEG
P6	-0.339958293923454	-0.490596141993074	0.80233645302589	EEG
AF7	0.756608576120518	0.405621953929742	0.512849191313685	EEG
AF8	0.763948219265518	-0.396907051624733	0.508770980551765	EEG
FT7	0.381761315253124	0.678652230548554	0.627446769174626	EEG
FT8	0.396861294502301	-0.67349484461148	0.623623129147497	EEG
TP7	-0.169400037957834	0.714384530718749	0.678939150005092	EEG
TP8	-0.163225345394903	-0.701974109684055	0.693245869770598	EEG
PO7	-0.582870855453308	0.435091876115836	0.686262796019958	EEG
PO8	-0.571512268184876	-0.426923841009773	0.700792238321487	EEG
Fpz	0.8751722600978	0.00862281185234803	0.483734599001423	EEG
CPz	-0.0671107086574773	0.00862089160696737	0.997708290539571	EEG
EOGL	1	-0	0	EEG
EOGU	1	-0	0	EEG
