onset	duration	sample	type	marker_code
0	0.0002	201	SyncStatus	Sync Off
0	0.0002	1501	SyncStatus	Sync Off
0	0.0002	11501	SyncStatus	Sync Off
0	0.0002	21501	SyncStatus	Sync Off
0	0.0002	31501	SyncStatus	Sync Off
0	0.0002	41501	SyncStatus	Sync Off
0	0.0002	51501	SyncStatus	Sync Off
0	0.0002	61501	SyncStatus	Sync Off
0	0.0002	71501	SyncStatus	Sync Off
0	0.0002	81501	SyncStatus	Sync Off
0	0.0002	91501	SyncStatus	Sync Off
0	0.0002	101501	SyncStatus	Sync Off
0	0.0002	111501	SyncStatus	Sync Off
0	0.0002	121501	SyncStatus	Sync Off
0	0.0002	131501	SyncStatus	Sync Off
0	0.0002	141501	SyncStatus	Sync Off
0	0.0002	151501	SyncStatus	Sync Off
0	0.0002	161501	SyncStatus	Sync Off
0	0.0002	171501	SyncStatus	Sync Off
0	0.0002	181501	SyncStatus	Sync Off
0	0.0002	191501	SyncStatus	Sync Off
0	0.0002	201501	SyncStatus	Sync Off
0	0.0002	211501	SyncStatus	Sync Off
0	0.0002	215746	Stimulus	S 1
0.002	0.0002	215756	Stimulus	S 10
0.0042	0.0002	215767	Stimulus	S 11
0.0062	0.0002	215777	Stimulus	S 12
1.0036	0.0002	220764	Stimulus	S 11
1.151	0.0002	221501	SyncStatus	Sync Off
2.0042	0.0002	225767	Stimulus	S 11
2.0064	0.0002	225778	Stimulus	S 12
3.005	0.0002	230771	Stimulus	S 11
3.151	0.0002	231501	SyncStatus	Sync Off
4.0056	0.0002	235774	Stimulus	S 11
4.0076	0.0002	235784	Stimulus	S 12
5.0062	0.0002	240777	Stimulus	S 11
5.151	0.0002	241501	SyncStatus	Sync Off
6.007	0.0002	245781	Stimulus	S 11
6.009	0.0002	245791	Stimulus	S 12
7.0076	0.0002	250784	Stimulus	S 11
7.151	0.0002	251501	SyncStatus	Sync Off
8.0082	0.0002	255787	Stimulus	S 11
8.0104	0.0002	255798	Stimulus	S 12
9.009	0.0002	260791	Stimulus	S 11
9.151	0.0002	261501	SyncStatus	Sync Off
10.0096	0.0002	265794	Stimulus	S 11
10.0116	0.0002	265804	Stimulus	S 12
11.0102	0.0002	270797	Stimulus	S 11
11.151	0.0002	271501	SyncStatus	Sync Off
12.011	0.0002	275801	Stimulus	S 11
12.013	0.0002	275811	Stimulus	S 12
13.0116	0.0002	280804	Stimulus	S 11
13.151	0.0002	281501	SyncStatus	Sync Off
14.0122	0.0002	285807	Stimulus	S 11
14.0144	0.0002	285818	Stimulus	S 12
15.0128	0.0002	290810	Stimulus	S 11
15.151	0.0002	291501	SyncStatus	Sync Off
16.0136	0.0002	295814	Stimulus	S 11
16.0156	0.0002	295824	Stimulus	S 12
17.0142	0.0002	300817	Stimulus	S 11
17.151	0.0002	301501	SyncStatus	Sync Off
