onset	duration	sample	type	marker_code
0	0.0002	71817	Response	R128
0	0.0002	82317	Response	R128
0	0.0002	82542	Stimulus	S 1
0.0022	0.0002	82553	Stimulus	S 5
0.9988	0.0002	87536	Stimulus	S 5
1.9986	0.0002	92535	Stimulus	S 5
2.055	0.0002	92817	Response	R128
2.9986	0.0002	97535	Stimulus	S 5
3.9988	0.0002	102536	Stimulus	S 5
4.155	0.0002	103317	Response	R128
4.9984	0.0002	107534	Stimulus	S 5
5.9984	0.0002	112534	Stimulus	S 5
6.255	0.0002	113817	Response	R128
6.9984	0.0002	117534	Stimulus	S 5
7.9982	0.0002	122533	Stimulus	S 5
8.355	0.0002	124317	Response	R128
8.9982	0.0002	127533	Stimulus	S 5
9.9982	0.0002	132533	Stimulus	S 5
10.455	0.0002	134817	Response	R128
10.998	0.0002	137532	Stimulus	S 5
11.998	0.0002	142532	Stimulus	S 5
12.555	0.0002	145317	Response	R128
12.998	0.0002	147532	Stimulus	S 5
13.9978	0.0002	152531	Stimulus	S 5
14.655	0.0002	155817	Response	R128
14.9978	0.0002	157531	Stimulus	S 5
15.9978	0.0002	162531	Stimulus	S 5
16.755	0.0002	166317	Response	R128
16.9976	0.0002	167530	Stimulus	S 5
17.9976	0.0002	172530	Stimulus	S 5
18.855	0.0002	176817	Response	R128
18.9976	0.0002	177530	Stimulus	S 5
19.9974	0.0002	182529	Stimulus	S 5
20.955	0.0002	187317	Response	R128
20.9974	0.0002	187529	Stimulus	S 5
21.9974	0.0002	192529	Stimulus	S 5
22.9974	0.0002	197529	Stimulus	S 5
23.055	0.0002	197817	Response	R128
23.9972	0.0002	202528	Stimulus	S 5
24.9972	0.0002	207528	Stimulus	S 5
25.155	0.0002	208317	Response	R128
25.9972	0.0002	212528	Stimulus	S 5
26.997	0.0002	217527	Stimulus	S 5
27.255	0.0002	218817	Response	R128
27.997	0.0002	222527	Stimulus	S 5
28.997	0.0002	227527	Stimulus	S 5
29.355	0.0002	229317	Response	R128
29.997	0.0002	232527	Stimulus	S 5
30.9968	0.0002	237526	Stimulus	S 5
31.455	0.0002	239817	Response	R128
31.9968	0.0002	242526	Stimulus	S 5
32.9968	0.0002	247526	Stimulus	S 5
33.555	0.0002	250317	Response	R128
33.9966	0.0002	252525	Stimulus	S 5
34.9966	0.0002	257525	Stimulus	S 5
35.655	0.0002	260817	Response	R128
35.9966	0.0002	262525	Stimulus	S 5
36.9966	0.0002	267525	Stimulus	S 5
37.755	0.0002	271317	Response	R128
37.9964	0.0002	272524	Stimulus	S 5
38.9964	0.0002	277524	Stimulus	S 5
39.855	0.0002	281817	Response	R128
39.9964	0.0002	282524	Stimulus	S 5
40.9962	0.0002	287523	Stimulus	S 5
41.955	0.0002	292317	Response	R128
41.9962	0.0002	292523	Stimulus	S 5
42.9962	0.0002	297523	Stimulus	S 5
43.9962	0.0002	302523	Stimulus	S 5
44.055	0.0002	302817	Response	R128
44.996	0.0002	307522	Stimulus	S 5
45.996	0.0002	312522	Stimulus	S 5
46.155	0.0002	313317	Response	R128
46.996	0.0002	317522	Stimulus	S 5
47.996	0.0002	322522	Stimulus	S 5
48.255	0.0002	323817	Response	R128
48.9958	0.0002	327521	Stimulus	S 5
49.9958	0.0002	332521	Stimulus	S 5
50.355	0.0002	334317	Response	R128
50.9958	0.0002	337521	Stimulus	S 5
51.9956	0.0002	342520	Stimulus	S 5
52.455	0.0002	344817	Response	R128
52.9956	0.0002	347520	Stimulus	S 5
53.9956	0.0002	352520	Stimulus	S 5
54.555	0.0002	355317	Response	R128
54.9954	0.0002	357519	Stimulus	S 5
55.9954	0.0002	362519	Stimulus	S 5
56.655	0.0002	365817	Response	R128
56.9954	0.0002	367519	Stimulus	S 5
57.9952	0.0002	372518	Stimulus	S 5
58.755	0.0002	376317	Response	R128
58.9952	0.0002	377518	Stimulus	S 5
59.9952	0.0002	382518	Stimulus	S 5
60.855	0.0002	386817	Response	R128
60.9952	0.0002	387518	Stimulus	S 5
61.995	0.0002	392517	Stimulus	S 5
62.955	0.0002	397317	Response	R128
62.995	0.0002	397517	Stimulus	S 5
63.995	0.0002	402517	Stimulus	S 5
64.995	0.0002	407517	Stimulus	S 5
65.055	0.0002	407817	Response	R128
65.9948	0.0002	412516	Stimulus	S 5
66.9948	0.0002	417516	Stimulus	S 5
67.155	0.0002	418317	Response	R128
67.9948	0.0002	422516	Stimulus	S 5
68.9946	0.0002	427515	Stimulus	S 5
69.255	0.0002	428817	Response	R128
69.9946	0.0002	432515	Stimulus	S 5
70.9946	0.0002	437515	Stimulus	S 5
71.355	0.0002	439317	Response	R128
71.9944	0.0002	442514	Stimulus	S 5
72.9944	0.0002	447514	Stimulus	S 5
73.455	0.0002	449817	Response	R128
73.9944	0.0002	452514	Stimulus	S 5
74.9942	0.0002	457513	Stimulus	S 5
75.555	0.0002	460317	Response	R128
75.9942	0.0002	462513	Stimulus	S 5
76.9942	0.0002	467513	Stimulus	S 5
77.655	0.0002	470817	Response	R128
77.9942	0.0002	472513	Stimulus	S 5
78.994	0.0002	477512	Stimulus	S 5
79.755	0.0002	481317	Response	R128
79.994	0.0002	482512	Stimulus	S 5
80.994	0.0002	487512	Stimulus	S 5
81.855	0.0002	491817	Response	R128
81.994	0.0002	492512	Stimulus	S 5
82.9938	0.0002	497511	Stimulus	S 5
83.955	0.0002	502317	Response	R128
83.9938	0.0002	502511	Stimulus	S 5
84.9938	0.0002	507511	Stimulus	S 5
85.9936	0.0002	512510	Stimulus	S 5
86.055	0.0002	512817	Response	R128
86.9936	0.0002	517510	Stimulus	S 5
87.9936	0.0002	522510	Stimulus	S 5
88.155	0.0002	523317	Response	R128
88.9934	0.0002	527509	Stimulus	S 5
89.9934	0.0002	532509	Stimulus	S 5
90.255	0.0002	533817	Response	R128
90.9934	0.0002	537509	Stimulus	S 5
91.9932	0.0002	542508	Stimulus	S 5
92.355	0.0002	544317	Response	R128
92.9932	0.0002	547508	Stimulus	S 5
93.9932	0.0002	552508	Stimulus	S 5
94.455	0.0002	554817	Response	R128
94.9932	0.0002	557508	Stimulus	S 5
95.993	0.0002	562507	Stimulus	S 5
96.555	0.0002	565317	Response	R128
96.993	0.0002	567507	Stimulus	S 5
97.993	0.0002	572507	Stimulus	S 5
98.655	0.0002	575817	Response	R128
98.993	0.0002	577507	Stimulus	S 5
99.993	0.0002	582507	Stimulus	S 5
100.755	0.0002	586317	Response	R128
100.9928	0.0002	587506	Stimulus	S 5
101.9928	0.0002	592506	Stimulus	S 5
