name	x	y	z	type
Fp1	0.836552403778768	0.253079955724573	0.485932723473542	EEG
Fp2	0.846454348028673	-0.301924980231483	0.438584476487223	EEG
F3	0.473047643817843	0.35474835356811	0.80646111643346	EEG
F4	0.485351290007951	-0.385443854288296	0.784772043640063	EEG
C3	-0.0175771808379055	0.450173057895511	0.892768312978679	EEG
C4	-0.0362391085218559	-0.479836466223632	0.876609201808627	EEG
P3	-0.446897671306533	0.376056247765524	0.811704484339783	EEG
P4	-0.477488219099044	-0.391376566747037	0.786657094052374	EEG
O1	-0.80585920241145	0.238400422722824	0.541992789928391	EEG
O2	-0.825741411182989	-0.24130725201756	0.509825393621444	EEG
F7	0.499077614154384	0.690970907487574	0.522953860350764	EEG
F8	0.475269845208583	-0.74453221795419	0.468818035770408	EEG
T7	-0.0282350095919891	0.835727025135527	0.548418748486467	EEG
T8	-0.0733974794691043	-0.854217507247623	0.514708908334837	EEG
P7	-0.533732078291129	0.666206534454089	0.520863630956995	EEG
P8	-0.564113279416901	-0.656073774498805	0.501341610481715	EEG
Fz	0.44274698375216	-0.00920851577342431	0.896599303822848	EEG
Cz	-0.019690655933299	-0.0177171044098643	0.999649129585099	EEG
Pz	-0.476389327984008	-0.0278855671766087	0.878792127483049	EEG
Oz	-0.840645659278248	-0.0181961638938631	0.541279756832072	EEG
FC1	0.173459897161532	0.209171048472818	0.962371620818846	EEG
FC2	0.185295645243925	-0.241237795227562	0.952612119389304	EEG
CP1	-0.2441738380173	0.246056195466966	0.937995461343083	EEG
CP2	-0.235703753140689	-0.236941137397549	0.942498083904763	EEG
FC5	0.218816467656152	0.628319993190639	0.746547613779188	EEG
FC6	0.211107084456731	-0.673973289395111	0.707950424870353	EEG
CP5	-0.275577359660571	0.62927422310443	0.726684987445609	EEG
CP6	-0.304429540840725	-0.650478466359201	0.6958451116926	EEG
TP9	-0.388334199001519	0.879224384289011	0.275972882648746	EEG
TP10	-0.422670733774953	-0.877852789198506	0.225219740046354	EEG
POz	-0.669645148627155	-0.0106365309069121	0.742605035756143	EEG
ECG	1	-0	0	EEG
F1	0.449011286593658	0.186868581833396	0.873767130095361	EEG
F2	0.436887903550131	-0.234492909049942	0.868413516325527	EEG
C1	-0.019601212446014	0.212261305129032	0.977016341120028	EEG
C2	-0.0444738301266393	-0.232478588136641	0.971584162330707	EEG
P1	-0.466004035383908	0.140517438204187	0.87355314009306	EEG
P2	-0.470328713339145	-0.227771005524474	0.852590916237743	EEG
AF3	0.669385411709002	0.272435461793797	0.691159959595729	EEG
AF4	0.650861770057323	-0.320066176885065	0.688430532945791	EEG
FC3	0.225492837925515	0.410203866511579	0.883677411696852	EEG
FC4	0.202981792921257	-0.453495402050293	0.86783656990341	EEG
CP3	-0.241809063104128	0.411659572097196	0.878672165088583	EEG
CP4	-0.265542122726008	-0.447935966152537	0.853721705993914	EEG
PO3	-0.654968228236714	0.247100039954976	0.714113569577494	EEG
PO4	-0.677075699826723	-0.269304268992564	0.684867656855348	EEG
F5	0.488683439670541	0.536660809412535	0.687883472277429	EEG
F6	0.468758784664038	-0.579633837440369	0.666550685465439	EEG
C5	-0.030839981067116	0.668084468465686	0.743446056256069	EEG
C6	-0.0592428415638878	-0.698486039275474	0.713167258545074	EEG
P5	-0.482616384826821	0.523923002032922	0.701844792698143	EEG
P6	-0.524014560494295	-0.538667861759629	0.659731517435146	EEG
AF7	0.693823226670548	0.494680082806387	0.523355467925134	EEG
AF8	0.696962480363144	-0.548376606723801	0.462089166897627	EEG
FT7	0.251709713326615	0.796769277695006	0.54936412181577	EEG
FT8	0.212120379452533	-0.839462051179363	0.500308314193009	EEG
TP7	-0.325117181161495	0.790751338126014	0.518662838234553	EEG
TP8	-0.353876692731926	-0.787043937188861	0.505304984415719	EEG
PO7	-0.713707845168764	0.502533315853738	0.487935834102813	EEG
PO8	-0.721479575305467	-0.485728598902108	0.493492604428514	EEG
Fpz	0.90303296087184	-0.0383803834473047	0.42785326660606	EEG
CPz	-0.260837457996968	0.0112059688640573	0.965317692144663	EEG
EOGL	1	-0	0	EEG
EOGU	1	-0	0	EEG
