onset	duration	sample	type	marker_code
0	0.0002	56163	Response	R128
0	0.0002	66663	Response	R128
0	0.0002	66875	Stimulus	S 1
1.0604	0.0002	72177	Stimulus	S 5
2.0576	0.0002	77163	Response	R128
2.0654	0.0002	77202	Stimulus	S 5
3.0654	0.0002	82202	Stimulus	S 5
4.0654	0.0002	87202	Stimulus	S 5
4.1576	0.0002	87663	Response	R128
5.0652	0.0002	92201	Stimulus	S 5
6.0652	0.0002	97201	Stimulus	S 5
6.2576	0.0002	98163	Response	R128
7.0668	0.0002	102209	Stimulus	S 5
8.0674	0.0002	107212	Stimulus	S 5
8.3576	0.0002	108663	Response	R128
9.0684	0.0002	112217	Stimulus	S 5
10.0686	0.0002	117218	Stimulus	S 5
10.4576	0.0002	119163	Response	R128
11.0704	0.0002	122227	Stimulus	S 5
12.0704	0.0002	127227	Stimulus	S 5
12.5576	0.0002	129663	Response	R128
13.0706	0.0002	132228	Stimulus	S 5
14.0716	0.0002	137233	Stimulus	S 5
14.6576	0.0002	140163	Response	R128
15.0746	0.0002	142248	Stimulus	S 5
16.0676	0.0002	147213	Stimulus	S 5
16.7576	0.0002	150663	Response	R128
17.0772	0.0002	152261	Stimulus	S 5
18.0812	0.0002	157281	Stimulus	S 5
18.8576	0.0002	161163	Response	R128
19.0812	0.0002	162281	Stimulus	S 5
20.0812	0.0002	167281	Stimulus	S 5
20.9576	0.0002	171663	Response	R128
21.0816	0.0002	172283	Stimulus	S 5
22.0818	0.0002	177284	Stimulus	S 5
23.0576	0.0002	182163	Response	R128
23.0814	0.0002	182282	Stimulus	S 5
24.0816	0.0002	187283	Stimulus	S 5
25.0846	0.0002	192298	Stimulus	S 5
25.1576	0.0002	192663	Response	R128
26.0808	0.0002	197279	Stimulus	S 5
27.0874	0.0002	202312	Stimulus	S 5
27.2576	0.0002	203163	Response	R128
28.0878	0.0002	207314	Stimulus	S 5
29.0878	0.0002	212314	Stimulus	S 5
29.3576	0.0002	213663	Response	R128
30.0878	0.0002	217314	Stimulus	S 5
31.0908	0.0002	222329	Stimulus	S 5
31.4576	0.0002	224163	Response	R128
32.0908	0.0002	227329	Stimulus	S 5
33.0908	0.0002	232329	Stimulus	S 5
33.5576	0.0002	234663	Response	R128
34.097	0.0002	237360	Stimulus	S 5
35.097	0.0002	242360	Stimulus	S 5
35.6576	0.0002	245163	Response	R128
36.097	0.0002	247360	Stimulus	S 5
37.0976	0.0002	252363	Stimulus	S 5
37.7576	0.0002	255663	Response	R128
38.0978	0.0002	257364	Stimulus	S 5
39.0978	0.0002	262364	Stimulus	S 5
39.8576	0.0002	266163	Response	R128
40.0978	0.0002	267364	Stimulus	S 5
41.1008	0.0002	272379	Stimulus	S 5
41.9576	0.0002	276663	Response	R128
42.1008	0.0002	277379	Stimulus	S 5
43.1008	0.0002	282379	Stimulus	S 5
44.0576	0.0002	287163	Response	R128
44.1018	0.0002	287384	Stimulus	S 5
45.105	0.0002	292400	Stimulus	S 5
46.0978	0.0002	297364	Stimulus	S 5
46.1576	0.0002	297663	Response	R128
47.1074	0.0002	302412	Stimulus	S 5
48.108	0.0002	307415	Stimulus	S 5
48.2576	0.0002	308163	Response	R128
49.1128	0.0002	312439	Stimulus	S 5
50.1128	0.0002	317439	Stimulus	S 5
50.3576	0.0002	318663	Response	R128
51.1126	0.0002	322438	Stimulus	S 5
52.1126	0.0002	327438	Stimulus	S 5
52.4576	0.0002	329163	Response	R128
53.1126	0.0002	332438	Stimulus	S 5
54.1132	0.0002	337441	Stimulus	S 5
54.5576	0.0002	339663	Response	R128
55.115	0.0002	342450	Stimulus	S 5
56.1124	0.0002	347437	Stimulus	S 5
56.6576	0.0002	350163	Response	R128
57.1178	0.0002	352464	Stimulus	S 5
58.118	0.0002	357465	Stimulus	S 5
58.7576	0.0002	360663	Response	R128
59.118	0.0002	362465	Stimulus	S 5
60.1182	0.0002	367466	Stimulus	S 5
60.8576	0.0002	371163	Response	R128
61.1222	0.0002	372486	Stimulus	S 5
62.121	0.0002	377480	Stimulus	S 5
62.9576	0.0002	381663	Response	R128
63.1228	0.0002	382489	Stimulus	S 5
64.1222	0.0002	387486	Stimulus	S 5
65.0576	0.0002	392163	Response	R128
65.1252	0.0002	392501	Stimulus	S 5
66.1286	0.0002	397518	Stimulus	S 5
67.1288	0.0002	402519	Stimulus	S 5
67.1576	0.0002	402663	Response	R128
68.1292	0.0002	407521	Stimulus	S 5
69.1292	0.0002	412521	Stimulus	S 5
69.2576	0.0002	413163	Response	R128
70.129	0.0002	417520	Stimulus	S 5
71.1312	0.0002	422531	Stimulus	S 5
71.3576	0.0002	423663	Response	R128
72.1312	0.0002	427531	Stimulus	S 5
73.1322	0.0002	432536	Stimulus	S 5
73.4576	0.0002	434163	Response	R128
74.1322	0.0002	437536	Stimulus	S 5
75.1352	0.0002	442551	Stimulus	S 5
75.5576	0.0002	444663	Response	R128
76.1282	0.0002	447516	Stimulus	S 5
77.138	0.0002	452565	Stimulus	S 5
77.6576	0.0002	455163	Response	R128
78.1384	0.0002	457567	Stimulus	S 5
79.1384	0.0002	462567	Stimulus	S 5
79.7576	0.0002	465663	Response	R128
80.1384	0.0002	467567	Stimulus	S 5
81.1442	0.0002	472596	Stimulus	S 5
81.8576	0.0002	476163	Response	R128
82.1442	0.0002	477596	Stimulus	S 5
83.1442	0.0002	482596	Stimulus	S 5
83.9576	0.0002	486663	Response	R128
84.1442	0.0002	487596	Stimulus	S 5
85.1454	0.0002	492602	Stimulus	S 5
86.0576	0.0002	497163	Response	R128
86.144	0.0002	497595	Stimulus	S 5
87.1482	0.0002	502616	Stimulus	S 5
88.1484	0.0002	507617	Stimulus	S 5
88.1576	0.0002	507663	Response	R128
89.1484	0.0002	512617	Stimulus	S 5
90.1484	0.0002	517617	Stimulus	S 5
90.2576	0.0002	518163	Response	R128
91.1484	0.0002	522617	Stimulus	S 5
92.1516	0.0002	527633	Stimulus	S 5
92.3576	0.0002	528663	Response	R128
93.1514	0.0002	532632	Stimulus	S 5
94.1526	0.0002	537638	Stimulus	S 5
94.4576	0.0002	539163	Response	R128
95.1556	0.0002	542653	Stimulus	S 5
96.1602	0.0002	547676	Stimulus	S 5
96.5576	0.0002	549663	Response	R128
97.1602	0.0002	552676	Stimulus	S 5
98.1602	0.0002	557676	Stimulus	S 5
98.6576	0.0002	560163	Response	R128
99.16	0.0002	562675	Stimulus	S 5
100.16	0.0002	567675	Stimulus	S 5
100.7576	0.0002	570663	Response	R128
101.1616	0.0002	572683	Stimulus	S 5
102.1616	0.0002	577683	Stimulus	S 5
102.8576	0.0002	581163	Response	R128
103.1614	0.0002	582682	Stimulus	S 5
104.1624	0.0002	587687	Stimulus	S 5
104.9576	0.0002	591663	Response	R128
105.1666	0.0002	592708	Stimulus	S 5
106.1596	0.0002	597673	Stimulus	S 5
107.0576	0.0002	602163	Response	R128
107.1682	0.0002	602716	Stimulus	S 5
108.1686	0.0002	607718	Stimulus	S 5
109.1576	0.0002	612663	Response	R128
109.1686	0.0002	612718	Stimulus	S 5
110.1686	0.0002	617718	Stimulus	S 5
111.1718	0.0002	622734	Stimulus	S 5
111.2576	0.0002	623163	Response	R128
112.1758	0.0002	627754	Stimulus	S 5
113.1758	0.0002	632754	Stimulus	S 5
113.3576	0.0002	633663	Response	R128
114.1758	0.0002	637754	Stimulus	S 5
115.1768	0.0002	642759	Stimulus	S 5
115.4576	0.0002	644163	Response	R128
116.1756	0.0002	647753	Stimulus	S 5
117.1784	0.0002	652767	Stimulus	S 5
