name	x	y	z	type
Fp1	0.843593158598777	0.236472115578592	0.482111523736079	EEG
Fp2	0.7957868268438	-0.303976929762188	0.523756959279999	EEG
F3	0.53027316767267	0.444605161281806	0.721897927831886	EEG
F4	0.451399602039191	-0.297790168154979	0.841165509890348	EEG
C3	0.0305693224552813	0.553707882567126	0.832149684436433	EEG
C4	0.010631602587223	-0.319308341117431	0.947591236936719	EEG
P3	-0.403506933447864	0.436970128357732	0.803890080534975	EEG
P4	-0.394010723742957	-0.250143282932667	0.884411605294287	EEG
O1	-0.76002309562328	0.265114331394093	0.59336269297005	EEG
O2	-0.725870150697233	-0.198711778622912	0.658502963822711	EEG
F7	0.544804193070777	0.715831358403216	0.436776667805304	EEG
F8	0.398704024579353	-0.663554927637994	0.633032352089183	EEG
T7	-0.0264411038103042	0.895637941989845	0.44399723523631	EEG
T8	-0.0674922015513787	-0.732967927848043	0.676906802651513	EEG
P7	-0.530135804918553	0.692136214865244	0.489799436928394	EEG
P8	-0.49557671967571	-0.536299627425091	0.683217699228563	EEG
Fz	0.434859532173977	0.0905855286765442	0.895930493549484	EEG
Cz	0.0231244339198892	0.13511311697936	0.990560299111572	EEG
Pz	-0.374314197118318	0.103736162833351	0.921481247967793	EEG
Oz	-0.771548545894648	0.0177783479421595	0.635921985523619	EEG
FC1	0.242806219446547	0.34476153769633	0.906743967128173	EEG
FC2	0.211700609391167	-0.122817300031673	0.969586903168735	EEG
CP1	-0.152364183250647	0.353446014482561	0.922963201058827	EEG
CP2	-0.167720633071629	-0.0845748715023479	0.982200020541851	EEG
FC5	0.314568499733398	0.720155886654534	0.61840290902639	EEG
FC6	0.207010537441489	-0.552322618426475	0.807518645334402	EEG
CP5	-0.248537210310728	0.699131737166943	0.670405898823163	EEG
CP6	-0.244006441841746	-0.50632931040081	0.827098232236517	EEG
TP9	-0.47891696184853	0.860090666782987	0.175734426241901	EEG
TP10	-0.40295437125528	-0.76686445175573	0.499546481640743	EEG
POz	-0.579604559904106	0.0776446644927712	0.811190397017971	EEG
ECG	1	-0	0	EEG
F1	0.455977831857472	0.261637923104859	0.850664336884964	EEG
F2	0.415195311298921	-0.126676503859117	0.900869533753597	EEG
C1	0.0428971934415952	0.347514189659458	0.936692969323548	EEG
C2	0.0119037015738475	-0.0799262381446941	0.996729701747108	EEG
P1	-0.336306358017182	0.309900145981267	0.889303060310718	EEG
P2	-0.370907907368768	-0.0749902770256823	0.92563696047799	EEG
AF3	0.685062783675407	0.338266752291964	0.645185699405023	EEG
AF4	0.619257548441754	-0.279696589935526	0.733682428763526	EEG
FC3	0.266611796976127	0.537250781077336	0.80017482336359	EEG
FC4	0.227441892444041	-0.335526464985647	0.91416200799186	EEG
CP3	-0.175632110080057	0.528894039053581	0.830315878062329	EEG
CP4	-0.196667327484797	-0.289170006839918	0.936857870460717	EEG
PO3	-0.591593501100112	0.334162499598292	0.733725121089863	EEG
PO4	-0.557560719288725	-0.174301553241926	0.811631081738305	EEG
F5	0.550370583801972	0.575849425744114	0.604557407824642	EEG
F6	0.434415847997548	-0.508006895090148	0.743782135809566	EEG
C5	0.000344597914539471	0.759384799110937	0.650641689512376	EEG
C6	-0.0216840900424225	-0.555356015967468	0.831329956014923	EEG
P5	-0.49215950826313	0.55962218330329	0.666784845644419	EEG
P6	-0.446667658011553	-0.407292145460216	0.796618548323405	EEG
AF7	0.728296175917717	0.500132464825186	0.468457252875344	EEG
AF8	0.61978378232482	-0.518826503531846	0.588801428666795	EEG
FT7	0.278424301939776	0.854516152807819	0.438499775005498	EEG
FT8	0.159045837246136	-0.726707443533172	0.668281911447674	EEG
TP7	-0.340315750863605	0.820379687250258	0.459524056455491	EEG
TP8	-0.314043719562277	-0.644455897924472	0.697175112747043	EEG
PO7	-0.68648432888535	0.472513582190107	0.552693568662332	EEG
PO8	-0.634363589837398	-0.39056839231038	0.667112559330653	EEG
Fpz	0.878055727545885	-0.024122961382752	0.477950020460292	EEG
CPz	-0.182267784821028	0.148495129873277	0.971971013467148	EEG
EOGL	1	-0	0	EEG
EOGU	1	-0	0	EEG
