onset	duration	sample	type	marker_code
0	0.0002	1684205	Response	R128
0	0.0002	1694705	Response	R128
0	0.0002	1694891	Stimulus	S 1
1.1218	0.0002	1700500	Stimulus	S 5
2.0628	0.0002	1705205	Response	R128
2.1188	0.0002	1705485	Stimulus	S 5
3.1212	0.0002	1710497	Stimulus	S 5
4.122	0.0002	1715501	Stimulus	S 5
4.1628	0.0002	1715705	Response	R128
5.125	0.0002	1720516	Stimulus	S 5
6.118	0.0002	1725481	Stimulus	S 5
6.2628	0.0002	1726205	Response	R128
7.1306	0.0002	1730544	Stimulus	S 5
8.1306	0.0002	1735544	Stimulus	S 5
8.3628	0.0002	1736705	Response	R128
9.1304	0.0002	1740543	Stimulus	S 5
10.1304	0.0002	1745543	Stimulus	S 5
10.4628	0.0002	1747205	Response	R128
11.1308	0.0002	1750545	Stimulus	S 5
12.1308	0.0002	1755545	Stimulus	S 5
12.5628	0.0002	1757705	Response	R128
13.1318	0.0002	1760550	Stimulus	S 5
14.1328	0.0002	1765555	Stimulus	S 5
14.6628	0.0002	1768205	Response	R128
15.1348	0.0002	1770565	Stimulus	S 5
16.13	0.0002	1775541	Stimulus	S 5
16.7628	0.0002	1778705	Response	R128
17.1374	0.0002	1780578	Stimulus	S 5
18.138	0.0002	1785581	Stimulus	S 5
18.8628	0.0002	1789205	Response	R128
19.139	0.0002	1790586	Stimulus	S 5
20.139	0.0002	1795586	Stimulus	S 5
20.9628	0.0002	1799705	Response	R128
21.142	0.0002	1800601	Stimulus	S 5
22.1464	0.0002	1805623	Stimulus	S 5
23.0628	0.0002	1810205	Response	R128
23.1462	0.0002	1810622	Stimulus	S 5
24.1462	0.0002	1815622	Stimulus	S 5
25.1462	0.0002	1820622	Stimulus	S 5
25.1628	0.0002	1820705	Response	R128
26.146	0.0002	1825621	Stimulus	S 5
27.148	0.0002	1830631	Stimulus	S 5
27.2628	0.0002	1831205	Response	R128
28.1482	0.0002	1835632	Stimulus	S 5
29.15	0.0002	1840641	Stimulus	S 5
29.3628	0.0002	1841705	Response	R128
30.149	0.0002	1845636	Stimulus	S 5
31.148	0.0002	1850631	Stimulus	S 5
31.4628	0.0002	1852205	Response	R128
32.151	0.0002	1855646	Stimulus	S 5
33.152	0.0002	1860651	Stimulus	S 5
33.5628	0.0002	1862705	Response	R128
34.153	0.0002	1865656	Stimulus	S 5
35.155	0.0002	1870666	Stimulus	S 5
35.6628	0.0002	1873205	Response	R128
36.1492	0.0002	1875637	Stimulus	S 5
37.1578	0.0002	1880680	Stimulus	S 5
37.7628	0.0002	1883705	Response	R128
38.162	0.0002	1885701	Stimulus	S 5
39.162	0.0002	1890701	Stimulus	S 5
39.8628	0.0002	1894205	Response	R128
40.1618	0.0002	1895700	Stimulus	S 5
41.1618	0.0002	1900700	Stimulus	S 5
41.9628	0.0002	1904705	Response	R128
42.162	0.0002	1905701	Stimulus	S 5
43.1622	0.0002	1910702	Stimulus	S 5
44.0628	0.0002	1915205	Response	R128
44.163	0.0002	1915706	Stimulus	S 5
45.1652	0.0002	1920717	Stimulus	S 5
46.1614	0.0002	1925698	Stimulus	S 5
46.1628	0.0002	1925705	Response	R128
47.1682	0.0002	1930732	Stimulus	S 5
48.1692	0.0002	1935737	Stimulus	S 5
48.2628	0.0002	1936205	Response	R128
49.1682	0.0002	1940732	Stimulus	S 5
50.1692	0.0002	1945737	Stimulus	S 5
50.3628	0.0002	1946705	Response	R128
51.1684	0.0002	1950733	Stimulus	S 5
52.1714	0.0002	1955748	Stimulus	S 5
52.4628	0.0002	1957205	Response	R128
53.1714	0.0002	1960748	Stimulus	S 5
54.1776	0.0002	1965779	Stimulus	S 5
54.5628	0.0002	1967705	Response	R128
55.1776	0.0002	1970779	Stimulus	S 5
56.1776	0.0002	1975779	Stimulus	S 5
56.6628	0.0002	1978205	Response	R128
57.1782	0.0002	1980782	Stimulus	S 5
58.1782	0.0002	1985782	Stimulus	S 5
58.7628	0.0002	1988705	Response	R128
59.1784	0.0002	1990783	Stimulus	S 5
60.1794	0.0002	1995788	Stimulus	S 5
60.8628	0.0002	1999205	Response	R128
61.1812	0.0002	2000797	Stimulus	S 5
62.1814	0.0002	2005798	Stimulus	S 5
62.9628	0.0002	2009705	Response	R128
63.1824	0.0002	2010803	Stimulus	S 5
64.1834	0.0002	2015808	Stimulus	S 5
65.0628	0.0002	2020205	Response	R128
65.1864	0.0002	2020823	Stimulus	S 5
66.1794	0.0002	2025788	Stimulus	S 5
67.1628	0.0002	2030705	Response	R128
67.188	0.0002	2030831	Stimulus	S 5
68.1886	0.0002	2035834	Stimulus	S 5
69.1934	0.0002	2040858	Stimulus	S 5
69.2628	0.0002	2041205	Response	R128
70.1934	0.0002	2045858	Stimulus	S 5
71.1932	0.0002	2050857	Stimulus	S 5
71.3628	0.0002	2051705	Response	R128
72.1932	0.0002	2055857	Stimulus	S 5
73.1934	0.0002	2060858	Stimulus	S 5
73.4628	0.0002	2062205	Response	R128
74.1934	0.0002	2065858	Stimulus	S 5
75.1932	0.0002	2070857	Stimulus	S 5
75.5628	0.0002	2072705	Response	R128
76.193	0.0002	2075856	Stimulus	S 5
77.1986	0.0002	2080884	Stimulus	S 5
77.6628	0.0002	2083205	Response	R128
78.1994	0.0002	2085888	Stimulus	S 5
79.2006	0.0002	2090894	Stimulus	S 5
79.7628	0.0002	2093705	Response	R128
80.1996	0.0002	2095889	Stimulus	S 5
81.2016	0.0002	2100899	Stimulus	S 5
81.8628	0.0002	2104205	Response	R128
82.2016	0.0002	2105899	Stimulus	S 5
83.2026	0.0002	2110904	Stimulus	S 5
83.9628	0.0002	2114705	Response	R128
84.2026	0.0002	2115904	Stimulus	S 5
85.2092	0.0002	2120937	Stimulus	S 5
86.0628	0.0002	2125205	Response	R128
86.209	0.0002	2125936	Stimulus	S 5
87.2098	0.0002	2130940	Stimulus	S 5
88.1628	0.0002	2135705	Response	R128
88.2098	0.0002	2135940	Stimulus	S 5
89.2098	0.0002	2140940	Stimulus	S 5
90.2096	0.0002	2145939	Stimulus	S 5
90.2628	0.0002	2146205	Response	R128
91.2116	0.0002	2150949	Stimulus	S 5
92.2098	0.0002	2155940	Stimulus	S 5
92.3628	0.0002	2156705	Response	R128
93.2138	0.0002	2160960	Stimulus	S 5
94.2138	0.0002	2165960	Stimulus	S 5
94.4628	0.0002	2167205	Response	R128
95.2156	0.0002	2170969	Stimulus	S 5
96.2088	0.0002	2175935	Stimulus	S 5
96.5628	0.0002	2177705	Response	R128
97.2186	0.0002	2180984	Stimulus	S 5
98.2188	0.0002	2185985	Stimulus	S 5
98.6628	0.0002	2188205	Response	R128
99.2188	0.0002	2190985	Stimulus	S 5
100.219	0.0002	2195986	Stimulus	S 5
100.7628	0.0002	2198705	Response	R128
101.2248	0.0002	2201015	Stimulus	S 5
102.2248	0.0002	2206015	Stimulus	S 5
102.8628	0.0002	2209205	Response	R128
103.2248	0.0002	2211015	Stimulus	S 5
104.2248	0.0002	2216015	Stimulus	S 5
104.9628	0.0002	2219705	Response	R128
105.2258	0.0002	2221020	Stimulus	S 5
106.2246	0.0002	2226014	Stimulus	S 5
107.0628	0.0002	2230205	Response	R128
107.2286	0.0002	2231034	Stimulus	S 5
108.229	0.0002	2236036	Stimulus	S 5
109.1628	0.0002	2240705	Response	R128
109.2288	0.0002	2241035	Stimulus	S 5
110.2298	0.0002	2246040	Stimulus	S 5
111.233	0.0002	2251056	Stimulus	S 5
111.2628	0.0002	2251205	Response	R128
112.2328	0.0002	2256055	Stimulus	S 5
113.2328	0.0002	2261055	Stimulus	S 5
113.3628	0.0002	2261705	Response	R128
114.234	0.0002	2266061	Stimulus	S 5
115.237	0.0002	2271076	Stimulus	S 5
115.4628	0.0002	2272205	Response	R128
116.2406	0.0002	2276094	Stimulus	S 5
117.2404	0.0002	2281093	Stimulus	S 5
117.5628	0.0002	2282705	Response	R128
118.2404	0.0002	2286093	Stimulus	S 5
119.2404	0.0002	2291093	Stimulus	S 5
119.6628	0.0002	2293205	Response	R128
120.241	0.0002	2296096	Stimulus	S 5
121.242	0.0002	2301101	Stimulus	S 5
121.7628	0.0002	2303705	Response	R128
122.242	0.0002	2306101	Stimulus	S 5
123.243	0.0002	2311106	Stimulus	S 5
123.8628	0.0002	2314205	Response	R128
124.244	0.0002	2316111	Stimulus	S 5
125.246	0.0002	2321121	Stimulus	S 5
125.9628	0.0002	2324705	Response	R128
126.24	0.0002	2326091	Stimulus	S 5
127.2488	0.0002	2331135	Stimulus	S 5
128.0628	0.0002	2335205	Response	R128
128.249	0.0002	2336136	Stimulus	S 5
129.2494	0.0002	2341138	Stimulus	S 5
130.1628	0.0002	2345705	Response	R128
130.2502	0.0002	2346142	Stimulus	S 5
131.2562	0.0002	2351172	Stimulus	S 5
132.2562	0.0002	2356172	Stimulus	S 5
132.2628	0.0002	2356205	Response	R128
133.2562	0.0002	2361172	Stimulus	S 5
134.2562	0.0002	2366172	Stimulus	S 5
134.3628	0.0002	2366705	Response	R128
135.2562	0.0002	2371172	Stimulus	S 5
136.256	0.0002	2376171	Stimulus	S 5
136.4628	0.0002	2377205	Response	R128
137.2588	0.0002	2381185	Stimulus	S 5
138.261	0.0002	2386196	Stimulus	S 5
138.5628	0.0002	2387705	Response	R128
139.2602	0.0002	2391192	Stimulus	S 5
140.2602	0.0002	2396192	Stimulus	S 5
140.6628	0.0002	2398205	Response	R128
141.2592	0.0002	2401187	Stimulus	S 5
142.2622	0.0002	2406202	Stimulus	S 5
142.7628	0.0002	2408705	Response	R128
143.2622	0.0002	2411202	Stimulus	S 5
144.2632	0.0002	2416207	Stimulus	S 5
144.8628	0.0002	2419205	Response	R128
145.2664	0.0002	2421223	Stimulus	S 5
146.2602	0.0002	2426192	Stimulus	S 5
146.9628	0.0002	2429705	Response	R128
147.272	0.0002	2431251	Stimulus	S 5
148.272	0.0002	2436251	Stimulus	S 5
149.0628	0.0002	2440205	Response	R128
149.2718	0.0002	2441250	Stimulus	S 5
150.2718	0.0002	2446250	Stimulus	S 5
151.1628	0.0002	2450705	Response	R128
151.2718	0.0002	2451250	Stimulus	S 5
152.2722	0.0002	2456252	Stimulus	S 5
153.2628	0.0002	2461205	Response	R128
153.2732	0.0002	2461257	Stimulus	S 5
154.2734	0.0002	2466258	Stimulus	S 5
