onset	duration	sample	type	marker_code
0	0.0002	234675	Response	R128
0	0.0002	245175	Response	R128
0	0.0002	245334	Stimulus	S 1
1.0508	0.0002	250588	Stimulus	S 5
2.0498	0.0002	255583	Stimulus	S 5
2.0682	0.0002	255675	Response	R128
3.0508	0.0002	260588	Stimulus	S 5
4.0518	0.0002	265593	Stimulus	S 5
4.1682	0.0002	266175	Response	R128
5.0548	0.0002	270608	Stimulus	S 5
6.049	0.0002	275579	Stimulus	S 5
6.2682	0.0002	276675	Response	R128
7.057	0.0002	280619	Stimulus	S 5
8.058	0.0002	285624	Stimulus	S 5
8.3682	0.0002	287175	Response	R128
9.058	0.0002	290624	Stimulus	S 5
10.059	0.0002	295629	Stimulus	S 5
10.4682	0.0002	297675	Response	R128
11.0608	0.0002	300638	Stimulus	S 5
12.0654	0.0002	305661	Stimulus	S 5
12.5682	0.0002	308175	Response	R128
13.0654	0.0002	310661	Stimulus	S 5
14.0652	0.0002	315660	Stimulus	S 5
14.6682	0.0002	318675	Response	R128
15.066	0.0002	320664	Stimulus	S 5
16.065	0.0002	325659	Stimulus	S 5
16.7682	0.0002	329175	Response	R128
17.0672	0.0002	330670	Stimulus	S 5
18.068	0.0002	335674	Stimulus	S 5
18.8682	0.0002	339675	Response	R128
19.068	0.0002	340674	Stimulus	S 5
20.068	0.0002	345674	Stimulus	S 5
20.9682	0.0002	350175	Response	R128
21.067	0.0002	350669	Stimulus	S 5
22.07	0.0002	355684	Stimulus	S 5
23.0682	0.0002	360675	Response	R128
23.071	0.0002	360689	Stimulus	S 5
24.072	0.0002	365694	Stimulus	S 5
25.075	0.0002	370709	Stimulus	S 5
25.1682	0.0002	371175	Response	R128
26.068	0.0002	375674	Stimulus	S 5
27.0774	0.0002	380721	Stimulus	S 5
27.2682	0.0002	381675	Response	R128
28.0812	0.0002	385740	Stimulus	S 5
29.081	0.0002	390739	Stimulus	S 5
29.3682	0.0002	392175	Response	R128
30.081	0.0002	395739	Stimulus	S 5
31.0808	0.0002	400738	Stimulus	S 5
31.4682	0.0002	402675	Response	R128
32.081	0.0002	405739	Stimulus	S 5
33.0812	0.0002	410740	Stimulus	S 5
33.5682	0.0002	413175	Response	R128
34.0822	0.0002	415745	Stimulus	S 5
35.0852	0.0002	420760	Stimulus	S 5
35.6682	0.0002	423675	Response	R128
36.0806	0.0002	425737	Stimulus	S 5
37.0874	0.0002	430771	Stimulus	S 5
37.7682	0.0002	434175	Response	R128
38.0882	0.0002	435775	Stimulus	S 5
39.0892	0.0002	440780	Stimulus	S 5
39.8682	0.0002	444675	Response	R128
40.0892	0.0002	445780	Stimulus	S 5
41.0872	0.0002	450770	Stimulus	S 5
