onset	duration	sample	type	marker_code
0	0.0002	99598	Response	R128
0	0.0002	110098	Response	R128
0	0.0002	110258	Stimulus	S 1
0.0022	0.0002	110269	Stimulus	S 10
0.005	0.0002	110283	Stimulus	S 11
0.0072	0.0002	110294	Stimulus	S 12
0.9956	0.0002	115236	Stimulus	S 11
1.9956	0.0002	120236	Stimulus	S 11
1.9978	0.0002	120247	Stimulus	S 12
2.068	0.0002	120598	Response	R128
2.9956	0.0002	125236	Stimulus	S 11
3.9954	0.0002	130235	Stimulus	S 11
3.9976	0.0002	130246	Stimulus	S 12
4.168	0.0002	131098	Response	R128
4.9954	0.0002	135235	Stimulus	S 11
5.9952	0.0002	140234	Stimulus	S 11
5.9974	0.0002	140245	Stimulus	S 12
6.268	0.0002	141598	Response	R128
6.9952	0.0002	145234	Stimulus	S 11
7.9952	0.0002	150234	Stimulus	S 11
7.9972	0.0002	150244	Stimulus	S 12
8.368	0.0002	152098	Response	R128
8.9952	0.0002	155234	Stimulus	S 11
9.995	0.0002	160233	Stimulus	S 11
9.9972	0.0002	160244	Stimulus	S 12
10.468	0.0002	162598	Response	R128
10.995	0.0002	165233	Stimulus	S 11
11.995	0.0002	170233	Stimulus	S 11
11.9972	0.0002	170244	Stimulus	S 12
12.568	0.0002	173098	Response	R128
12.9948	0.0002	175232	Stimulus	S 11
13.9948	0.0002	180232	Stimulus	S 11
13.997	0.0002	180243	Stimulus	S 12
14.668	0.0002	183598	Response	R128
14.9948	0.0002	185232	Stimulus	S 11
15.9946	0.0002	190231	Stimulus	S 11
15.9968	0.0002	190242	Stimulus	S 12
16.768	0.0002	194098	Response	R128
16.9946	0.0002	195231	Stimulus	S 11
17.9946	0.0002	200231	Stimulus	S 11
17.9966	0.0002	200241	Stimulus	S 12
18.868	0.0002	204598	Response	R128
18.9944	0.0002	205230	Stimulus	S 11
19.9946	0.0002	210231	Stimulus	S 25
19.9966	0.0002	210241	Stimulus	S 26
19.9986	0.0002	210251	Stimulus	S 27
20.968	0.0002	215098	Response	R128
20.9944	0.0002	215230	Stimulus	S 26
21.9944	0.0002	220230	Stimulus	S 26
21.9964	0.0002	220240	Stimulus	S 27
22.9942	0.0002	225229	Stimulus	S 26
23.068	0.0002	225598	Response	R128
23.9942	0.0002	230229	Stimulus	S 26
23.9964	0.0002	230240	Stimulus	S 27
24.9942	0.0002	235229	Stimulus	S 26
25.168	0.0002	236098	Response	R128
25.9942	0.0002	240229	Stimulus	S 26
25.9962	0.0002	240239	Stimulus	S 27
26.994	0.0002	245228	Stimulus	S 26
27.268	0.0002	246598	Response	R128
27.994	0.0002	250228	Stimulus	S 26
27.996	0.0002	250238	Stimulus	S 27
28.9938	0.0002	255227	Stimulus	S 26
29.368	0.0002	257098	Response	R128
