name	x	y	z	type
Fp1	0.850362373383621	0.210459162532558	0.482276657987374	EEG
Fp2	0.855364683900287	-0.274726366148909	0.439177277735059	EEG
F3	0.457737458299377	0.322659025154425	0.828473036831025	EEG
F4	0.486064217479081	-0.398860004732785	0.777593899867413	EEG
C3	0.0242359277744945	0.455752181752877	0.889776695936908	EEG
C4	-0.00203477799734599	-0.500358578660072	0.865815888304075	EEG
P3	-0.440896866115956	0.386792328136071	0.809939286825999	EEG
P4	-0.487498792612385	-0.401148995426255	0.775515577322579	EEG
O1	-0.800991306217999	0.2966135796256	0.520032029537481	EEG
O2	-0.818935039005205	-0.240870385184641	0.520890448588324	EEG
F7	0.506681498661114	0.660988764270467	0.553504934415882	EEG
F8	0.497519795882349	-0.718161626147729	0.486536670184309	EEG
T7	-0.0139932154974629	0.823074904880036	0.567760416792824	EEG
T8	-0.0219538486413104	-0.847426941646362	0.53045792208405	EEG
P7	-0.509348850947722	0.674947855479519	0.533862473322328	EEG
P8	-0.537830941137399	-0.674694704115583	0.50549474279526	EEG
Fz	0.449500042201083	-0.0330360375430573	0.892669217731114	EEG
Cz	-0.058330964230542	-0.0279850778746228	0.997904972443913	EEG
Pz	-0.458735609792868	-0.0184247253682765	0.888381770300961	EEG
Oz	-0.84902310164738	0.00563101701234329	0.528325718204659	EEG
FC1	0.153297246668101	0.163845667148386	0.974502207037357	EEG
FC2	0.166061609712945	-0.270108836014871	0.948401159049396	EEG
CP1	-0.250117955069229	0.255144663784943	0.93399261725886	EEG
CP2	-0.229198938570196	-0.243645647278655	0.942393041740261	EEG
FC5	0.259836016009009	0.601770668609144	0.755220038919962	EEG
FC6	0.247771891903496	-0.656367469555095	0.712594438999073	EEG
CP5	-0.248818006129236	0.619579084656151	0.744453731055542	EEG
CP6	-0.276562328320687	-0.656952677746926	0.701374691413216	EEG
TP9	-0.397036512952819	0.888834527823297	0.228768856122078	EEG
TP10	-0.439830832191061	-0.866953930631995	0.234392237959906	EEG
POz	-0.664596642222844	0.0102082743606831	0.747132581461081	EEG
ECG	1	-0	0	EEG
F1	0.446548963176307	0.168906038331103	0.878672165088583	EEG
F2	0.457942710742161	-0.255065640002914	0.851604364108137	EEG
C1	-0.00758380673476375	0.188984812994764	0.981950725002403	EEG
C2	-0.0378209725673782	-0.258023691294709	0.965398026082874	EEG
P1	-0.424426487209381	0.215044493539932	0.879555582526346	EEG
P2	-0.434676794222467	-0.235028865879389	0.869377660610121	EEG
AF3	0.668797303392013	0.257571328732764	0.697400299390823	EEG
AF4	0.650860958525132	-0.31765705612698	0.689546232939088	EEG
FC3	0.245954462319877	0.424327849575931	0.871465592286469	EEG
FC4	0.212311712438663	-0.472392933754103	0.855434774194125	EEG
CP3	-0.229289310687673	0.416903333221399	0.879555582526346	EEG
CP4	-0.245500420300287	-0.463473982869913	0.851423167898949	EEG
PO3	-0.646339109530723	0.284530673087657	0.708016985363569	EEG
PO4	-0.662574903871504	-0.292921300766448	0.68934143087222	EEG
F5	0.491669757777383	0.500344248084989	0.712682596037954	EEG
F6	0.501399758842973	-0.577262289244642	0.644489356970496	EEG
C5	0.00975898950977876	0.658548865473346	0.752474686555978	EEG
C6	-0.0190416976718899	-0.705070315791526	0.708881699255531	EEG
P5	-0.473487074599308	0.532364866848925	0.701710509207548	EEG
P6	-0.514907346057834	-0.563105499904214	0.646361060826921	EEG
AF7	0.69890562453232	0.468070873934895	0.540777759316072	EEG
AF8	0.68596267142908	-0.547616408495735	0.479136183722449	EEG
FT7	0.281457297594058	0.767789227617137	0.575570579152661	EEG
FT8	0.26220174163313	-0.819413532467909	0.509717283886878	EEG
TP7	-0.289387655709993	0.790361477992056	0.539984739440744	EEG
TP8	-0.325924032259381	-0.800648991440326	0.502727279647101	EEG
PO7	-0.708468297696116	0.483828069992356	0.513792827749706	EEG
PO8	-0.714046004460685	-0.483263759054248	0.506551520280502	EEG
Fpz	0.88647675769369	-0.0466413505447956	0.460416705266263	EEG
CPz	-0.250595942316936	-0.0374518145132945	0.967367063365271	EEG
EOGL	1	-0	0	EEG
EOGU	1	-0	0	EEG
