onset	duration	sample	type	marker_code
0	0.0002	127354	Stimulus	S 1
0.0024	0.0002	127366	Stimulus	S 10
0.0048	0.0002	127378	Stimulus	S 11
0.0074	0.0002	127391	Stimulus	S 12
1.0006	0.0002	132357	Stimulus	S 11
2.0004	0.0002	137356	Stimulus	S 11
2.0028	0.0002	137368	Stimulus	S 12
3.0004	0.0002	142356	Stimulus	S 11
4.0006	0.0002	147357	Stimulus	S 11
4.0034	0.0002	147371	Stimulus	S 12
5.0002	0.0002	152355	Stimulus	S 11
6	0.0002	157354	Stimulus	S 11
6.0024	0.0002	157366	Stimulus	S 12
7	0.0002	162354	Stimulus	S 11
8	0.0002	167354	Stimulus	S 11
8.0024	0.0002	167366	Stimulus	S 12
8.9998	0.0002	172353	Stimulus	S 11
9.9998	0.0002	177353	Stimulus	S 11
10.002	0.0002	177364	Stimulus	S 12
10.9998	0.0002	182353	Stimulus	S 11
11.9998	0.0002	187353	Stimulus	S 11
12.0018	0.0002	187363	Stimulus	S 12
12.9998	0.0002	192353	Stimulus	S 11
13.9996	0.0002	197352	Stimulus	S 11
14.0018	0.0002	197363	Stimulus	S 12
14.9996	0.0002	202352	Stimulus	S 11
15.9994	0.0002	207351	Stimulus	S 11
16.0016	0.0002	207362	Stimulus	S 12
16.9994	0.0002	212351	Stimulus	S 11
17.9994	0.0002	217351	Stimulus	S 11
18.0014	0.0002	217361	Stimulus	S 12
18.9994	0.0002	222351	Stimulus	S 11
19.9994	0.0002	227351	Stimulus	S 25
20.0018	0.0002	227363	Stimulus	S 26
20.004	0.0002	227374	Stimulus	S 27
20.9994	0.0002	232351	Stimulus	S 26
21.9994	0.0002	237351	Stimulus	S 26
22.0016	0.0002	237362	Stimulus	S 27
22.9992	0.0002	242350	Stimulus	S 26
23.9992	0.0002	247350	Stimulus	S 26
24.002	0.0002	247364	Stimulus	S 27
24.999	0.0002	252349	Stimulus	S 26
25.999	0.0002	257349	Stimulus	S 26
26.0012	0.0002	257360	Stimulus	S 27
26.999	0.0002	262349	Stimulus	S 26
27.9988	0.0002	267348	Stimulus	S 26
28.0012	0.0002	267360	Stimulus	S 27
28.9988	0.0002	272348	Stimulus	S 26
29.9986	0.0002	277347	Stimulus	S 26
30.0008	0.0002	277358	Stimulus	S 27
30.9986	0.0002	282347	Stimulus	S 26
31.9986	0.0002	287347	Stimulus	S 26
32.0008	0.0002	287358	Stimulus	S 27
32.9984	0.0002	292346	Stimulus	S 26
33.9984	0.0002	297346	Stimulus	S 26
34.0006	0.0002	297357	Stimulus	S 27
34.9984	0.0002	302346	Stimulus	S 26
35.9982	0.0002	307345	Stimulus	S 26
36.0004	0.0002	307356	Stimulus	S 27
36.9984	0.0002	312346	Stimulus	S 26
37.9982	0.0002	317345	Stimulus	S 26
38.0004	0.0002	317356	Stimulus	S 27
38.9982	0.0002	322345	Stimulus	S 26
39.9982	0.0002	327345	Stimulus	S 10
40.001	0.0002	327359	Stimulus	S 11
40.0032	0.0002	327370	Stimulus	S 12
40.998	0.0002	332344	Stimulus	S 11
41.998	0.0002	337344	Stimulus	S 11
42	0.0002	337354	Stimulus	S 12
42.998	0.0002	342344	Stimulus	S 11
43.9978	0.0002	347343	Stimulus	S 11
44	0.0002	347354	Stimulus	S 12
44.9978	0.0002	352343	Stimulus	S 11
45.9978	0.0002	357343	Stimulus	S 11
45.9998	0.0002	357353	Stimulus	S 12
46.9978	0.0002	362343	Stimulus	S 11
47.9976	0.0002	367342	Stimulus	S 11
47.9998	0.0002	367353	Stimulus	S 12
48.9976	0.0002	372342	Stimulus	S 11
49.9974	0.0002	377341	Stimulus	S 11
49.9996	0.0002	377352	Stimulus	S 12
50.9974	0.0002	382341	Stimulus	S 11
51.9974	0.0002	387341	Stimulus	S 11
51.9994	0.0002	387351	Stimulus	S 12
52.9974	0.0002	392341	Stimulus	S 11
53.9972	0.0002	397340	Stimulus	S 11
53.9994	0.0002	397351	Stimulus	S 12
54.9972	0.0002	402340	Stimulus	S 11
55.9972	0.0002	407340	Stimulus	S 11
55.9992	0.0002	407350	Stimulus	S 12
56.997	0.0002	412339	Stimulus	S 11
57.997	0.0002	417339	Stimulus	S 11
57.9992	0.0002	417350	Stimulus	S 12
58.997	0.0002	422339	Stimulus	S 11
59.997	0.0002	427339	Stimulus	S 25
60	0.0002	427354	Stimulus	S 26
60.002	0.0002	427364	Stimulus	S 27
60.9968	0.0002	432338	Stimulus	S 26
61.9968	0.0002	437338	Stimulus	S 26
61.999	0.0002	437349	Stimulus	S 27
62.9968	0.0002	442338	Stimulus	S 26
63.9966	0.0002	447337	Stimulus	S 26
63.9988	0.0002	447348	Stimulus	S 27
64.9966	0.0002	452337	Stimulus	S 26
65.9966	0.0002	457337	Stimulus	S 26
65.9988	0.0002	457348	Stimulus	S 27
66.9966	0.0002	462337	Stimulus	S 26
67.9964	0.0002	467336	Stimulus	S 26
67.9986	0.0002	467347	Stimulus	S 27
68.9964	0.0002	472336	Stimulus	S 26
69.9964	0.0002	477336	Stimulus	S 26
69.9984	0.0002	477346	Stimulus	S 27
70.9964	0.0002	482336	Stimulus	S 26
71.9962	0.0002	487335	Stimulus	S 26
71.9984	0.0002	487346	Stimulus	S 27
72.9962	0.0002	492335	Stimulus	S 26
73.996	0.0002	497334	Stimulus	S 26
73.9982	0.0002	497345	Stimulus	S 27
74.996	0.0002	502334	Stimulus	S 26
75.996	0.0002	507334	Stimulus	S 26
75.9982	0.0002	507345	Stimulus	S 27
76.9958	0.0002	512333	Stimulus	S 26
77.9958	0.0002	517333	Stimulus	S 26
77.998	0.0002	517344	Stimulus	S 27
78.9958	0.0002	522333	Stimulus	S 26
79.996	0.0002	527334	Stimulus	S 10
79.9982	0.0002	527345	Stimulus	S 11
80.0002	0.0002	527355	Stimulus	S 12
80.9958	0.0002	532333	Stimulus	S 11
81.9956	0.0002	537332	Stimulus	S 11
81.9978	0.0002	537343	Stimulus	S 12
82.9956	0.0002	542332	Stimulus	S 11
83.9956	0.0002	547332	Stimulus	S 11
83.9976	0.0002	547342	Stimulus	S 12
84.9954	0.0002	552331	Stimulus	S 11
85.9954	0.0002	557331	Stimulus	S 11
85.9976	0.0002	557342	Stimulus	S 12
86.9952	0.0002	562330	Stimulus	S 11
87.9952	0.0002	567330	Stimulus	S 11
87.9974	0.0002	567341	Stimulus	S 12
88.9952	0.0002	572330	Stimulus	S 11
89.9952	0.0002	577330	Stimulus	S 11
89.9974	0.0002	577341	Stimulus	S 12
90.995	0.0002	582329	Stimulus	S 11
91.995	0.0002	587329	Stimulus	S 11
91.9972	0.0002	587340	Stimulus	S 12
92.995	0.0002	592329	Stimulus	S 11
93.995	0.0002	597329	Stimulus	S 11
93.997	0.0002	597339	Stimulus	S 12
94.9948	0.0002	602328	Stimulus	S 11
95.9948	0.0002	607328	Stimulus	S 11
95.997	0.0002	607339	Stimulus	S 12
96.9948	0.0002	612328	Stimulus	S 11
97.9948	0.0002	617328	Stimulus	S 11
97.9968	0.0002	617338	Stimulus	S 12
98.9946	0.0002	622327	Stimulus	S 11
99.9948	0.0002	627328	Stimulus	S 25
99.997	0.0002	627339	Stimulus	S 26
99.999	0.0002	627349	Stimulus	S 27
100.9946	0.0002	632327	Stimulus	S 26
101.9944	0.0002	637326	Stimulus	S 26
101.9966	0.0002	637337	Stimulus	S 27
102.9944	0.0002	642326	Stimulus	S 26
103.9942	0.0002	647325	Stimulus	S 26
103.9964	0.0002	647336	Stimulus	S 27
104.9942	0.0002	652325	Stimulus	S 26
105.9942	0.0002	657325	Stimulus	S 26
105.9964	0.0002	657336	Stimulus	S 27
106.9942	0.0002	662325	Stimulus	S 26
107.9942	0.0002	667325	Stimulus	S 26
107.9962	0.0002	667335	Stimulus	S 27
108.9942	0.0002	672325	Stimulus	S 26
109.994	0.0002	677324	Stimulus	S 26
109.9962	0.0002	677335	Stimulus	S 27
110.994	0.0002	682324	Stimulus	S 26
111.994	0.0002	687324	Stimulus	S 26
111.996	0.0002	687334	Stimulus	S 27
112.9938	0.0002	692323	Stimulus	S 26
113.9938	0.0002	697323	Stimulus	S 26
113.996	0.0002	697334	Stimulus	S 27
114.9938	0.0002	702323	Stimulus	S 26
115.9938	0.0002	707323	Stimulus	S 26
115.9958	0.0002	707333	Stimulus	S 27
116.9936	0.0002	712322	Stimulus	S 26
117.9936	0.0002	717322	Stimulus	S 26
117.9956	0.0002	717332	Stimulus	S 27
118.9936	0.0002	722322	Stimulus	S 26
119.9936	0.0002	727322	Stimulus	S 10
119.9958	0.0002	727333	Stimulus	S 11
119.998	0.0002	727344	Stimulus	S 12
120.9934	0.0002	732321	Stimulus	S 11
121.9932	0.0002	737320	Stimulus	S 11
121.9956	0.0002	737332	Stimulus	S 12
122.9932	0.0002	742320	Stimulus	S 11
123.9932	0.0002	747320	Stimulus	S 11
123.9952	0.0002	747330	Stimulus	S 12
124.9932	0.0002	752320	Stimulus	S 11
125.993	0.0002	757319	Stimulus	S 11
125.9952	0.0002	757330	Stimulus	S 12
126.993	0.0002	762319	Stimulus	S 11
127.993	0.0002	767319	Stimulus	S 11
127.995	0.0002	767329	Stimulus	S 12
128.993	0.0002	772319	Stimulus	S 11
129.9928	0.0002	777318	Stimulus	S 11
129.9948	0.0002	777328	Stimulus	S 12
130.9928	0.0002	782318	Stimulus	S 11
131.9928	0.0002	787318	Stimulus	S 11
131.995	0.0002	787329	Stimulus	S 12
132.9926	0.0002	792317	Stimulus	S 11
133.9926	0.0002	797317	Stimulus	S 11
133.9948	0.0002	797328	Stimulus	S 12
134.9926	0.0002	802317	Stimulus	S 11
135.9926	0.0002	807317	Stimulus	S 11
135.9946	0.0002	807327	Stimulus	S 12
136.9924	0.0002	812316	Stimulus	S 11
137.9924	0.0002	817316	Stimulus	S 11
137.9944	0.0002	817326	Stimulus	S 12
138.9924	0.0002	822316	Stimulus	S 11
139.9924	0.0002	827316	Stimulus	S 25
139.9946	0.0002	827327	Stimulus	S 26
139.9966	0.0002	827337	Stimulus	S 27
140.9922	0.0002	832315	Stimulus	S 26
141.9922	0.0002	837315	Stimulus	S 26
141.9944	0.0002	837326	Stimulus	S 27
142.992	0.0002	842314	Stimulus	S 26
143.992	0.0002	847314	Stimulus	S 26
143.9942	0.0002	847325	Stimulus	S 27
144.992	0.0002	852314	Stimulus	S 26
145.9918	0.0002	857313	Stimulus	S 26
145.994	0.0002	857324	Stimulus	S 27
146.9918	0.0002	862313	Stimulus	S 26
147.9918	0.0002	867313	Stimulus	S 26
147.994	0.0002	867324	Stimulus	S 27
148.9918	0.0002	872313	Stimulus	S 26
149.9916	0.0002	877312	Stimulus	S 26
149.9938	0.0002	877323	Stimulus	S 27
150.9916	0.0002	882312	Stimulus	S 26
151.9916	0.0002	887312	Stimulus	S 26
151.9936	0.0002	887322	Stimulus	S 27
152.9914	0.0002	892311	Stimulus	S 26
153.9914	0.0002	897311	Stimulus	S 26
153.9936	0.0002	897322	Stimulus	S 27
154.9914	0.0002	902311	Stimulus	S 26
155.9914	0.0002	907311	Stimulus	S 26
155.9934	0.0002	907321	Stimulus	S 27
156.9912	0.0002	912310	Stimulus	S 26
157.9912	0.0002	917310	Stimulus	S 26
157.9934	0.0002	917321	Stimulus	S 27
158.9912	0.0002	922310	Stimulus	S 26
159.9914	0.0002	927311	Stimulus	S 10
159.994	0.0002	927324	Stimulus	S 11
