onset	duration	sample	type	marker_code
0	0.0002	207524	Response	R128
0	0.0002	209422	Stimulus	S 1
1.7204	0.0002	218024	Response	R128
3.8204	0.0002	228524	Response	R128
3.9828	0.0002	229336	Stimulus	S 2
5.9204	0.0002	239024	Response	R128
7.9992	0.0002	249418	Stimulus	S 3
8.0204	0.0002	249524	Response	R128
10.1204	0.0002	260024	Response	R128
11.999	0.0002	269417	Stimulus	S 4
12.2204	0.0002	270524	Response	R128
14.3204	0.0002	281024	Response	R128
15.9988	0.0002	289416	Stimulus	S 5
16.4204	0.0002	291524	Response	R128
18.5204	0.0002	302024	Response	R128
19.9984	0.0002	309414	Stimulus	S 6
20.6204	0.0002	312524	Response	R128
22.7204	0.0002	323024	Response	R128
23.9982	0.0002	329413	Stimulus	S 7
24.8204	0.0002	333524	Response	R128
26.9204	0.0002	344024	Response	R128
27.998	0.0002	349412	Stimulus	S 8
29.0204	0.0002	354524	Response	R128
31.1204	0.0002	365024	Response	R128
31.9978	0.0002	369411	Stimulus	S 9
33.2204	0.0002	375524	Response	R128
35.3204	0.0002	386024	Response	R128
35.9974	0.0002	389409	Stimulus	S 10
37.4204	0.0002	396524	Response	R128
39.5204	0.0002	407024	Response	R128
39.9972	0.0002	409408	Stimulus	S 11
41.6204	0.0002	417524	Response	R128
43.7204	0.0002	428024	Response	R128
43.997	0.0002	429407	Stimulus	S 12
45.8204	0.0002	438524	Response	R128
47.9204	0.0002	449024	Response	R128
47.9968	0.0002	449406	Stimulus	S 13
50.0204	0.0002	459524	Response	R128
51.9966	0.0002	469405	Stimulus	S 14
52.1204	0.0002	470024	Response	R128
54.2204	0.0002	480524	Response	R128
55.9964	0.0002	489404	Stimulus	S 15
56.3204	0.0002	491024	Response	R128
58.4204	0.0002	501524	Response	R128
59.996	0.0002	509402	Stimulus	S 16
60.5204	0.0002	512024	Response	R128
62.6204	0.0002	522524	Response	R128
63.9958	0.0002	529401	Stimulus	S 17
64.7204	0.0002	533024	Response	R128
66.8204	0.0002	543524	Response	R128
67.9956	0.0002	549400	Stimulus	S 18
68.9204	0.0002	554024	Response	R128
71.0204	0.0002	564524	Response	R128
71.9952	0.0002	569398	Stimulus	S 19
73.1204	0.0002	575024	Response	R128
75.2204	0.0002	585524	Response	R128
75.995	0.0002	589397	Stimulus	S 20
77.3204	0.0002	596024	Response	R128
79.4204	0.0002	606524	Response	R128
79.9948	0.0002	609396	Stimulus	S 21
81.5204	0.0002	617024	Response	R128
83.6204	0.0002	627524	Response	R128
83.9946	0.0002	629395	Stimulus	S 22
85.7204	0.0002	638024	Response	R128
87.8204	0.0002	648524	Response	R128
87.9944	0.0002	649394	Stimulus	S 23
89.9204	0.0002	659024	Response	R128
91.9942	0.0002	669393	Stimulus	S 24
92.0204	0.0002	669524	Response	R128
94.1204	0.0002	680024	Response	R128
95.9938	0.0002	689391	Stimulus	S 25
96.2204	0.0002	690524	Response	R128
98.3204	0.0002	701024	Response	R128
99.9936	0.0002	709390	Stimulus	S 26
100.4204	0.0002	711524	Response	R128
102.5204	0.0002	722024	Response	R128
103.9934	0.0002	729389	Stimulus	S 27
104.6204	0.0002	732524	Response	R128
106.7204	0.0002	743024	Response	R128
108.8204	0.0002	753524	Response	R128
110.9204	0.0002	764024	Response	R128
113.0204	0.0002	774524	Response	R128
