name	x	y	z	type
Fp1	0.839603908843788	0.22431166877966	0.494721690957165	EEG
Fp2	0.802116695137633	-0.302838692838957	0.514681973165054	EEG
F3	0.482891541221431	0.29385667962372	0.824902425294843	EEG
F4	0.456280160163939	-0.406202349748513	0.791712110870837	EEG
C3	0.0147908799246064	0.432648148342993	0.901441517574177	EEG
C4	-0.0410456832991018	-0.497229141182805	0.866647813728922	EEG
P3	-0.433128246323752	0.381853914836683	0.816448106103757	EEG
P4	-0.529528902098296	-0.385431743006117	0.75567288778005	EEG
O1	-0.801352865976638	0.296906519952119	0.51930732962375	EEG
O2	-0.849056244407616	-0.235144996208224	0.473085958987021	EEG
F7	0.546428380038388	0.616063229913651	0.567346562725978	EEG
F8	0.484519984259961	-0.734785220535186	0.47469049341206	EEG
T7	0.0375013190208147	0.823622667455633	0.565896945322174	EEG
T8	-0.097699858600546	-0.854583123625032	0.510041588936351	EEG
P7	-0.50490824253262	0.679611687481088	0.532161273357738	EEG
P8	-0.613177399506116	-0.631205074769378	0.474966978136692	EEG
Fz	0.425869708571034	-0.0456326296156957	0.903633030846028	EEG
Cz	-0.0437427312665118	-0.0338814545014725	0.998468136948902	EEG
Pz	-0.490536080222406	0.0016266852056661	0.871419363966213	EEG
Oz	-0.852755619893441	0.0317162398500016	0.521346269642289	EEG
FC1	0.199961921115221	0.181066533775985	0.962927899923073	EEG
FC2	0.187149000783104	-0.248933159462177	0.95026708541655	EEG
CP1	-0.221486746290361	0.212843837194408	0.951651786204423	EEG
CP2	-0.266028780471479	-0.242662345942712	0.932922115625113	EEG
FC5	0.263823961543341	0.57399021113552	0.775198139081989	EEG
FC6	0.219457893444729	-0.670481079829241	0.708726572519908	EEG
CP5	-0.235946562377447	0.630396835758206	0.739546515892211	EEG
CP6	-0.336155855553232	-0.63248349616761	0.697827964367201	EEG
TP9	-0.336852663620923	0.899517288950418	0.278206631644144	EEG
TP10	-0.434828987864992	-0.87137018007292	0.227239434500251	EEG
POz	-0.691022113155978	0.0269087514901027	0.722332581448941	EEG
ECG	1	-0	0	EEG
F1	0.45597856234759	0.142231063214364	0.878552147192377	EEG
F2	0.432109712644713	-0.24234984600171	0.868647079302665	EEG
C1	-0.0245414796772853	0.188520967038624	0.981762476753961	EEG
C2	-0.0542169572543213	-0.232983493375243	0.970968183495603	EEG
P1	-0.442713410631675	0.249659827980537	0.861205437941261	EEG
P2	-0.490413228803355	-0.215684828103553	0.844378422237689	EEG
AF3	0.667263530456183	0.227609975610965	0.709191849872463	EEG
AF4	0.633405994649342	-0.323335481842223	0.703029879965379	EEG
FC3	0.23493278317455	0.378538891030688	0.895273642730041	EEG
FC4	0.186286804709229	-0.477530037115443	0.858639790624538	EEG
CP3	-0.232897694968772	0.428765719105248	0.872879500159325	EEG
CP4	-0.301558695170174	-0.466138771459059	0.831731326276642	EEG
PO3	-0.666789863403467	0.27578446167442	0.692339662854394	EEG
PO4	-0.709126098596884	-0.259503301104134	0.655589973233895	EEG
F5	0.505409349257945	0.483384864080462	0.714773014921922	EEG
F6	0.459140325359028	-0.584617169694441	0.668889323077942	EEG
C5	0.0232851166367354	0.646732722169892	0.762361193541444	EEG
C6	-0.0706673102970573	-0.710630516643899	0.700007428581872	EEG
P5	-0.460080566942374	0.558320867299831	0.690364889793469	EEG
P6	-0.556489719632942	-0.53833517180258	0.632862097729937	EEG
AF7	0.717201635719305	0.447739707078833	0.533995288768088	EEG
AF8	0.687351593856698	-0.537597737731346	0.48840194390358	EEG
FT7	0.307096340359692	0.754548651164916	0.579955317902069	EEG
FT8	0.221558158271391	-0.832267560126412	0.508175846400258	EEG
TP7	-0.267303538278625	0.798422935559456	0.539508697238839	EEG
TP8	-0.379213188411922	-0.78234829698264	0.494093614553788	EEG
PO7	-0.709435492765023	0.52418857963101	0.47109193857428	EEG
PO8	-0.754095016419025	-0.452926885535184	0.475602715058892	EEG
Fpz	0.869911888186952	-0.0432732942500559	0.491305127996605	EEG
CPz	-0.20540952611512	0.0839934077170599	0.97506514348593	EEG
EOGL	1	-0	0	EEG
EOGU	1	-0	0	EEG
