onset	duration	sample	type	marker_code
0	0.0002	203665	Response	R128
0	0.0002	214165	Response	R128
0	0.0002	214361	Stimulus	S 1
1.0518	0.0002	219620	Stimulus	S 5
2.0496	0.0002	224609	Stimulus	S 5
2.0608	0.0002	224665	Response	R128
3.0518	0.0002	229620	Stimulus	S 5
4.0528	0.0002	234625	Stimulus	S 5
4.1608	0.0002	235165	Response	R128
5.056	0.0002	239641	Stimulus	S 5
6.049	0.0002	244606	Stimulus	S 5
6.2608	0.0002	245665	Response	R128
7.0576	0.0002	249649	Stimulus	S 5
8.0588	0.0002	254655	Stimulus	S 5
8.3608	0.0002	256165	Response	R128
9.0588	0.0002	259655	Stimulus	S 5
10.0588	0.0002	264655	Stimulus	S 5
10.4608	0.0002	266665	Response	R128
11.062	0.0002	269671	Stimulus	S 5
12.065	0.0002	274686	Stimulus	S 5
12.5608	0.0002	277165	Response	R128
13.065	0.0002	279686	Stimulus	S 5
14.0648	0.0002	284685	Stimulus	S 5
14.6608	0.0002	287665	Response	R128
15.0648	0.0002	289685	Stimulus	S 5
16.0648	0.0002	294685	Stimulus	S 5
16.7608	0.0002	298165	Response	R128
17.0682	0.0002	299702	Stimulus	S 5
18.069	0.0002	304706	Stimulus	S 5
18.8608	0.0002	308665	Response	R128
19.07	0.0002	309711	Stimulus	S 5
20.07	0.0002	314711	Stimulus	S 5
20.9608	0.0002	319165	Response	R128
21.069	0.0002	319706	Stimulus	S 5
22.071	0.0002	324716	Stimulus	S 5
23.0608	0.0002	329665	Response	R128
23.068	0.0002	329701	Stimulus	S 5
24.073	0.0002	334726	Stimulus	S 5
25.068	0.0002	339701	Stimulus	S 5
25.1608	0.0002	340165	Response	R128
26.069	0.0002	344706	Stimulus	S 5
27.0808	0.0002	349765	Stimulus	S 5
27.2608	0.0002	350665	Response	R128
28.0808	0.0002	354765	Stimulus	S 5
29.0806	0.0002	359764	Stimulus	S 5
29.3608	0.0002	361165	Response	R128
30.0806	0.0002	364764	Stimulus	S 5
31.082	0.0002	369771	Stimulus	S 5
31.4608	0.0002	371665	Response	R128
32.081	0.0002	374766	Stimulus	S 5
33.082	0.0002	379771	Stimulus	S 5
33.5608	0.0002	382165	Response	R128
34.082	0.0002	384771	Stimulus	S 5
35.085	0.0002	389786	Stimulus	S 5
35.6608	0.0002	392665	Response	R128
36.0802	0.0002	394762	Stimulus	S 5
37.0886	0.0002	399804	Stimulus	S 5
37.7608	0.0002	403165	Response	R128
38.0892	0.0002	404807	Stimulus	S 5
39.0892	0.0002	409807	Stimulus	S 5
39.8608	0.0002	413665	Response	R128
40.0892	0.0002	414807	Stimulus	S 5
41.0922	0.0002	419822	Stimulus	S 5
41.9608	0.0002	424165	Response	R128
42.0966	0.0002	424844	Stimulus	S 5
43.0966	0.0002	429844	Stimulus	S 5
44.0608	0.0002	434665	Response	R128
44.0964	0.0002	434843	Stimulus	S 5
45.0964	0.0002	439843	Stimulus	S 5
46.0962	0.0002	444842	Stimulus	S 5
46.1608	0.0002	445165	Response	R128
47.0984	0.0002	449853	Stimulus	S 5
48.0998	0.0002	454860	Stimulus	S 5
48.2608	0.0002	455665	Response	R128
49.0992	0.0002	459857	Stimulus	S 5
50.0992	0.0002	464857	Stimulus	S 5
50.3608	0.0002	466165	Response	R128
51.0982	0.0002	469852	Stimulus	S 5
52.1012	0.0002	474867	Stimulus	S 5
52.4608	0.0002	476665	Response	R128
53.1022	0.0002	479872	Stimulus	S 5
54.1022	0.0002	484872	Stimulus	S 5
54.5608	0.0002	487165	Response	R128
55.1062	0.0002	489892	Stimulus	S 5
56.0994	0.0002	494858	Stimulus	S 5
56.6608	0.0002	497665	Response	R128
57.1096	0.0002	499909	Stimulus	S 5
58.1122	0.0002	504922	Stimulus	S 5
58.7608	0.0002	508165	Response	R128
59.1122	0.0002	509922	Stimulus	S 5
60.112	0.0002	514921	Stimulus	S 5
60.8608	0.0002	518665	Response	R128
61.112	0.0002	519921	Stimulus	S 5
62.112	0.0002	524921	Stimulus	S 5
62.9608	0.0002	529165	Response	R128
63.1124	0.0002	529923	Stimulus	S 5
64.1134	0.0002	534928	Stimulus	S 5
65.0608	0.0002	539665	Response	R128
65.1164	0.0002	539943	Stimulus	S 5
66.1118	0.0002	544920	Stimulus	S 5
67.1186	0.0002	549954	Stimulus	S 5
67.1608	0.0002	550165	Response	R128
68.1194	0.0002	554958	Stimulus	S 5
69.1196	0.0002	559959	Stimulus	S 5
69.2608	0.0002	560665	Response	R128
70.1196	0.0002	564959	Stimulus	S 5
71.1184	0.0002	569953	Stimulus	S 5
71.3608	0.0002	571165	Response	R128
72.1214	0.0002	574968	Stimulus	S 5
73.1224	0.0002	579973	Stimulus	S 5
73.4608	0.0002	581665	Response	R128
74.128	0.0002	585001	Stimulus	S 5
75.1278	0.0002	590000	Stimulus	S 5
75.5608	0.0002	592165	Response	R128
76.1278	0.0002	595000	Stimulus	S 5
77.1286	0.0002	600004	Stimulus	S 5
77.6608	0.0002	602665	Response	R128
78.1296	0.0002	605009	Stimulus	S 5
79.1294	0.0002	610008	Stimulus	S 5
79.7608	0.0002	613165	Response	R128
80.1296	0.0002	615009	Stimulus	S 5
81.1286	0.0002	620004	Stimulus	S 5
81.8608	0.0002	623665	Response	R128
82.1296	0.0002	625009	Stimulus	S 5
83.1326	0.0002	630024	Stimulus	S 5
83.9608	0.0002	634165	Response	R128
84.1336	0.0002	635029	Stimulus	S 5
85.1366	0.0002	640044	Stimulus	S 5
86.0608	0.0002	644665	Response	R128
86.1296	0.0002	645009	Stimulus	S 5
87.139	0.0002	650056	Stimulus	S 5
88.1438	0.0002	655080	Stimulus	S 5
88.1608	0.0002	655165	Response	R128
89.1438	0.0002	660080	Stimulus	S 5
90.1436	0.0002	665079	Stimulus	S 5
90.2608	0.0002	665665	Response	R128
91.1436	0.0002	670079	Stimulus	S 5
92.1438	0.0002	675080	Stimulus	S 5
92.3608	0.0002	676165	Response	R128
93.1438	0.0002	680080	Stimulus	S 5
94.1436	0.0002	685079	Stimulus	S 5
94.4608	0.0002	686665	Response	R128
95.1466	0.0002	690094	Stimulus	S 5
96.1434	0.0002	695078	Stimulus	S 5
96.5608	0.0002	697165	Response	R128
97.1488	0.0002	700105	Stimulus	S 5
98.1488	0.0002	705105	Stimulus	S 5
98.6608	0.0002	707665	Response	R128
99.1498	0.0002	710110	Stimulus	S 5
100.1488	0.0002	715105	Stimulus	S 5
100.7608	0.0002	718165	Response	R128
101.1488	0.0002	720105	Stimulus	S 5
102.1518	0.0002	725120	Stimulus	S 5
102.8608	0.0002	728665	Response	R128
103.1528	0.0002	730125	Stimulus	S 5
104.1538	0.0002	735130	Stimulus	S 5
104.9608	0.0002	739165	Response	R128
105.1594	0.0002	740158	Stimulus	S 5
106.1594	0.0002	745158	Stimulus	S 5
107.0608	0.0002	749665	Response	R128
107.1602	0.0002	750162	Stimulus	S 5
108.1598	0.0002	755160	Stimulus	S 5
109.1598	0.0002	760160	Stimulus	S 5
109.1608	0.0002	760165	Response	R128
110.1608	0.0002	765165	Stimulus	S 5
111.1598	0.0002	770160	Stimulus	S 5
111.2608	0.0002	770665	Response	R128
112.16	0.0002	775161	Stimulus	S 5
113.163	0.0002	780176	Stimulus	S 5
113.3608	0.0002	781165	Response	R128
114.1638	0.0002	785180	Stimulus	S 5
115.1588	0.0002	790155	Stimulus	S 5
115.4608	0.0002	791665	Response	R128
116.1608	0.0002	795165	Stimulus	S 5
117.169	0.0002	800206	Stimulus	S 5
117.5608	0.0002	802165	Response	R128
118.17	0.0002	805211	Stimulus	S 5
119.169	0.0002	810206	Stimulus	S 5
119.6608	0.0002	812665	Response	R128
120.171	0.0002	815216	Stimulus	S 5
121.175	0.0002	820236	Stimulus	S 5
121.7608	0.0002	823165	Response	R128
122.175	0.0002	825236	Stimulus	S 5
123.175	0.0002	830236	Stimulus	S 5
123.8608	0.0002	833665	Response	R128
124.1752	0.0002	835237	Stimulus	S 5
125.1748	0.0002	840235	Stimulus	S 5
125.9608	0.0002	844165	Response	R128
126.1748	0.0002	845235	Stimulus	S 5
127.1788	0.0002	850255	Stimulus	S 5
128.0608	0.0002	854665	Response	R128
128.179	0.0002	855256	Stimulus	S 5
129.179	0.0002	860256	Stimulus	S 5
130.1608	0.0002	865165	Response	R128
130.18	0.0002	865261	Stimulus	S 5
131.18	0.0002	870261	Stimulus	S 5
132.1832	0.0002	875277	Stimulus	S 5
132.2608	0.0002	875665	Response	R128
133.183	0.0002	880276	Stimulus	S 5
134.1842	0.0002	885282	Stimulus	S 5
134.3608	0.0002	886165	Response	R128
135.187	0.0002	890296	Stimulus	S 5
136.1908	0.0002	895315	Stimulus	S 5
136.4608	0.0002	896665	Response	R128
137.1906	0.0002	900314	Stimulus	S 5
138.1906	0.0002	905314	Stimulus	S 5
138.5608	0.0002	907165	Response	R128
139.1916	0.0002	910319	Stimulus	S 5
140.1912	0.0002	915317	Stimulus	S 5
140.6608	0.0002	917665	Response	R128
141.1932	0.0002	920327	Stimulus	S 5
142.1914	0.0002	925318	Stimulus	S 5
142.7608	0.0002	928165	Response	R128
143.1932	0.0002	930327	Stimulus	S 5
144.1942	0.0002	935332	Stimulus	S 5
144.8608	0.0002	938665	Response	R128
145.1972	0.0002	940347	Stimulus	S 5
146.1902	0.0002	945312	Stimulus	S 5
146.9608	0.0002	949165	Response	R128
147.199	0.0002	950356	Stimulus	S 5
148.1992	0.0002	955357	Stimulus	S 5
149.0608	0.0002	959665	Response	R128
149.2004	0.0002	960363	Stimulus	S 5
150.2004	0.0002	965363	Stimulus	S 5
151.1608	0.0002	970165	Response	R128
151.2032	0.0002	970377	Stimulus	S 5
152.2064	0.0002	975393	Stimulus	S 5
153.2064	0.0002	980393	Stimulus	S 5
153.2608	0.0002	980665	Response	R128
154.2064	0.0002	985393	Stimulus	S 5
155.2072	0.0002	990397	Stimulus	S 5
155.3608	0.0002	991165	Response	R128
156.2062	0.0002	995392	Stimulus	S 5
157.2096	0.0002	1000409	Stimulus	S 5
157.4608	0.0002	1001665	Response	R128
158.2092	0.0002	1005407	Stimulus	S 5
159.2104	0.0002	1010413	Stimulus	S 5
159.5608	0.0002	1012165	Response	R128
160.2102	0.0002	1015412	Stimulus	S 5
161.2132	0.0002	1020427	Stimulus	S 5
161.6608	0.0002	1022665	Response	R128
162.2104	0.0002	1025413	Stimulus	S 5
163.2134	0.0002	1030428	Stimulus	S 5
163.7608	0.0002	1033165	Response	R128
164.2144	0.0002	1035433	Stimulus	S 5
165.2094	0.0002	1040408	Stimulus	S 5
165.8608	0.0002	1043665	Response	R128
166.2104	0.0002	1045413	Stimulus	S 5
167.2222	0.0002	1050472	Stimulus	S 5
167.9608	0.0002	1054165	Response	R128
168.222	0.0002	1055471	Stimulus	S 5
169.2222	0.0002	1060472	Stimulus	S 5
170.0608	0.0002	1064665	Response	R128
170.2226	0.0002	1065474	Stimulus	S 5
171.2234	0.0002	1070478	Stimulus	S 5
172.1608	0.0002	1075165	Response	R128
172.2224	0.0002	1075473	Stimulus	S 5
173.2234	0.0002	1080478	Stimulus	S 5
174.2234	0.0002	1085478	Stimulus	S 5
174.2608	0.0002	1085665	Response	R128
175.2266	0.0002	1090494	Stimulus	S 5
176.2216	0.0002	1095469	Stimulus	S 5
176.3608	0.0002	1096165	Response	R128
177.23	0.0002	1100511	Stimulus	S 5
178.2306	0.0002	1105514	Stimulus	S 5
178.4608	0.0002	1106665	Response	R128
179.2306	0.0002	1110514	Stimulus	S 5
180.2306	0.0002	1115514	Stimulus	S 5
180.5608	0.0002	1117165	Response	R128
181.2346	0.0002	1120534	Stimulus	S 5
182.238	0.0002	1125551	Stimulus	S 5
182.6608	0.0002	1127665	Response	R128
183.238	0.0002	1130551	Stimulus	S 5
184.2378	0.0002	1135550	Stimulus	S 5
184.7608	0.0002	1138165	Response	R128
185.2378	0.0002	1140550	Stimulus	S 5
186.2376	0.0002	1145549	Stimulus	S 5
186.8608	0.0002	1148665	Response	R128
187.2398	0.0002	1150560	Stimulus	S 5
188.2406	0.0002	1155564	Stimulus	S 5
188.9608	0.0002	1159165	Response	R128
189.2406	0.0002	1160564	Stimulus	S 5
190.2406	0.0002	1165564	Stimulus	S 5
191.0608	0.0002	1169665	Response	R128
191.2396	0.0002	1170559	Stimulus	S 5
192.2406	0.0002	1175564	Stimulus	S 5
193.1608	0.0002	1180165	Response	R128
193.2436	0.0002	1180579	Stimulus	S 5
194.2436	0.0002	1185579	Stimulus	S 5
195.2478	0.0002	1190600	Stimulus	S 5
195.2608	0.0002	1190665	Response	R128
196.2406	0.0002	1195564	Stimulus	S 5
197.25	0.0002	1200611	Stimulus	S 5
197.3608	0.0002	1201165	Response	R128
198.2536	0.0002	1205629	Stimulus	S 5
199.2536	0.0002	1210629	Stimulus	S 5
199.4608	0.0002	1211665	Response	R128
200.2536	0.0002	1215629	Stimulus	S 5
201.2536	0.0002	1220629	Stimulus	S 5
201.5608	0.0002	1222165	Response	R128
202.2534	0.0002	1225628	Stimulus	S 5
203.2538	0.0002	1230630	Stimulus	S 5
203.6608	0.0002	1232665	Response	R128
204.2548	0.0002	1235635	Stimulus	S 5
205.2534	0.0002	1240628	Stimulus	S 5
205.7608	0.0002	1243165	Response	R128
206.2532	0.0002	1245627	Stimulus	S 5
207.26	0.0002	1250661	Stimulus	S 5
207.8608	0.0002	1253665	Response	R128
208.2608	0.0002	1255665	Stimulus	S 5
209.2608	0.0002	1260665	Stimulus	S 5
209.9608	0.0002	1264165	Response	R128
210.2608	0.0002	1265665	Stimulus	S 5
211.26	0.0002	1270661	Stimulus	S 5
212.0608	0.0002	1274665	Response	R128
212.261	0.0002	1275666	Stimulus	S 5
213.2628	0.0002	1280675	Stimulus	S 5
214.1608	0.0002	1285165	Response	R128
214.2694	0.0002	1285708	Stimulus	S 5
215.2694	0.0002	1290708	Stimulus	S 5
216.2608	0.0002	1295665	Response	R128
216.2694	0.0002	1295708	Stimulus	S 5
217.27	0.0002	1300711	Stimulus	S 5
218.271	0.0002	1305716	Stimulus	S 5
218.3608	0.0002	1306165	Response	R128
219.2718	0.0002	1310720	Stimulus	S 5
220.271	0.0002	1315716	Stimulus	S 5
220.4608	0.0002	1316665	Response	R128
221.27	0.0002	1320711	Stimulus	S 5
222.273	0.0002	1325726	Stimulus	S 5
222.5608	0.0002	1327165	Response	R128
223.274	0.0002	1330731	Stimulus	S 5
224.275	0.0002	1335736	Stimulus	S 5
224.6608	0.0002	1337665	Response	R128
225.278	0.0002	1340751	Stimulus	S 5
226.271	0.0002	1345716	Stimulus	S 5
226.7608	0.0002	1348165	Response	R128
227.2804	0.0002	1350763	Stimulus	S 5
228.2852	0.0002	1355787	Stimulus	S 5
228.8608	0.0002	1358665	Response	R128
229.2852	0.0002	1360787	Stimulus	S 5
230.285	0.0002	1365786	Stimulus	S 5
230.9608	0.0002	1369165	Response	R128
231.285	0.0002	1370786	Stimulus	S 5
232.285	0.0002	1375786	Stimulus	S 5
233.0608	0.0002	1379665	Response	R128
233.285	0.0002	1380786	Stimulus	S 5
234.285	0.0002	1385786	Stimulus	S 5
235.1608	0.0002	1390165	Response	R128
235.2846	0.0002	1390784	Stimulus	S 5
236.2848	0.0002	1395785	Stimulus	S 5
237.2608	0.0002	1400665	Response	R128
237.2902	0.0002	1400812	Stimulus	S 5
238.2902	0.0002	1405812	Stimulus	S 5
239.2912	0.0002	1410817	Stimulus	S 5
239.3608	0.0002	1411165	Response	R128
240.2912	0.0002	1415817	Stimulus	S 5
241.2902	0.0002	1420812	Stimulus	S 5
241.4608	0.0002	1421665	Response	R128
242.2942	0.0002	1425832	Stimulus	S 5
243.2952	0.0002	1430837	Stimulus	S 5
243.5608	0.0002	1432165	Response	R128
244.2952	0.0002	1435837	Stimulus	S 5
245.3008	0.0002	1440865	Stimulus	S 5
245.6608	0.0002	1442665	Response	R128
246.3008	0.0002	1445865	Stimulus	S 5
247.3012	0.0002	1450867	Stimulus	S 5
247.7608	0.0002	1453165	Response	R128
248.3012	0.0002	1455867	Stimulus	S 5
249.3022	0.0002	1460872	Stimulus	S 5
249.8608	0.0002	1463665	Response	R128
250.3022	0.0002	1465872	Stimulus	S 5
251.3012	0.0002	1470867	Stimulus	S 5
251.9608	0.0002	1474165	Response	R128
252.3012	0.0002	1475867	Stimulus	S 5
253.3042	0.0002	1480882	Stimulus	S 5
254.0608	0.0002	1484665	Response	R128
254.3054	0.0002	1485888	Stimulus	S 5
255.3082	0.0002	1490902	Stimulus	S 5
256.1608	0.0002	1495165	Response	R128
256.3022	0.0002	1495872	Stimulus	S 5
257.3104	0.0002	1500913	Stimulus	S 5
258.2608	0.0002	1505665	Response	R128
258.3104	0.0002	1505913	Stimulus	S 5
258.6278	0.0002	1507500	Stimulus	S 99
260.3608	0.0002	1516165	Response	R128
262.4608	0.0002	1526665	Response	R128
