onset	duration	sample	type	marker_code
0	0.0002	40410	Response	R128
0	0.0002	50910	Response	R128
0	0.0002	51135	Stimulus	S 1
1.0088	0.0002	56179	Stimulus	S 5
2.01	0.0002	61185	Stimulus	S 5
2.055	0.0002	61410	Response	R128
3.011	0.0002	66190	Stimulus	S 5
4.0156	0.0002	71213	Stimulus	S 5
4.155	0.0002	71910	Response	R128
5.0156	0.0002	76213	Stimulus	S 5
6.0156	0.0002	81213	Stimulus	S 5
6.255	0.0002	82410	Response	R128
7.0158	0.0002	86214	Stimulus	S 5
8.0162	0.0002	91216	Stimulus	S 5
8.355	0.0002	92910	Response	R128
9.0172	0.0002	96221	Stimulus	S 5
10.0184	0.0002	101227	Stimulus	S 5
10.455	0.0002	103410	Response	R128
11.0194	0.0002	106232	Stimulus	S 5
12.0206	0.0002	111238	Stimulus	S 5
12.555	0.0002	113910	Response	R128
13.0218	0.0002	116244	Stimulus	S 5
14.023	0.0002	121250	Stimulus	S 5
14.655	0.0002	124410	Response	R128
15.0238	0.0002	126254	Stimulus	S 5
16.025	0.0002	131260	Stimulus	S 5
16.755	0.0002	134910	Response	R128
17.026	0.0002	136265	Stimulus	S 5
18.0272	0.0002	141271	Stimulus	S 5
18.855	0.0002	145410	Response	R128
19.0314	0.0002	146292	Stimulus	S 5
20.0314	0.0002	151292	Stimulus	S 5
20.955	0.0002	155910	Response	R128
21.0314	0.0002	156292	Stimulus	S 5
22.0318	0.0002	161294	Stimulus	S 5
23.0324	0.0002	166297	Stimulus	S 5
23.055	0.0002	166410	Response	R128
24.0334	0.0002	171302	Stimulus	S 5
25.0346	0.0002	176308	Stimulus	S 5
25.155	0.0002	176910	Response	R128
26.0356	0.0002	181313	Stimulus	S 5
27.0368	0.0002	186319	Stimulus	S 5
27.255	0.0002	187410	Response	R128
28.0378	0.0002	191324	Stimulus	S 5
29.039	0.0002	196330	Stimulus	S 5
29.355	0.0002	197910	Response	R128
30.04	0.0002	201335	Stimulus	S 5
31.041	0.0002	206340	Stimulus	S 5
31.455	0.0002	208410	Response	R128
32.0422	0.0002	211346	Stimulus	S 5
33.0472	0.0002	216371	Stimulus	S 5
33.555	0.0002	218910	Response	R128
34.0472	0.0002	221371	Stimulus	S 5
35.047	0.0002	226370	Stimulus	S 5
35.655	0.0002	229410	Response	R128
36.047	0.0002	231370	Stimulus	S 5
37.0474	0.0002	236372	Stimulus	S 5
