onset	duration	sample	type	marker_code
0	0.0002	359864	Response	R128
0	0.0002	370364	Response	R128
0	0.0002	370544	Stimulus	S 1
1.0074	0.0002	375581	Stimulus	S 5
2.0074	0.0002	380581	Stimulus	S 5
2.064	0.0002	380864	Response	R128
3.0076	0.0002	385582	Stimulus	S 5
4.0076	0.0002	390582	Stimulus	S 5
4.164	0.0002	391364	Response	R128
5.0076	0.0002	395582	Stimulus	S 5
6.0078	0.0002	400583	Stimulus	S 5
6.264	0.0002	401864	Response	R128
7.0078	0.0002	405583	Stimulus	S 5
8.0078	0.0002	410583	Stimulus	S 5
8.364	0.0002	412364	Response	R128
9.008	0.0002	415584	Stimulus	S 5
10.008	0.0002	420584	Stimulus	S 5
10.464	0.0002	422864	Response	R128
11.008	0.0002	425584	Stimulus	S 5
12.0082	0.0002	430585	Stimulus	S 5
12.564	0.0002	433364	Response	R128
13.0082	0.0002	435585	Stimulus	S 5
14.0084	0.0002	440586	Stimulus	S 5
14.664	0.0002	443864	Response	R128
15.0084	0.0002	445586	Stimulus	S 5
16.0086	0.0002	450587	Stimulus	S 5
16.764	0.0002	454364	Response	R128
17.0086	0.0002	455587	Stimulus	S 5
18.0086	0.0002	460587	Stimulus	S 5
18.864	0.0002	464864	Response	R128
19.0088	0.0002	465588	Stimulus	S 5
20.0088	0.0002	470588	Stimulus	S 5
20.964	0.0002	475364	Response	R128
21.0088	0.0002	475588	Stimulus	S 5
22.009	0.0002	480589	Stimulus	S 5
23.009	0.0002	485589	Stimulus	S 5
23.064	0.0002	485864	Response	R128
24.009	0.0002	490589	Stimulus	S 5
25.014	0.0002	495614	Stimulus	S 5
25.164	0.0002	496364	Response	R128
26.014	0.0002	500614	Stimulus	S 5
27.014	0.0002	505614	Stimulus	S 5
27.264	0.0002	506864	Response	R128
28.014	0.0002	510614	Stimulus	S 5
29.0138	0.0002	515613	Stimulus	S 5
29.364	0.0002	517364	Response	R128
30.0138	0.0002	520613	Stimulus	S 5
31.0136	0.0002	525612	Stimulus	S 5
31.464	0.0002	527864	Response	R128
32.0136	0.0002	530612	Stimulus	S 5
33.0136	0.0002	535612	Stimulus	S 5
33.564	0.0002	538364	Response	R128
34.0136	0.0002	540612	Stimulus	S 5
35.0134	0.0002	545611	Stimulus	S 5
35.664	0.0002	548864	Response	R128
36.0134	0.0002	550611	Stimulus	S 5
37.0134	0.0002	555611	Stimulus	S 5
37.764	0.0002	559364	Response	R128
38.0132	0.0002	560610	Stimulus	S 5
39.0132	0.0002	565610	Stimulus	S 5
39.864	0.0002	569864	Response	R128
40.0132	0.0002	570610	Stimulus	S 5
41.013	0.0002	575609	Stimulus	S 5
41.964	0.0002	580364	Response	R128
42.013	0.0002	580609	Stimulus	S 5
43.013	0.0002	585609	Stimulus	S 5
44.0128	0.0002	590608	Stimulus	S 5
44.064	0.0002	590864	Response	R128
45.0128	0.0002	595608	Stimulus	S 5
46.0128	0.0002	600608	Stimulus	S 5
46.164	0.0002	601364	Response	R128
47.0126	0.0002	605607	Stimulus	S 5
48.0126	0.0002	610607	Stimulus	S 5
48.264	0.0002	611864	Response	R128
49.0126	0.0002	615607	Stimulus	S 5
50.0126	0.0002	620607	Stimulus	S 5
50.364	0.0002	622364	Response	R128
51.0124	0.0002	625606	Stimulus	S 5
52.0124	0.0002	630606	Stimulus	S 5
52.464	0.0002	632864	Response	R128
53.0122	0.0002	635605	Stimulus	S 5
54.0122	0.0002	640605	Stimulus	S 5
54.564	0.0002	643364	Response	R128
55.0122	0.0002	645605	Stimulus	S 5
56.0122	0.0002	650605	Stimulus	S 5
56.664	0.0002	653864	Response	R128
57.0122	0.0002	655605	Stimulus	S 5
58.0122	0.0002	660605	Stimulus	S 5
58.764	0.0002	664364	Response	R128
59.0124	0.0002	665606	Stimulus	S 5
60.0124	0.0002	670606	Stimulus	S 5
60.864	0.0002	674864	Response	R128
61.0124	0.0002	675606	Stimulus	S 5
62.0124	0.0002	680606	Stimulus	S 5
62.964	0.0002	685364	Response	R128
63.0118	0.0002	685603	Stimulus	S 5
64.012	0.0002	690604	Stimulus	S 5
65.012	0.0002	695604	Stimulus	S 5
65.064	0.0002	695864	Response	R128
66.012	0.0002	700604	Stimulus	S 5
67.0128	0.0002	705608	Stimulus	S 5
67.164	0.0002	706364	Response	R128
68.0122	0.0002	710605	Stimulus	S 5
69.0124	0.0002	715606	Stimulus	S 5
69.264	0.0002	716864	Response	R128
70.0124	0.0002	720606	Stimulus	S 5
71.0124	0.0002	725606	Stimulus	S 5
71.364	0.0002	727364	Response	R128
72.0126	0.0002	730607	Stimulus	S 5
73.0126	0.0002	735607	Stimulus	S 5
73.464	0.0002	737864	Response	R128
74.0128	0.0002	740608	Stimulus	S 5
75.0128	0.0002	745608	Stimulus	S 5
75.564	0.0002	748364	Response	R128
76.013	0.0002	750609	Stimulus	S 5
77.013	0.0002	755609	Stimulus	S 5
77.664	0.0002	758864	Response	R128
78.013	0.0002	760609	Stimulus	S 5
79.013	0.0002	765609	Stimulus	S 5
79.764	0.0002	769364	Response	R128
80.0132	0.0002	770610	Stimulus	S 5
81.0134	0.0002	775611	Stimulus	S 5
81.864	0.0002	779864	Response	R128
82.0132	0.0002	780610	Stimulus	S 5
83.0134	0.0002	785611	Stimulus	S 5
83.964	0.0002	790364	Response	R128
84.0134	0.0002	790611	Stimulus	S 5
85.0136	0.0002	795612	Stimulus	S 5
86.0138	0.0002	800613	Stimulus	S 5
86.064	0.0002	800864	Response	R128
87.0136	0.0002	805612	Stimulus	S 5
88.0138	0.0002	810613	Stimulus	S 5
88.164	0.0002	811364	Response	R128
89.0138	0.0002	815613	Stimulus	S 5
90.0138	0.0002	820613	Stimulus	S 5
90.264	0.0002	821864	Response	R128
91.0142	0.0002	825615	Stimulus	S 5
92.014	0.0002	830614	Stimulus	S 5
92.364	0.0002	832364	Response	R128
93.0142	0.0002	835615	Stimulus	S 5
94.0142	0.0002	840615	Stimulus	S 5
94.464	0.0002	842864	Response	R128
95.0142	0.0002	845615	Stimulus	S 5
96.0144	0.0002	850616	Stimulus	S 5
96.564	0.0002	853364	Response	R128
97.0144	0.0002	855616	Stimulus	S 5
98.0146	0.0002	860617	Stimulus	S 5
98.664	0.0002	863864	Response	R128
99.0148	0.0002	865618	Stimulus	S 5
100.0148	0.0002	870618	Stimulus	S 5
100.764	0.0002	874364	Response	R128
101.0148	0.0002	875618	Stimulus	S 5
102.015	0.0002	880619	Stimulus	S 5
102.864	0.0002	884864	Response	R128
103.015	0.0002	885619	Stimulus	S 5
104.015	0.0002	890619	Stimulus	S 5
104.964	0.0002	895364	Response	R128
105.015	0.0002	895619	Stimulus	S 5
106.0152	0.0002	900620	Stimulus	S 5
107.0152	0.0002	905620	Stimulus	S 5
107.064	0.0002	905864	Response	R128
108.0154	0.0002	910621	Stimulus	S 5
109.016	0.0002	915624	Stimulus	S 5
109.164	0.0002	916364	Response	R128
110.0156	0.0002	920622	Stimulus	S 5
111.0156	0.0002	925622	Stimulus	S 5
111.264	0.0002	926864	Response	R128
112.0156	0.0002	930622	Stimulus	S 5
113.0158	0.0002	935623	Stimulus	S 5
113.364	0.0002	937364	Response	R128
114.0158	0.0002	940623	Stimulus	S 5
115.016	0.0002	945624	Stimulus	S 5
115.464	0.0002	947864	Response	R128
116.016	0.0002	950624	Stimulus	S 5
117.016	0.0002	955624	Stimulus	S 5
117.564	0.0002	958364	Response	R128
118.0162	0.0002	960625	Stimulus	S 5
119.0162	0.0002	965625	Stimulus	S 5
119.664	0.0002	968864	Response	R128
120.0162	0.0002	970625	Stimulus	S 5
121.0164	0.0002	975626	Stimulus	S 5
121.764	0.0002	979364	Response	R128
122.0164	0.0002	980626	Stimulus	S 5
123.0164	0.0002	985626	Stimulus	S 5
123.864	0.0002	989864	Response	R128
124.0166	0.0002	990627	Stimulus	S 5
125.0166	0.0002	995627	Stimulus	S 5
125.964	0.0002	1000364	Response	R128
126.0168	0.0002	1000628	Stimulus	S 5
127.0168	0.0002	1005628	Stimulus	S 5
128.0168	0.0002	1010628	Stimulus	S 5
128.064	0.0002	1010864	Response	R128
129.017	0.0002	1015629	Stimulus	S 5
130.017	0.0002	1020629	Stimulus	S 5
130.164	0.0002	1021364	Response	R128
131.0172	0.0002	1025630	Stimulus	S 5
132.0172	0.0002	1030630	Stimulus	S 5
132.264	0.0002	1031864	Response	R128
133.0172	0.0002	1035630	Stimulus	S 5
134.0174	0.0002	1040631	Stimulus	S 5
134.364	0.0002	1042364	Response	R128
135.0174	0.0002	1045631	Stimulus	S 5
136.0174	0.0002	1050631	Stimulus	S 5
136.464	0.0002	1052864	Response	R128
137.0176	0.0002	1055632	Stimulus	S 5
138.0176	0.0002	1060632	Stimulus	S 5
138.564	0.0002	1063364	Response	R128
139.0176	0.0002	1065632	Stimulus	S 5
140.0178	0.0002	1070633	Stimulus	S 5
140.664	0.0002	1073864	Response	R128
141.0178	0.0002	1075633	Stimulus	S 5
142.018	0.0002	1080634	Stimulus	S 5
142.764	0.0002	1084364	Response	R128
143.018	0.0002	1085634	Stimulus	S 5
144.0182	0.0002	1090635	Stimulus	S 5
144.864	0.0002	1094864	Response	R128
145.0182	0.0002	1095635	Stimulus	S 5
146.0182	0.0002	1100635	Stimulus	S 5
146.964	0.0002	1105364	Response	R128
147.0232	0.0002	1105660	Stimulus	S 5
148.0232	0.0002	1110660	Stimulus	S 5
149.023	0.0002	1115659	Stimulus	S 5
149.064	0.0002	1115864	Response	R128
150.023	0.0002	1120659	Stimulus	S 5
151.0228	0.0002	1125658	Stimulus	S 5
151.164	0.0002	1126364	Response	R128
152.023	0.0002	1130659	Stimulus	S 5
153.0228	0.0002	1135658	Stimulus	S 5
153.264	0.0002	1136864	Response	R128
154.0228	0.0002	1140658	Stimulus	S 5
155.0228	0.0002	1145658	Stimulus	S 5
155.364	0.0002	1147364	Response	R128
156.0226	0.0002	1150657	Stimulus	S 5
157.0226	0.0002	1155657	Stimulus	S 5
157.464	0.0002	1157864	Response	R128
158.0224	0.0002	1160656	Stimulus	S 5
159.0226	0.0002	1165657	Stimulus	S 5
159.564	0.0002	1168364	Response	R128
160.0224	0.0002	1170656	Stimulus	S 5
161.0224	0.0002	1175656	Stimulus	S 5
161.664	0.0002	1178864	Response	R128
162.0224	0.0002	1180656	Stimulus	S 5
163.0224	0.0002	1185656	Stimulus	S 5
163.764	0.0002	1189364	Response	R128
164.0222	0.0002	1190655	Stimulus	S 5
165.022	0.0002	1195654	Stimulus	S 5
165.864	0.0002	1199864	Response	R128
166.022	0.0002	1200654	Stimulus	S 5
167.0218	0.0002	1205653	Stimulus	S 5
167.964	0.0002	1210364	Response	R128
168.0218	0.0002	1210653	Stimulus	S 5
169.0218	0.0002	1215653	Stimulus	S 5
170.0218	0.0002	1220653	Stimulus	S 5
170.064	0.0002	1220864	Response	R128
171.0218	0.0002	1225653	Stimulus	S 5
172.0218	0.0002	1230653	Stimulus	S 5
172.164	0.0002	1231364	Response	R128
173.0216	0.0002	1235652	Stimulus	S 5
