onset	duration	sample	type	marker_code
0	0.0002	425617	Response	R128
0	0.0002	425771	Stimulus	S 1
1.0656	0.0002	431099	Stimulus	S 5
2.0654	0.0002	436098	Stimulus	S 5
2.0692	0.0002	436117	Response	R128
3.0654	0.0002	441098	Stimulus	S 5
4.0654	0.0002	446098	Stimulus	S 5
4.1692	0.0002	446617	Response	R128
5.0674	0.0002	451108	Stimulus	S 5
6.0652	0.0002	456097	Stimulus	S 5
6.2692	0.0002	457117	Response	R128
7.07	0.0002	461121	Stimulus	S 5
8.0702	0.0002	466122	Stimulus	S 5
8.3692	0.0002	467617	Response	R128
9.0702	0.0002	471122	Stimulus	S 5
10.0704	0.0002	476123	Stimulus	S 5
10.4692	0.0002	478117	Response	R128
11.0734	0.0002	481138	Stimulus	S 5
12.0734	0.0002	486138	Stimulus	S 5
12.5692	0.0002	488617	Response	R128
13.0734	0.0002	491138	Stimulus	S 5
14.0744	0.0002	496143	Stimulus	S 5
14.6692	0.0002	499117	Response	R128
15.0774	0.0002	501158	Stimulus	S 5
16.0812	0.0002	506177	Stimulus	S 5
16.7692	0.0002	509617	Response	R128
17.0812	0.0002	511177	Stimulus	S 5
18.0816	0.0002	516179	Stimulus	S 5
18.8692	0.0002	520117	Response	R128
19.0816	0.0002	521179	Stimulus	S 5
20.0816	0.0002	526179	Stimulus	S 5
20.9692	0.0002	530617	Response	R128
21.0834	0.0002	531188	Stimulus	S 5
22.0834	0.0002	536188	Stimulus	S 5
23.0692	0.0002	541117	Response	R128
23.0844	0.0002	541193	Stimulus	S 5
24.0844	0.0002	546193	Stimulus	S 5
25.0874	0.0002	551208	Stimulus	S 5
25.1692	0.0002	551617	Response	R128
26.0806	0.0002	556174	Stimulus	S 5
27.09	0.0002	561221	Stimulus	S 5
27.2692	0.0002	562117	Response	R128
28.0906	0.0002	566224	Stimulus	S 5
29.0916	0.0002	571229	Stimulus	S 5
29.3692	0.0002	572617	Response	R128
30.0906	0.0002	576224	Stimulus	S 5
31.0936	0.0002	581239	Stimulus	S 5
31.4692	0.0002	583117	Response	R128
32.097	0.0002	586256	Stimulus	S 5
33.0968	0.0002	591255	Stimulus	S 5
33.5692	0.0002	593617	Response	R128
34.0968	0.0002	596255	Stimulus	S 5
35.0976	0.0002	601259	Stimulus	S 5
35.6692	0.0002	604117	Response	R128
36.0966	0.0002	606254	Stimulus	S 5
37.1	0.0002	611271	Stimulus	S 5
37.7692	0.0002	614617	Response	R128
38.1006	0.0002	616274	Stimulus	S 5
39.1006	0.0002	621274	Stimulus	S 5
39.8692	0.0002	625117	Response	R128
40.1006	0.0002	626274	Stimulus	S 5
41.1036	0.0002	631289	Stimulus	S 5
41.9692	0.0002	635617	Response	R128
42.1036	0.0002	636289	Stimulus	S 5
43.1036	0.0002	641289	Stimulus	S 5
44.0692	0.0002	646117	Response	R128
44.1046	0.0002	646294	Stimulus	S 5
45.1078	0.0002	651310	Stimulus	S 5
46.1128	0.0002	656335	Stimulus	S 5
46.1692	0.0002	656617	Response	R128
47.1126	0.0002	661334	Stimulus	S 5
48.1126	0.0002	666334	Stimulus	S 5
48.2692	0.0002	667117	Response	R128
49.1124	0.0002	671333	Stimulus	S 5
50.1124	0.0002	676333	Stimulus	S 5
50.3692	0.0002	677617	Response	R128
51.1136	0.0002	681339	Stimulus	S 5
52.1136	0.0002	686339	Stimulus	S 5
52.4692	0.0002	688117	Response	R128
53.1136	0.0002	691339	Stimulus	S 5
54.1146	0.0002	696344	Stimulus	S 5
54.5692	0.0002	698617	Response	R128
55.1176	0.0002	701359	Stimulus	S 5
56.1122	0.0002	706332	Stimulus	S 5
56.6692	0.0002	709117	Response	R128
57.1202	0.0002	711372	Stimulus	S 5
58.1218	0.0002	716380	Stimulus	S 5
58.7692	0.0002	719617	Response	R128
59.1208	0.0002	721375	Stimulus	S 5
60.1208	0.0002	726375	Stimulus	S 5
60.8692	0.0002	730117	Response	R128
61.1238	0.0002	731390	Stimulus	S 5
62.1284	0.0002	736413	Stimulus	S 5
62.9692	0.0002	740617	Response	R128
63.1284	0.0002	741413	Stimulus	S 5
64.1282	0.0002	746412	Stimulus	S 5
65.0692	0.0002	751117	Response	R128
65.129	0.0002	751416	Stimulus	S 5
66.1282	0.0002	756412	Stimulus	S 5
67.1302	0.0002	761422	Stimulus	S 5
67.1692	0.0002	761617	Response	R128
68.1308	0.0002	766425	Stimulus	S 5
69.1308	0.0002	771425	Stimulus	S 5
69.2692	0.0002	772117	Response	R128
70.1318	0.0002	776430	Stimulus	S 5
71.1308	0.0002	781425	Stimulus	S 5
71.3692	0.0002	782617	Response	R128
72.1338	0.0002	786440	Stimulus	S 5
73.134	0.0002	791441	Stimulus	S 5
73.4692	0.0002	793117	Response	R128
74.135	0.0002	796446	Stimulus	S 5
75.138	0.0002	801461	Stimulus	S 5
75.5692	0.0002	803617	Response	R128
76.131	0.0002	806426	Stimulus	S 5
77.1406	0.0002	811474	Stimulus	S 5
77.6692	0.0002	814117	Response	R128
78.1442	0.0002	816492	Stimulus	S 5
79.144	0.0002	821491	Stimulus	S 5
79.7692	0.0002	824617	Response	R128
80.1438	0.0002	826490	Stimulus	S 5
81.144	0.0002	831491	Stimulus	S 5
81.8692	0.0002	835117	Response	R128
82.144	0.0002	836491	Stimulus	S 5
83.144	0.0002	841491	Stimulus	S 5
83.9692	0.0002	845617	Response	R128
84.145	0.0002	846496	Stimulus	S 5
85.148	0.0002	851511	Stimulus	S 5
86.0692	0.0002	856117	Response	R128
86.1436	0.0002	856489	Stimulus	S 5
87.1504	0.0002	861523	Stimulus	S 5
88.1512	0.0002	866527	Stimulus	S 5
88.1692	0.0002	866617	Response	R128
89.151	0.0002	871526	Stimulus	S 5
90.1512	0.0002	876527	Stimulus	S 5
90.2692	0.0002	877117	Response	R128
91.1512	0.0002	881527	Stimulus	S 5
92.1542	0.0002	886542	Stimulus	S 5
92.3692	0.0002	887617	Response	R128
93.1552	0.0002	891547	Stimulus	S 5
94.1598	0.0002	896570	Stimulus	S 5
94.4692	0.0002	898117	Response	R128
95.1598	0.0002	901570	Stimulus	S 5
