onset	duration	sample	type	marker_code
0	0.0002	68826	Stimulus	S 1
0.0022	0.0002	68837	Stimulus	S 10
0.0044	0.0002	68848	Stimulus	S 11
0.007	0.0002	68861	Stimulus	S 12
1.0086	0.0002	73869	Stimulus	S 11
2.0086	0.0002	78869	Stimulus	S 11
2.0108	0.0002	78880	Stimulus	S 12
3.0086	0.0002	83869	Stimulus	S 11
4.0086	0.0002	88869	Stimulus	S 11
4.0112	0.0002	88882	Stimulus	S 12
5.0084	0.0002	93868	Stimulus	S 11
6.0082	0.0002	98867	Stimulus	S 11
6.0106	0.0002	98879	Stimulus	S 12
7.0082	0.0002	103867	Stimulus	S 11
8.008	0.0002	108866	Stimulus	S 11
8.0104	0.0002	108878	Stimulus	S 12
9.008	0.0002	113866	Stimulus	S 11
10.008	0.0002	118866	Stimulus	S 11
10.0102	0.0002	118877	Stimulus	S 12
11.0078	0.0002	123865	Stimulus	S 11
12.0078	0.0002	128865	Stimulus	S 11
12.01	0.0002	128876	Stimulus	S 12
13.0078	0.0002	133865	Stimulus	S 11
14.0076	0.0002	138864	Stimulus	S 11
14.0098	0.0002	138875	Stimulus	S 12
15.0076	0.0002	143864	Stimulus	S 11
16.0076	0.0002	148864	Stimulus	S 11
16.0098	0.0002	148875	Stimulus	S 12
17.0074	0.0002	153863	Stimulus	S 11
18.0074	0.0002	158863	Stimulus	S 11
18.0096	0.0002	158874	Stimulus	S 12
19.0074	0.0002	163863	Stimulus	S 11
20.0072	0.0002	168862	Stimulus	S 11
20.0094	0.0002	168873	Stimulus	S 12
20.024	0.0002	168946	Stimulus	S 25
20.0264	0.0002	168958	Stimulus	S 26
20.0284	0.0002	168968	Stimulus	S 27
21.024	0.0002	173946	Stimulus	S 26
22.024	0.0002	178946	Stimulus	S 26
22.0262	0.0002	178957	Stimulus	S 27
23.0238	0.0002	183945	Stimulus	S 26
24.024	0.0002	188946	Stimulus	S 26
24.0266	0.0002	188959	Stimulus	S 27
25.0238	0.0002	193945	Stimulus	S 26
26.0236	0.0002	198944	Stimulus	S 26
26.0258	0.0002	198955	Stimulus	S 27
27.0234	0.0002	203943	Stimulus	S 26
28.0236	0.0002	208944	Stimulus	S 26
28.026	0.0002	208956	Stimulus	S 27
29.0234	0.0002	213943	Stimulus	S 26
30.0234	0.0002	218943	Stimulus	S 26
30.0256	0.0002	218954	Stimulus	S 27
31.0234	0.0002	223943	Stimulus	S 26
32.0232	0.0002	228942	Stimulus	S 26
32.0254	0.0002	228953	Stimulus	S 27
33.0232	0.0002	233942	Stimulus	S 26
34.0232	0.0002	238942	Stimulus	S 26
34.0252	0.0002	238952	Stimulus	S 27
35.023	0.0002	243941	Stimulus	S 26
36.023	0.0002	248941	Stimulus	S 26
36.0252	0.0002	248952	Stimulus	S 27
37.0228	0.0002	253940	Stimulus	S 26
38.0228	0.0002	258940	Stimulus	S 26
38.025	0.0002	258951	Stimulus	S 27
39.0228	0.0002	263940	Stimulus	S 26
40.0226	0.0002	268939	Stimulus	S 26
40.0248	0.0002	268950	Stimulus	S 27
40.0396	0.0002	269024	Stimulus	S 10
40.0424	0.0002	269038	Stimulus	S 11
40.0444	0.0002	269048	Stimulus	S 12
41.0394	0.0002	274023	Stimulus	S 11
42.0392	0.0002	279022	Stimulus	S 11
42.0414	0.0002	279033	Stimulus	S 12
43.0392	0.0002	284022	Stimulus	S 11
44.0392	0.0002	289022	Stimulus	S 11
44.0414	0.0002	289033	Stimulus	S 12
45.039	0.0002	294021	Stimulus	S 11
46.039	0.0002	299021	Stimulus	S 11
46.041	0.0002	299031	Stimulus	S 12
47.039	0.0002	304021	Stimulus	S 11
48.0388	0.0002	309020	Stimulus	S 11
48.041	0.0002	309031	Stimulus	S 12
49.0388	0.0002	314020	Stimulus	S 11
50.0388	0.0002	319020	Stimulus	S 11
50.0408	0.0002	319030	Stimulus	S 12
51.0388	0.0002	324020	Stimulus	S 11
52.0386	0.0002	329019	Stimulus	S 11
52.0408	0.0002	329030	Stimulus	S 12
53.0386	0.0002	334019	Stimulus	S 11
54.0384	0.0002	339018	Stimulus	S 11
54.0406	0.0002	339029	Stimulus	S 12
55.0386	0.0002	344019	Stimulus	S 11
56.0384	0.0002	349018	Stimulus	S 11
56.0406	0.0002	349029	Stimulus	S 12
57.0384	0.0002	354018	Stimulus	S 11
58.0384	0.0002	359018	Stimulus	S 11
58.0406	0.0002	359029	Stimulus	S 12
59.0382	0.0002	364017	Stimulus	S 11
60.0382	0.0002	369017	Stimulus	S 11
60.0404	0.0002	369028	Stimulus	S 12
60.055	0.0002	369101	Stimulus	S 25
60.0578	0.0002	369115	Stimulus	S 26
60.06	0.0002	369126	Stimulus	S 27
61.0548	0.0002	374100	Stimulus	S 26
62.0548	0.0002	379100	Stimulus	S 26
62.057	0.0002	379111	Stimulus	S 27
63.0546	0.0002	384099	Stimulus	S 26
64.0546	0.0002	389099	Stimulus	S 26
64.0568	0.0002	389110	Stimulus	S 27
65.0546	0.0002	394099	Stimulus	S 26
66.0546	0.0002	399099	Stimulus	S 26
