onset	duration	sample	type	marker_code
0	0.0002	120015	Response	R128
0	0.0002	130515	Response	R128
0	0.0002	130745	Stimulus	S 1
1.0694	0.0002	136092	Stimulus	S 5
2.054	0.0002	141015	Response	R128
2.0694	0.0002	141092	Stimulus	S 5
3.0694	0.0002	146092	Stimulus	S 5
4.0704	0.0002	151097	Stimulus	S 5
4.154	0.0002	151515	Response	R128
5.0736	0.0002	156113	Stimulus	S 5
6.0666	0.0002	161078	Stimulus	S 5
6.254	0.0002	162015	Response	R128
7.076	0.0002	166125	Stimulus	S 5
8.0766	0.0002	171128	Stimulus	S 5
8.354	0.0002	172515	Response	R128
9.0766	0.0002	176128	Stimulus	S 5
10.0766	0.0002	181128	Stimulus	S 5
10.454	0.0002	183015	Response	R128
11.0816	0.0002	186153	Stimulus	S 5
12.0816	0.0002	191153	Stimulus	S 5
12.554	0.0002	193515	Response	R128
13.0814	0.0002	196152	Stimulus	S 5
14.0816	0.0002	201153	Stimulus	S 5
14.654	0.0002	204015	Response	R128
15.0836	0.0002	206163	Stimulus	S 5
16.0814	0.0002	211152	Stimulus	S 5
16.754	0.0002	214515	Response	R128
17.086	0.0002	216175	Stimulus	S 5
18.0866	0.0002	221178	Stimulus	S 5
18.854	0.0002	225015	Response	R128
19.0866	0.0002	226178	Stimulus	S 5
20.0876	0.0002	231183	Stimulus	S 5
20.954	0.0002	235515	Response	R128
21.0898	0.0002	236194	Stimulus	S 5
22.0896	0.0002	241193	Stimulus	S 5
23.054	0.0002	246015	Response	R128
23.0898	0.0002	246194	Stimulus	S 5
24.0908	0.0002	251199	Stimulus	S 5
25.0938	0.0002	256214	Stimulus	S 5
25.154	0.0002	256515	Response	R128
26.0976	0.0002	261233	Stimulus	S 5
27.0974	0.0002	266232	Stimulus	S 5
27.254	0.0002	267015	Response	R128
28.0978	0.0002	271234	Stimulus	S 5
29.0978	0.0002	276234	Stimulus	S 5
29.354	0.0002	277515	Response	R128
30.098	0.0002	281235	Stimulus	S 5
31.0998	0.0002	286244	Stimulus	S 5
31.454	0.0002	288015	Response	R128
32.0998	0.0002	291244	Stimulus	S 5
33.0998	0.0002	296244	Stimulus	S 5
33.554	0.0002	298515	Response	R128
34.1008	0.0002	301249	Stimulus	S 5
35.1038	0.0002	306264	Stimulus	S 5
35.654	0.0002	309015	Response	R128
36.0968	0.0002	311229	Stimulus	S 5
37.1064	0.0002	316277	Stimulus	S 5
37.754	0.0002	319515	Response	R128
38.107	0.0002	321280	Stimulus	S 5
39.107	0.0002	326280	Stimulus	S 5
39.854	0.0002	330015	Response	R128
40.107	0.0002	331280	Stimulus	S 5
41.11	0.0002	336295	Stimulus	S 5
41.954	0.0002	340515	Response	R128
42.1132	0.0002	341311	Stimulus	S 5
43.1132	0.0002	346311	Stimulus	S 5
44.054	0.0002	351015	Response	R128
44.113	0.0002	351310	Stimulus	S 5
45.114	0.0002	356315	Stimulus	S 5
46.113	0.0002	361310	Stimulus	S 5
46.154	0.0002	361515	Response	R128
47.1164	0.0002	366327	Stimulus	S 5
48.117	0.0002	371330	Stimulus	S 5
48.254	0.0002	372015	Response	R128
49.118	0.0002	376335	Stimulus	S 5
50.118	0.0002	381335	Stimulus	S 5
50.354	0.0002	382515	Response	R128
51.12	0.0002	386345	Stimulus	S 5
52.12	0.0002	391345	Stimulus	S 5
52.454	0.0002	393015	Response	R128
53.12	0.0002	396345	Stimulus	S 5
54.121	0.0002	401350	Stimulus	S 5
54.554	0.0002	403515	Response	R128
55.124	0.0002	406365	Stimulus	S 5
56.1172	0.0002	411331	Stimulus	S 5
56.654	0.0002	414015	Response	R128
57.129	0.0002	416390	Stimulus	S 5
58.129	0.0002	421390	Stimulus	S 5
58.754	0.0002	424515	Response	R128
59.1288	0.0002	426389	Stimulus	S 5
60.1288	0.0002	431389	Stimulus	S 5
60.854	0.0002	435015	Response	R128
61.1302	0.0002	436396	Stimulus	S 5
62.13	0.0002	441395	Stimulus	S 5
62.954	0.0002	445515	Response	R128
63.1302	0.0002	446396	Stimulus	S 5
64.1312	0.0002	451401	Stimulus	S 5
65.054	0.0002	456015	Response	R128
65.1342	0.0002	456416	Stimulus	S 5
66.1284	0.0002	461387	Stimulus	S 5
67.1366	0.0002	466428	Stimulus	S 5
67.154	0.0002	466515	Response	R128
68.1372	0.0002	471431	Stimulus	S 5
69.1372	0.0002	476431	Stimulus	S 5
69.254	0.0002	477015	Response	R128
70.1372	0.0002	481431	Stimulus	S 5
71.1404	0.0002	486447	Stimulus	S 5
71.354	0.0002	487515	Response	R128
72.1448	0.0002	491469	Stimulus	S 5
73.1448	0.0002	496469	Stimulus	S 5
73.454	0.0002	498015	Response	R128
74.1446	0.0002	501468	Stimulus	S 5
75.1454	0.0002	506472	Stimulus	S 5
75.554	0.0002	508515	Response	R128
76.1446	0.0002	511468	Stimulus	S 5
77.1468	0.0002	516479	Stimulus	S 5
77.654	0.0002	519015	Response	R128
78.1472	0.0002	521481	Stimulus	S 5
79.1474	0.0002	526482	Stimulus	S 5
79.754	0.0002	529515	Response	R128
80.1472	0.0002	531481	Stimulus	S 5
81.1504	0.0002	536497	Stimulus	S 5
81.854	0.0002	540015	Response	R128
82.1504	0.0002	541497	Stimulus	S 5
83.1504	0.0002	546497	Stimulus	S 5
83.954	0.0002	550515	Response	R128
84.1514	0.0002	551502	Stimulus	S 5
85.1544	0.0002	556517	Stimulus	S 5
86.054	0.0002	561015	Response	R128
86.1474	0.0002	561482	Stimulus	S 5
87.157	0.0002	566530	Stimulus	S 5
88.154	0.0002	571515	Response	R128
88.1606	0.0002	571548	Stimulus	S 5
89.1606	0.0002	576548	Stimulus	S 5
90.1604	0.0002	581547	Stimulus	S 5
90.254	0.0002	582015	Response	R128
91.1604	0.0002	586547	Stimulus	S 5
92.1604	0.0002	591547	Stimulus	S 5
92.354	0.0002	592515	Response	R128
93.1624	0.0002	596557	Stimulus	S 5
94.1616	0.0002	601553	Stimulus	S 5
94.454	0.0002	603015	Response	R128
95.1644	0.0002	606567	Stimulus	S 5
96.1602	0.0002	611546	Stimulus	S 5
96.554	0.0002	613515	Response	R128
97.167	0.0002	616580	Stimulus	S 5
98.1676	0.0002	621583	Stimulus	S 5
98.654	0.0002	624015	Response	R128
99.1676	0.0002	626583	Stimulus	S 5
100.1676	0.0002	631583	Stimulus	S 5
100.754	0.0002	634515	Response	R128
101.1706	0.0002	636598	Stimulus	S 5
102.1706	0.0002	641598	Stimulus	S 5
102.854	0.0002	645015	Response	R128
103.1706	0.0002	646598	Stimulus	S 5
104.1764	0.0002	651627	Stimulus	S 5
104.954	0.0002	655515	Response	R128
105.1762	0.0002	656626	Stimulus	S 5
106.1762	0.0002	661626	Stimulus	S 5
107.054	0.0002	666015	Response	R128
107.177	0.0002	666630	Stimulus	S 5
108.1776	0.0002	671633	Stimulus	S 5
109.154	0.0002	676515	Response	R128
109.1776	0.0002	676633	Stimulus	S 5
110.1786	0.0002	681638	Stimulus	S 5
111.1808	0.0002	686649	Stimulus	S 5
111.254	0.0002	687015	Response	R128
112.1808	0.0002	691649	Stimulus	S 5
113.1808	0.0002	696649	Stimulus	S 5
113.354	0.0002	697515	Response	R128
114.1818	0.0002	701654	Stimulus	S 5
115.1848	0.0002	706669	Stimulus	S 5
115.454	0.0002	708015	Response	R128
116.1788	0.0002	711639	Stimulus	S 5
117.1876	0.0002	716683	Stimulus	S 5
117.554	0.0002	718515	Response	R128
118.1922	0.0002	721706	Stimulus	S 5
119.1922	0.0002	726706	Stimulus	S 5
119.654	0.0002	729015	Response	R128
120.1922	0.0002	731706	Stimulus	S 5
121.192	0.0002	736705	Stimulus	S 5
121.754	0.0002	739515	Response	R128
122.192	0.0002	741705	Stimulus	S 5
123.1918	0.0002	746704	Stimulus	S 5
123.854	0.0002	750015	Response	R128
124.1926	0.0002	751708	Stimulus	S 5
125.1948	0.0002	756719	Stimulus	S 5
125.954	0.0002	760515	Response	R128
126.1918	0.0002	761704	Stimulus	S 5
127.1974	0.0002	766732	Stimulus	S 5
128.054	0.0002	771015	Response	R128
128.1978	0.0002	771734	Stimulus	S 5
129.198	0.0002	776735	Stimulus	S 5
130.154	0.0002	781515	Response	R128
130.198	0.0002	781735	Stimulus	S 5
131.201	0.0002	786750	Stimulus	S 5
132.201	0.0002	791750	Stimulus	S 5
132.254	0.0002	792015	Response	R128
133.201	0.0002	796750	Stimulus	S 5
134.202	0.0002	801755	Stimulus	S 5
134.354	0.0002	802515	Response	R128
135.208	0.0002	806785	Stimulus	S 5
136.2078	0.0002	811784	Stimulus	S 5
136.454	0.0002	813015	Response	R128
137.2086	0.0002	816788	Stimulus	S 5
138.208	0.0002	821785	Stimulus	S 5
138.554	0.0002	823515	Response	R128
139.208	0.0002	826785	Stimulus	S 5
140.208	0.0002	831785	Stimulus	S 5
140.654	0.0002	834015	Response	R128
141.211	0.0002	836800	Stimulus	S 5
142.211	0.0002	841800	Stimulus	S 5
142.754	0.0002	844515	Response	R128
143.211	0.0002	846800	Stimulus	S 5
144.212	0.0002	851805	Stimulus	S 5
144.854	0.0002	855015	Response	R128
145.215	0.0002	856820	Stimulus	S 5
146.208	0.0002	861785	Stimulus	S 5
146.954	0.0002	865515	Response	R128
147.2176	0.0002	866833	Stimulus	S 5
148.2192	0.0002	871841	Stimulus	S 5
149.054	0.0002	876015	Response	R128
149.2238	0.0002	876864	Stimulus	S 5
150.2238	0.0002	881864	Stimulus	S 5
151.154	0.0002	886515	Response	R128
151.2236	0.0002	886863	Stimulus	S 5
152.2236	0.0002	891863	Stimulus	S 5
153.2236	0.0002	896863	Stimulus	S 5
153.254	0.0002	897015	Response	R128
154.2236	0.0002	901863	Stimulus	S 5
155.2252	0.0002	906871	Stimulus	S 5
155.354	0.0002	907515	Response	R128
156.2234	0.0002	911862	Stimulus	S 5
157.2274	0.0002	916882	Stimulus	S 5
157.454	0.0002	918015	Response	R128
