onset	duration	sample	type	marker_code
0	0.0002	1	SyncStatus	Sync Off
0	0.0002	4001	SyncStatus	Sync Off
0	0.0002	14001	SyncStatus	Sync Off
0	0.0002	24001	SyncStatus	Sync Off
0	0.0002	34001	SyncStatus	Sync Off
0	0.0002	38608	Stimulus	S 1
0.002	0.0002	38618	Stimulus	S 10
0.0042	0.0002	38629	Stimulus	S 11
0.0062	0.0002	38639	Stimulus	S 12
1.0024	0.0002	43620	Stimulus	S 11
1.0786	0.0002	44001	SyncStatus	Sync Off
2.003	0.0002	48623	Stimulus	S 11
2.005	0.0002	48633	Stimulus	S 12
3.0036	0.0002	53626	Stimulus	S 11
3.0786	0.0002	54001	SyncStatus	Sync Off
4.0042	0.0002	58629	Stimulus	S 11
4.0064	0.0002	58640	Stimulus	S 12
5.005	0.0002	63633	Stimulus	S 11
5.0786	0.0002	64001	SyncStatus	Sync Off
6.0056	0.0002	68636	Stimulus	S 11
6.0078	0.0002	68647	Stimulus	S 12
7.0062	0.0002	73639	Stimulus	S 11
7.0786	0.0002	74001	SyncStatus	Sync Off
8.007	0.0002	78643	Stimulus	S 11
8.009	0.0002	78653	Stimulus	S 12
9.0076	0.0002	83646	Stimulus	S 11
9.0786	0.0002	84001	SyncStatus	Sync Off
10.0082	0.0002	88649	Stimulus	S 11
10.0104	0.0002	88660	Stimulus	S 12
11.009	0.0002	93653	Stimulus	S 11
11.0786	0.0002	94001	SyncStatus	Sync Off
12.0096	0.0002	98656	Stimulus	S 11
12.0118	0.0002	98667	Stimulus	S 12
13.0102	0.0002	103659	Stimulus	S 11
13.0786	0.0002	104001	SyncStatus	Sync Off
14.011	0.0002	108663	Stimulus	S 11
14.013	0.0002	108673	Stimulus	S 12
15.0116	0.0002	113666	Stimulus	S 11
15.0786	0.0002	114001	SyncStatus	Sync Off
16.0122	0.0002	118669	Stimulus	S 11
16.0144	0.0002	118680	Stimulus	S 12
17.013	0.0002	123673	Stimulus	S 11
17.0786	0.0002	124001	SyncStatus	Sync Off
18.0136	0.0002	128676	Stimulus	S 11
18.0158	0.0002	128687	Stimulus	S 12
19.0142	0.0002	133679	Stimulus	S 11
19.0786	0.0002	134001	SyncStatus	Sync Off
19.9982	0.0002	138599	Stimulus	S 25
20.0004	0.0002	138610	Stimulus	S 26
20.0024	0.0002	138620	Stimulus	S 27
20.999	0.0002	143603	Stimulus	S 26
21.0786	0.0002	144001	SyncStatus	Sync Off
21.9996	0.0002	148606	Stimulus	S 26
22.0018	0.0002	148617	Stimulus	S 27
23.0002	0.0002	153609	Stimulus	S 26
23.0786	0.0002	154001	SyncStatus	Sync Off
24.001	0.0002	158613	Stimulus	S 26
24.003	0.0002	158623	Stimulus	S 27
25.0016	0.0002	163616	Stimulus	S 26
25.0786	0.0002	164001	SyncStatus	Sync Off
26.0022	0.0002	168619	Stimulus	S 26
26.0044	0.0002	168630	Stimulus	S 27
27.003	0.0002	173623	Stimulus	S 26
27.0786	0.0002	174001	SyncStatus	Sync Off
28.0036	0.0002	178626	Stimulus	S 26
28.0056	0.0002	178636	Stimulus	S 27
29.0042	0.0002	183629	Stimulus	S 26
29.0786	0.0002	184001	SyncStatus	Sync Off
30.005	0.0002	188633	Stimulus	S 26
30.007	0.0002	188643	Stimulus	S 27
31.0056	0.0002	193636	Stimulus	S 26
31.0786	0.0002	194001	SyncStatus	Sync Off
32.0062	0.0002	198639	Stimulus	S 26
32.0084	0.0002	198650	Stimulus	S 27
33.007	0.0002	203643	Stimulus	S 26
33.0786	0.0002	204001	SyncStatus	Sync Off
34.0076	0.0002	208646	Stimulus	S 26
34.0096	0.0002	208656	Stimulus	S 27
35.0082	0.0002	213649	Stimulus	S 26
35.0786	0.0002	214001	SyncStatus	Sync Off
36.0088	0.0002	218652	Stimulus	S 26
36.011	0.0002	218663	Stimulus	S 27
37.0096	0.0002	223656	Stimulus	S 26
37.0786	0.0002	224001	SyncStatus	Sync Off
38.0102	0.0002	228659	Stimulus	S 26
38.0122	0.0002	228669	Stimulus	S 27
39.0108	0.0002	233662	Stimulus	S 26
39.0786	0.0002	234001	SyncStatus	Sync Off
39.9948	0.0002	238582	Stimulus	S 10
39.997	0.0002	238593	Stimulus	S 11
39.999	0.0002	238603	Stimulus	S 12
40.9956	0.0002	243586	Stimulus	S 11
41.0786	0.0002	244001	SyncStatus	Sync Off
41.9962	0.0002	248589	Stimulus	S 11
41.9982	0.0002	248599	Stimulus	S 12
42.9968	0.0002	253592	Stimulus	S 11
43.0786	0.0002	254001	SyncStatus	Sync Off
43.9976	0.0002	258596	Stimulus	S 11
43.9996	0.0002	258606	Stimulus	S 12
44.9982	0.0002	263599	Stimulus	S 11
45.0786	0.0002	264001	SyncStatus	Sync Off
45.9988	0.0002	268602	Stimulus	S 11
46.001	0.0002	268613	Stimulus	S 12
46.9994	0.0002	273605	Stimulus	S 11
47.0786	0.0002	274001	SyncStatus	Sync Off
48.0002	0.0002	278609	Stimulus	S 11
48.0022	0.0002	278619	Stimulus	S 12
49.0008	0.0002	283612	Stimulus	S 11
49.0786	0.0002	284001	SyncStatus	Sync Off
50.0014	0.0002	288615	Stimulus	S 11
50.0036	0.0002	288626	Stimulus	S 12
51.0022	0.0002	293619	Stimulus	S 11
51.0786	0.0002	294001	SyncStatus	Sync Off
52.0028	0.0002	298622	Stimulus	S 11
52.005	0.0002	298633	Stimulus	S 12
53.0034	0.0002	303625	Stimulus	S 11
53.0786	0.0002	304001	SyncStatus	Sync Off
54.0042	0.0002	308629	Stimulus	S 11
54.0062	0.0002	308639	Stimulus	S 12
55.0048	0.0002	313632	Stimulus	S 11
55.0786	0.0002	314001	SyncStatus	Sync Off
56.0054	0.0002	318635	Stimulus	S 11
56.0076	0.0002	318646	Stimulus	S 12
57.0062	0.0002	323639	Stimulus	S 11
57.0786	0.0002	324001	SyncStatus	Sync Off
58.0068	0.0002	328642	Stimulus	S 11
58.009	0.0002	328653	Stimulus	S 12
59.0076	0.0002	333646	Stimulus	S 11
59.0786	0.0002	334001	SyncStatus	Sync Off
59.9914	0.0002	338565	Stimulus	S 25
59.9936	0.0002	338576	Stimulus	S 26
59.9956	0.0002	338586	Stimulus	S 27
60.992	0.0002	343568	Stimulus	S 26
61.0786	0.0002	344001	SyncStatus	Sync Off
