onset	duration	sample	type	marker_code
0	0.0002	54676	Response	R128
0	0.0002	65176	Response	R128
0	0.0002	65345	Stimulus	S 1
1.0586	0.0002	70638	Stimulus	S 5
2.0586	0.0002	75638	Stimulus	S 5
2.0662	0.0002	75676	Response	R128
3.0586	0.0002	80638	Stimulus	S 5
4.0596	0.0002	85643	Stimulus	S 5
4.1662	0.0002	86176	Response	R128
5.0652	0.0002	90671	Stimulus	S 5
6.0652	0.0002	95671	Stimulus	S 5
6.2662	0.0002	96676	Response	R128
7.0654	0.0002	100672	Stimulus	S 5
8.0656	0.0002	105673	Stimulus	S 5
8.3662	0.0002	107176	Response	R128
9.0656	0.0002	110673	Stimulus	S 5
10.0656	0.0002	115673	Stimulus	S 5
10.4662	0.0002	117676	Response	R128
11.0686	0.0002	120688	Stimulus	S 5
12.0686	0.0002	125688	Stimulus	S 5
12.5662	0.0002	128176	Response	R128
13.0688	0.0002	130689	Stimulus	S 5
14.0696	0.0002	135693	Stimulus	S 5
14.6662	0.0002	138676	Response	R128
15.0728	0.0002	140709	Stimulus	S 5
16.0658	0.0002	145674	Stimulus	S 5
16.7662	0.0002	149176	Response	R128
17.0754	0.0002	150722	Stimulus	S 5
18.076	0.0002	155725	Stimulus	S 5
18.8662	0.0002	159676	Response	R128
19.081	0.0002	160750	Stimulus	S 5
20.0808	0.0002	165749	Stimulus	S 5
20.9662	0.0002	170176	Response	R128
21.0808	0.0002	170749	Stimulus	S 5
22.0808	0.0002	175749	Stimulus	S 5
23.0662	0.0002	180676	Response	R128
23.0808	0.0002	180749	Stimulus	S 5
24.0808	0.0002	185749	Stimulus	S 5
25.0828	0.0002	190759	Stimulus	S 5
25.1662	0.0002	191176	Response	R128
26.0806	0.0002	195748	Stimulus	S 5
27.0854	0.0002	200772	Stimulus	S 5
27.2662	0.0002	201676	Response	R128
28.0858	0.0002	205774	Stimulus	S 5
29.0858	0.0002	210774	Stimulus	S 5
29.3662	0.0002	212176	Response	R128
30.0858	0.0002	215774	Stimulus	S 5
31.0888	0.0002	220789	Stimulus	S 5
31.4662	0.0002	222676	Response	R128
32.089	0.0002	225790	Stimulus	S 5
33.089	0.0002	230790	Stimulus	S 5
33.5662	0.0002	233176	Response	R128
34.09	0.0002	235795	Stimulus	S 5
35.0968	0.0002	240829	Stimulus	S 5
35.6662	0.0002	243676	Response	R128
36.0966	0.0002	245828	Stimulus	S 5
37.0966	0.0002	250828	Stimulus	S 5
37.7662	0.0002	254176	Response	R128
38.097	0.0002	255830	Stimulus	S 5
39.097	0.0002	260830	Stimulus	S 5
39.8662	0.0002	264676	Response	R128
40.097	0.0002	265830	Stimulus	S 5
41.099	0.0002	270840	Stimulus	S 5
41.9662	0.0002	275176	Response	R128
42.098	0.0002	275835	Stimulus	S 5
43.099	0.0002	280840	Stimulus	S 5
44.0662	0.0002	285676	Response	R128
44.1	0.0002	285845	Stimulus	S 5
45.103	0.0002	290860	Stimulus	S 5
46.096	0.0002	295825	Stimulus	S 5
46.1662	0.0002	296176	Response	R128
47.1054	0.0002	300872	Stimulus	S 5
48.1062	0.0002	305876	Stimulus	S 5
48.2662	0.0002	306676	Response	R128
49.1062	0.0002	310876	Stimulus	S 5
50.106	0.0002	315875	Stimulus	S 5
50.3662	0.0002	317176	Response	R128
51.1124	0.0002	320907	Stimulus	S 5
52.1124	0.0002	325907	Stimulus	S 5
52.4662	0.0002	327676	Response	R128
53.1122	0.0002	330906	Stimulus	S 5
54.1122	0.0002	335906	Stimulus	S 5
54.5662	0.0002	338176	Response	R128
55.113	0.0002	340910	Stimulus	S 5
56.112	0.0002	345905	Stimulus	S 5
56.6662	0.0002	348676	Response	R128
57.1166	0.0002	350928	Stimulus	S 5
58.1162	0.0002	355926	Stimulus	S 5
58.7662	0.0002	359176	Response	R128
59.1172	0.0002	360931	Stimulus	S 5
60.1162	0.0002	365926	Stimulus	S 5
60.8662	0.0002	369676	Response	R128
61.1192	0.0002	370941	Stimulus	S 5
62.1182	0.0002	375936	Stimulus	S 5
