name	x	y	z	type
Fp1	0.82199160819847	0.167744114412994	0.544234975108265	EEG
Fp2	0.843682927644935	-0.277046221171115	0.459830956912731	EEG
F3	0.537201423512119	0.286718367748624	0.793225824196437	EEG
F4	0.498579609989263	-0.362784679251218	0.787277364721954	EEG
C3	0.135396162373274	0.392084913864868	0.909910599748222	EEG
C4	0.0916137657205	-0.448532672252445	0.889058693142691	EEG
P3	-0.269953070665523	0.358891022325913	0.893488989149903	EEG
P4	-0.331944776309243	-0.360608092781625	0.871650428154203	EEG
O1	-0.65241637144289	0.267442442320003	0.709103249406745	EEG
O2	-0.683929618634354	-0.223014295396392	0.694625727139096	EEG
F7	0.608338362616297	0.545045526778684	0.576931374002029	EEG
F8	0.520909003033109	-0.658946539499309	0.542626269766713	EEG
T7	0.125551475093676	0.777240938610077	0.616549552307297	EEG
T8	0.0234080541301175	-0.812613291398709	0.582332981758717	EEG
P7	-0.374768708678591	0.659712233317411	0.651404777543683	EEG
P8	-0.465264226469586	-0.610525518035858	0.640927290255849	EEG
Fz	0.481530409686884	-0.0342149675730035	0.875761269148596	EEG
Cz	0.101543166207291	0.00421668445777377	0.994822197665885	EEG
Pz	-0.303245875972107	-0.0429962960396181	0.951941835005051	EEG
Oz	-0.696065230545997	0.0115422563186617	0.717885764689635	EEG
FC1	0.307531209964796	0.199827587970989	0.93031902591707	EEG
FC2	0.263427950445012	-0.209502522220513	0.941655142877468	EEG
CP1	-0.0183161062722929	0.238093370132957	0.971069548152836	EEG
CP2	-0.0588456854428654	-0.206990666504511	0.976571579191601	EEG
FC5	0.376473346306802	0.540646638357373	0.75230913323808	EEG
FC6	0.311016345258189	-0.616643413025727	0.723201033015179	EEG
CP5	-0.101624783635061	0.593718325098758	0.79822988780993	EEG
CP6	-0.179113913971987	-0.594754214358268	0.783699961927213	EEG
TP9	-0.282388234995074	0.856369268964128	0.43230609515737	EEG
TP10	-0.391525980255489	-0.821958593530311	0.413632055463127	EEG
POz	-0.485834376591091	0.0183242062509328	0.873858788356345	EEG
ECG	1	-0	0	EEG
F1	0.50242239439104	0.112037736294306	0.85733265612621	EEG
F2	0.48625971682226	-0.224765928513153	0.844412082561326	EEG
C1	0.128639288832471	0.216154513758534	0.967847694397465	EEG
C2	0.0914724616697745	-0.220311839030176	0.971131032528162	EEG
P1	-0.209333878845244	0.205927394493849	0.955914868262116	EEG
P2	-0.281434912236701	-0.182277511975892	0.942108963338211	EEG
AF3	0.691268456159045	0.210076130672723	0.691386968955206	EEG
AF4	0.678194060978506	-0.306872090936478	0.667744214095305	EEG
FC3	0.331468241274463	0.34674052086906	0.877439351872178	EEG
FC4	0.287081628157731	-0.431030914655353	0.855451044412056	EEG
CP3	-0.0435906062036765	0.405077105464506	0.913242792295287	EEG
CP4	-0.130302079521305	-0.420938006549724	0.897681771405863	EEG
PO3	-0.478455745170173	0.284990551922571	0.830578404022476	EEG
PO4	-0.504585565630729	-0.243491749776547	0.828314659261728	EEG
F5	0.570731339910966	0.417865184967371	0.706862380407684	EEG
F6	0.509544948889028	-0.539601620515235	0.670219394078543	EEG
C5	0.129930755435161	0.60422031138371	0.786152538699342	EEG
C6	0.0555593627817423	-0.649270280285324	0.758525715019276	EEG
P5	-0.335313077081848	0.506794957917387	0.794181346398552	EEG
P6	-0.40729459706085	-0.478569532590798	0.777870370743651	EEG
AF7	0.740640068138207	0.371515690605714	0.559846747871229	EEG
AF8	0.720174250057792	-0.46979815034957	0.510527910580626	EEG
FT7	0.377327322381537	0.695268761814674	0.611739683712827	EEG
FT8	0.282067760265592	-0.769870285475256	0.57248364357508	EEG
TP7	-0.153817921604126	0.760795741539409	0.630499711854723	EEG
TP8	-0.270807743440767	-0.744038160116967	0.610794877501669	EEG
PO7	-0.53002846695713	0.498078142538554	0.686285646171052	EEG
PO8	-0.608514522211378	-0.416658589238551	0.675355977445671	EEG
Fpz	0.87556604654294	-0.0582210333578559	0.479577323709024	EEG
CPz	-0.0352798104459272	0.00624618131560951	0.999357953985394	EEG
EOGL	1	-0	0	EEG
EOGU	1	-0	0	EEG
