onset	duration	sample	type	marker_code
0	0.0002	84636	Response	R128
0	0.0002	95136	Response	R128
0	0.0002	95364	Stimulus	S 1
1.0492	0.0002	100610	Stimulus	S 5
2.0496	0.0002	105612	Stimulus	S 5
2.0544	0.0002	105636	Response	R128
3.0496	0.0002	110612	Stimulus	S 5
4.0506	0.0002	115617	Stimulus	S 5
4.1544	0.0002	116136	Response	R128
5.049	0.0002	120609	Stimulus	S 5
6.0488	0.0002	125608	Stimulus	S 5
6.2544	0.0002	126636	Response	R128
7.0556	0.0002	130642	Stimulus	S 5
8.0566	0.0002	135647	Stimulus	S 5
8.3544	0.0002	137136	Response	R128
9.0556	0.0002	140642	Stimulus	S 5
10.0576	0.0002	145652	Stimulus	S 5
10.4544	0.0002	147636	Response	R128
11.0596	0.0002	150662	Stimulus	S 5
12.0598	0.0002	155663	Stimulus	S 5
12.5544	0.0002	158136	Response	R128
13.0598	0.0002	160663	Stimulus	S 5
14.065	0.0002	165689	Stimulus	S 5
14.6544	0.0002	168636	Response	R128
15.065	0.0002	170689	Stimulus	S 5
16.0648	0.0002	175688	Stimulus	S 5
16.7544	0.0002	179136	Response	R128
17.0656	0.0002	180692	Stimulus	S 5
18.0656	0.0002	185692	Stimulus	S 5
18.8544	0.0002	189636	Response	R128
19.0658	0.0002	190693	Stimulus	S 5
20.0668	0.0002	195698	Stimulus	S 5
20.9544	0.0002	200136	Response	R128
21.0706	0.0002	200717	Stimulus	S 5
22.0668	0.0002	205698	Stimulus	S 5
23.0544	0.0002	210636	Response	R128
23.0708	0.0002	210718	Stimulus	S 5
24.0708	0.0002	215718	Stimulus	S 5
25.0728	0.0002	220728	Stimulus	S 5
25.1544	0.0002	221136	Response	R128
26.0668	0.0002	225698	Stimulus	S 5
27.076	0.0002	230744	Stimulus	S 5
27.2544	0.0002	231636	Response	R128
28.0808	0.0002	235768	Stimulus	S 5
29.0808	0.0002	240768	Stimulus	S 5
29.3544	0.0002	242136	Response	R128
30.0808	0.0002	245768	Stimulus	S 5
31.081	0.0002	250769	Stimulus	S 5
31.4544	0.0002	252636	Response	R128
32.081	0.0002	255769	Stimulus	S 5
33.081	0.0002	260769	Stimulus	S 5
33.5544	0.0002	263136	Response	R128
34.0808	0.0002	265768	Stimulus	S 5
35.0804	0.0002	270766	Stimulus	S 5
35.6544	0.0002	273636	Response	R128
36.0804	0.0002	275766	Stimulus	S 5
37.0858	0.0002	280793	Stimulus	S 5
37.7544	0.0002	284136	Response	R128
38.086	0.0002	285794	Stimulus	S 5
39.088	0.0002	290804	Stimulus	S 5
39.8544	0.0002	294636	Response	R128
40.088	0.0002	295804	Stimulus	S 5
41.09	0.0002	300814	Stimulus	S 5
41.9544	0.0002	305136	Response	R128
42.09	0.0002	305814	Stimulus	S 5
43.091	0.0002	310819	Stimulus	S 5
44.0544	0.0002	315636	Response	R128
44.0966	0.0002	315847	Stimulus	S 5
45.0964	0.0002	320846	Stimulus	S 5
46.0964	0.0002	325846	Stimulus	S 5
46.1544	0.0002	326136	Response	R128
47.097	0.0002	330849	Stimulus	S 5
48.0972	0.0002	335850	Stimulus	S 5
48.2544	0.0002	336636	Response	R128
49.0972	0.0002	340850	Stimulus	S 5
50.097	0.0002	345849	Stimulus	S 5
50.3544	0.0002	347136	Response	R128
51.096	0.0002	350844	Stimulus	S 5
52.097	0.0002	355849	Stimulus	S 5
52.4544	0.0002	357636	Response	R128
53.1	0.0002	360864	Stimulus	S 5
54.101	0.0002	365869	Stimulus	S 5
54.5544	0.0002	368136	Response	R128
55.103	0.0002	370879	Stimulus	S 5
56.105	0.0002	375889	Stimulus	S 5
56.6544	0.0002	378636	Response	R128
57.1064	0.0002	380896	Stimulus	S 5
58.106	0.0002	385894	Stimulus	S 5
58.7544	0.0002	389136	Response	R128
59.1072	0.0002	390900	Stimulus	S 5
60.1122	0.0002	395925	Stimulus	S 5
60.8544	0.0002	399636	Response	R128
61.1122	0.0002	400925	Stimulus	S 5
62.1122	0.0002	405925	Stimulus	S 5
62.9544	0.0002	410136	Response	R128
63.112	0.0002	410924	Stimulus	S 5
64.1122	0.0002	415925	Stimulus	S 5
65.0544	0.0002	420636	Response	R128
65.1132	0.0002	420930	Stimulus	S 5
66.1118	0.0002	425923	Stimulus	S 5
67.1166	0.0002	430947	Stimulus	S 5
67.1544	0.0002	431136	Response	R128
68.1172	0.0002	435950	Stimulus	S 5
69.1172	0.0002	440950	Stimulus	S 5
69.2544	0.0002	441636	Response	R128
70.1182	0.0002	445955	Stimulus	S 5
71.1202	0.0002	450965	Stimulus	S 5
71.3544	0.0002	452136	Response	R128
72.1202	0.0002	455965	Stimulus	S 5
73.1202	0.0002	460965	Stimulus	S 5
73.4544	0.0002	462636	Response	R128
74.1214	0.0002	465971	Stimulus	S 5
75.128	0.0002	471004	Stimulus	S 5
75.5544	0.0002	473136	Response	R128
76.1278	0.0002	476003	Stimulus	S 5
77.1278	0.0002	481003	Stimulus	S 5
77.6544	0.0002	483636	Response	R128
78.1278	0.0002	486003	Stimulus	S 5
79.1282	0.0002	491005	Stimulus	S 5
79.7544	0.0002	494136	Response	R128
80.1282	0.0002	496005	Stimulus	S 5
81.1276	0.0002	501002	Stimulus	S 5
81.8544	0.0002	504636	Response	R128
82.1294	0.0002	506011	Stimulus	S 5
83.1304	0.0002	511016	Stimulus	S 5
83.9544	0.0002	515136	Response	R128
84.1304	0.0002	516016	Stimulus	S 5
85.1354	0.0002	521041	Stimulus	S 5
86.0544	0.0002	525636	Response	R128
86.1274	0.0002	526001	Stimulus	S 5
87.1368	0.0002	531048	Stimulus	S 5
88.1374	0.0002	536051	Stimulus	S 5
88.1544	0.0002	536136	Response	R128
89.1374	0.0002	541051	Stimulus	S 5
90.1374	0.0002	546051	Stimulus	S 5
90.2544	0.0002	546636	Response	R128
91.1404	0.0002	551066	Stimulus	S 5
92.1434	0.0002	556081	Stimulus	S 5
92.3544	0.0002	557136	Response	R128
93.1434	0.0002	561081	Stimulus	S 5
94.1434	0.0002	566081	Stimulus	S 5
94.4544	0.0002	567636	Response	R128
95.1434	0.0002	571081	Stimulus	S 5
96.1432	0.0002	576080	Stimulus	S 5
96.5544	0.0002	578136	Response	R128
97.1468	0.0002	581098	Stimulus	S 5
98.1474	0.0002	586101	Stimulus	S 5
98.6544	0.0002	588636	Response	R128
99.1466	0.0002	591097	Stimulus	S 5
100.1476	0.0002	596102	Stimulus	S 5
100.7544	0.0002	599136	Response	R128
101.1464	0.0002	601096	Stimulus	S 5
102.1498	0.0002	606113	Stimulus	S 5
102.8544	0.0002	609636	Response	R128
103.1506	0.0002	611117	Stimulus	S 5
104.1516	0.0002	616122	Stimulus	S 5
104.9544	0.0002	620136	Response	R128
105.1536	0.0002	621132	Stimulus	S 5
106.1476	0.0002	626102	Stimulus	S 5
107.0544	0.0002	630636	Response	R128
107.1594	0.0002	631161	Stimulus	S 5
108.1592	0.0002	636160	Stimulus	S 5
109.1544	0.0002	641136	Response	R128
109.1598	0.0002	641163	Stimulus	S 5
110.1592	0.0002	646160	Stimulus	S 5
111.1606	0.0002	651167	Stimulus	S 5
111.2544	0.0002	651636	Response	R128
112.1596	0.0002	656162	Stimulus	S 5
113.1606	0.0002	661167	Stimulus	S 5
113.3544	0.0002	662136	Response	R128
114.1618	0.0002	666173	Stimulus	S 5
115.1588	0.0002	671158	Stimulus	S 5
115.4544	0.0002	672636	Response	R128
116.1588	0.0002	676158	Stimulus	S 5
117.1668	0.0002	681198	Stimulus	S 5
117.5544	0.0002	683136	Response	R128
118.1678	0.0002	686203	Stimulus	S 5
119.1668	0.0002	691198	Stimulus	S 5
119.6544	0.0002	693636	Response	R128
120.1678	0.0002	696203	Stimulus	S 5
121.1708	0.0002	701218	Stimulus	S 5
121.7544	0.0002	704136	Response	R128
122.175	0.0002	706239	Stimulus	S 5
123.175	0.0002	711239	Stimulus	S 5
123.8544	0.0002	714636	Response	R128
124.1748	0.0002	716238	Stimulus	S 5
125.1758	0.0002	721243	Stimulus	S 5
125.9544	0.0002	725136	Response	R128
126.1748	0.0002	726238	Stimulus	S 5
127.178	0.0002	731254	Stimulus	S 5
128.0544	0.0002	735636	Response	R128
128.1778	0.0002	736253	Stimulus	S 5
129.1768	0.0002	741248	Stimulus	S 5
130.1544	0.0002	746136	Response	R128
130.1778	0.0002	746253	Stimulus	S 5
131.1808	0.0002	751268	Stimulus	S 5
132.1778	0.0002	756253	Stimulus	S 5
132.2544	0.0002	756636	Response	R128
133.1808	0.0002	761268	Stimulus	S 5
134.182	0.0002	766274	Stimulus	S 5
134.3544	0.0002	767136	Response	R128
135.185	0.0002	771289	Stimulus	S 5
136.178	0.0002	776254	Stimulus	S 5
136.4544	0.0002	777636	Response	R128
137.1872	0.0002	781300	Stimulus	S 5
138.1908	0.0002	786318	Stimulus	S 5
138.5544	0.0002	788136	Response	R128
139.1906	0.0002	791317	Stimulus	S 5
140.1906	0.0002	796317	Stimulus	S 5
140.6544	0.0002	798636	Response	R128
141.191	0.0002	801319	Stimulus	S 5
142.1908	0.0002	806318	Stimulus	S 5
