name	x	y	z	type
Fp1	0.856117136841202	0.144220472035702	0.496249839750726	EEG
Fp2	0.849105159786949	-0.310560330950707	0.427285277610833	EEG
F3	0.590539792637957	0.257104976030757	0.764957374375424	EEG
F4	0.547459446431935	-0.413589898921637	0.72748302387233	EEG
C3	0.203846501255844	0.374005173788528	0.904746778886316	EEG
C4	0.139404854122108	-0.502779890404186	0.853099448160851	EEG
P3	-0.213361144953984	0.331198624941311	0.9191215875285	EEG
P4	-0.283225108023684	-0.388683491802823	0.876760332921682	EEG
O1	-0.515275980130666	0.284917157609787	0.80827772306302	EEG
O2	-0.611737288818934	-0.211952607239072	0.762137508428119	EEG
F7	0.601779197138436	0.540021431729985	0.58842047140095	EEG
F8	0.534222764022606	-0.713980401046271	0.452590350451545	EEG
T7	0.154988200005579	0.734455173630914	0.660722525562596	EEG
T8	0.072628503475229	-0.840623445956003	0.536728350836812	EEG
P7	-0.285508471640316	0.627361450586913	0.724501568624317	EEG
P8	-0.405662878767657	-0.633099462498896	0.659259204997205	EEG
Fz	0.551232778057875	-0.0731594869259936	0.831137842880062	EEG
Cz	0.1477214225484	-0.0587914668632567	0.987280074114911	EEG
Pz	-0.221996008162027	-0.0831334178688728	0.971497095823536	EEG
Oz	-0.606662890960799	0.0262753080904028	0.794524854813139	EEG
FC1	0.343201820464002	0.151212650503213	0.927009840701806	EEG
FC2	0.310750096937587	-0.271648603626645	0.910846536690443	EEG
CP1	-0.00477938790339367	0.173822080885597	0.984765475454877	EEG
CP2	-0.0359031777844691	-0.261015328793837	0.964666761094017	EEG
FC5	0.393181625773642	0.512719185753221	0.763234725176043	EEG
FC6	0.330459362374999	-0.680523968253524	0.653975334742211	EEG
CP5	-0.0445797834264797	0.547499678745266	0.83561758279938	EEG
CP6	-0.122600793942188	-0.639059299368757	0.759323552390586	EEG
TP9	-0.214139404391656	0.835834541337663	0.50549474279526	EEG
TP10	-0.358996234152785	-0.857787567187998	0.367861649865565	EEG
POz	-0.417261264239921	-5.10997671659598e-17	0.908786574155287	EEG
ECG	1	-0	0	EEG
F1	0.525841781990539	0.0966997753572227	0.845067792404182	EEG
F2	0.513661220912738	-0.26565416008087	0.815830875465107	EEG
C1	0.161439849651816	0.149254364695878	0.975530783503847	EEG
C2	0.121089978897806	-0.25576333935265	0.959125816175183	EEG
P1	-0.174104162037115	0.165334221659555	0.97074833809262	EEG
P2	-0.228068352582923	-0.22373125447923	0.947591236936719	EEG
AF3	0.719610916489075	0.205217419479104	0.663359585452785	EEG
AF4	0.70171324886833	-0.374192215355941	0.60628269176158	EEG
FC3	0.382594163907919	0.32921071366057	0.863274007343381	EEG
FC4	0.362359099221019	-0.494810939026904	0.789846831880109	EEG
CP3	-0.0221432094351858	0.363914462161841	0.931169126692551	EEG
CP4	-0.0698470847728668	-0.465745065962724	0.882158102768494	EEG
PO3	-0.40228975786893	0.280745617504257	0.871403952805994	EEG
PO4	-0.437471829799098	-0.26379575262723	0.859668656534634	EEG
F5	0.607693799636341	0.405143485554361	0.683057100099553	EEG
F6	0.545800717236861	-0.584746911418856	0.600143838300317	EEG
C5	0.167631167185786	0.584984672671129	0.793531804358075	EEG
C6	0.10405344108321	-0.695241731967231	0.711204482220091	EEG
P5	-0.267594251028222	0.48116715042539	0.834788290627123	EEG
P6	-0.340928025910066	-0.511006775168495	0.789075507718343	EEG
AF7	0.75031956241219	0.376682537273784	0.543259441127869	EEG
AF8	0.74397605526674	-0.520125309703265	0.419486938289886	EEG
FT7	0.381248946907446	0.680880474400282	0.625340723176102	EEG
FT8	0.299452146324137	-0.816524679188243	0.493574574242236	EEG
TP7	-0.0910290761404526	0.720569334387134	0.68738165646015	EEG
TP8	-0.203716191580433	-0.780403129833328	0.591160442041169	EEG
PO7	-0.428468906868147	0.498668965736033	0.753487663110001	EEG
PO8	-0.540326459140674	-0.427183685061515	0.724956148170195	EEG
Fpz	0.898539134484659	-0.0707354990873564	0.433155760631696	EEG
CPz	-0.0569313053284434	-0.0413933850971764	0.997519630956602	EEG
EOGL	1	-0	0	EEG
EOGU	1	-0	0	EEG
