onset	duration	sample	type	marker_code
0	0.0002	96979	Response	R128
0	0.0002	107479	Response	R128
0	0.0002	107680	Stimulus	S 1
1.6524	0.0002	115942	Stimulus	S 5
2.0598	0.0002	117979	Response	R128
2.6522	0.0002	120941	Stimulus	S 5
3.6526	0.0002	125943	Stimulus	S 5
4.1598	0.0002	128479	Response	R128
4.6532	0.0002	130946	Stimulus	S 5
5.6564	0.0002	135962	Stimulus	S 5
6.2598	0.0002	138979	Response	R128
6.6492	0.0002	140926	Stimulus	S 5
7.6584	0.0002	145972	Stimulus	S 5
8.3598	0.0002	149479	Response	R128
8.6598	0.0002	150979	Stimulus	S 5
9.6638	0.0002	155999	Stimulus	S 5
10.4598	0.0002	159979	Response	R128
10.6638	0.0002	160999	Stimulus	S 5
11.6636	0.0002	165998	Stimulus	S 5
12.5598	0.0002	170479	Response	R128
12.6638	0.0002	170999	Stimulus	S 5
13.6636	0.0002	175998	Stimulus	S 5
14.6598	0.0002	180979	Response	R128
14.6642	0.0002	181001	Stimulus	S 5
15.6662	0.0002	186011	Stimulus	S 5
16.6634	0.0002	190997	Stimulus	S 5
16.7598	0.0002	191479	Response	R128
17.6684	0.0002	196022	Stimulus	S 5
18.6692	0.0002	201026	Stimulus	S 5
18.8598	0.0002	201979	Response	R128
19.6694	0.0002	206027	Stimulus	S 5
20.6692	0.0002	211026	Stimulus	S 5
20.9598	0.0002	212479	Response	R128
21.6722	0.0002	216041	Stimulus	S 5
22.6722	0.0002	221041	Stimulus	S 5
23.0598	0.0002	222979	Response	R128
23.6724	0.0002	226042	Stimulus	S 5
24.6732	0.0002	231046	Stimulus	S 5
25.1598	0.0002	233479	Response	R128
25.6764	0.0002	236062	Stimulus	S 5
26.6796	0.0002	241078	Stimulus	S 5
27.2598	0.0002	243979	Response	R128
27.6794	0.0002	246077	Stimulus	S 5
28.6796	0.0002	251078	Stimulus	S 5
29.3598	0.0002	254479	Response	R128
29.6804	0.0002	256082	Stimulus	S 5
30.6804	0.0002	261082	Stimulus	S 5
31.4598	0.0002	264979	Response	R128
31.6824	0.0002	266092	Stimulus	S 5
32.6834	0.0002	271097	Stimulus	S 5
33.5598	0.0002	275479	Response	R128
33.6824	0.0002	276092	Stimulus	S 5
34.6836	0.0002	281098	Stimulus	S 5
35.6598	0.0002	285979	Response	R128
35.6866	0.0002	286113	Stimulus	S 5
36.6796	0.0002	291078	Stimulus	S 5
37.6884	0.0002	296122	Stimulus	S 5
37.7598	0.0002	296479	Response	R128
38.6894	0.0002	301127	Stimulus	S 5
39.6894	0.0002	306127	Stimulus	S 5
39.8598	0.0002	306979	Response	R128
40.6894	0.0002	311127	Stimulus	S 5
41.6954	0.0002	316157	Stimulus	S 5
41.9598	0.0002	317479	Response	R128
42.6954	0.0002	321157	Stimulus	S 5
43.6952	0.0002	326156	Stimulus	S 5
44.0598	0.0002	327979	Response	R128
44.6952	0.0002	331156	Stimulus	S 5
45.6974	0.0002	336167	Stimulus	S 5
46.1598	0.0002	338479	Response	R128
46.695	0.0002	341155	Stimulus	S 5
47.6994	0.0002	346177	Stimulus	S 5
48.2598	0.0002	348979	Response	R128
48.6996	0.0002	351178	Stimulus	S 5
49.6996	0.0002	356178	Stimulus	S 5
50.3598	0.0002	359479	Response	R128
50.7006	0.0002	361183	Stimulus	S 5
51.7026	0.0002	366193	Stimulus	S 5
52.4598	0.0002	369979	Response	R128
52.7026	0.0002	371193	Stimulus	S 5
53.7026	0.0002	376193	Stimulus	S 5
54.5598	0.0002	380479	Response	R128
54.7036	0.0002	381198	Stimulus	S 5
55.7068	0.0002	386214	Stimulus	S 5
56.6598	0.0002	390979	Response	R128
56.7112	0.0002	391236	Stimulus	S 5
57.7112	0.0002	396236	Stimulus	S 5
58.7112	0.0002	401236	Stimulus	S 5
58.7598	0.0002	401479	Response	R128
59.711	0.0002	406235	Stimulus	S 5
60.711	0.0002	411235	Stimulus	S 5
60.8598	0.0002	411979	Response	R128
61.7126	0.0002	416243	Stimulus	S 5
62.7126	0.0002	421243	Stimulus	S 5
62.9598	0.0002	422479	Response	R128
63.7126	0.0002	426243	Stimulus	S 5
64.7138	0.0002	431249	Stimulus	S 5
65.0598	0.0002	432979	Response	R128
65.7168	0.0002	436264	Stimulus	S 5
66.7108	0.0002	441234	Stimulus	S 5
67.1598	0.0002	443479	Response	R128
67.7188	0.0002	446274	Stimulus	S 5
68.7198	0.0002	451279	Stimulus	S 5
69.2598	0.0002	453979	Response	R128
69.7198	0.0002	456279	Stimulus	S 5
70.72	0.0002	461280	Stimulus	S 5
71.3598	0.0002	464479	Response	R128
71.7198	0.0002	466279	Stimulus	S 5
72.7268	0.0002	471314	Stimulus	S 5
73.4598	0.0002	474979	Response	R128
73.7268	0.0002	476314	Stimulus	S 5
74.7268	0.0002	481314	Stimulus	S 5
75.5598	0.0002	485479	Response	R128
75.7268	0.0002	486314	Stimulus	S 5
76.7266	0.0002	491313	Stimulus	S 5
77.6598	0.0002	495979	Response	R128
77.7294	0.0002	496327	Stimulus	S 5
78.73	0.0002	501330	Stimulus	S 5
79.7298	0.0002	506329	Stimulus	S 5
79.7598	0.0002	506479	Response	R128
80.731	0.0002	511335	Stimulus	S 5
81.733	0.0002	516345	Stimulus	S 5
81.8598	0.0002	516979	Response	R128
82.733	0.0002	521345	Stimulus	S 5
83.733	0.0002	526345	Stimulus	S 5
83.9598	0.0002	527479	Response	R128
84.7348	0.0002	531354	Stimulus	S 5
85.737	0.0002	536365	Stimulus	S 5
86.0598	0.0002	537979	Response	R128
86.73	0.0002	541330	Stimulus	S 5
87.739	0.0002	546375	Stimulus	S 5
88.1598	0.0002	548479	Response	R128
88.7426	0.0002	551393	Stimulus	S 5
89.7426	0.0002	556393	Stimulus	S 5
90.2598	0.0002	558979	Response	R128
90.7424	0.0002	561392	Stimulus	S 5
91.743	0.0002	566395	Stimulus	S 5
92.3598	0.0002	569479	Response	R128
92.743	0.0002	571395	Stimulus	S 5
93.743	0.0002	576395	Stimulus	S 5
94.4598	0.0002	579979	Response	R128
94.7442	0.0002	581401	Stimulus	S 5
95.747	0.0002	586415	Stimulus	S 5
96.5598	0.0002	590479	Response	R128
96.7422	0.0002	591391	Stimulus	S 5
97.7496	0.0002	596428	Stimulus	S 5
98.6598	0.0002	600979	Response	R128
98.7502	0.0002	601431	Stimulus	S 5
99.7502	0.0002	606431	Stimulus	S 5
100.75	0.0002	611430	Stimulus	S 5
100.7598	0.0002	611479	Response	R128
101.7532	0.0002	616446	Stimulus	S 5
102.7532	0.0002	621446	Stimulus	S 5
102.8598	0.0002	621979	Response	R128
103.7532	0.0002	626446	Stimulus	S 5
104.7584	0.0002	631472	Stimulus	S 5
104.9598	0.0002	632479	Response	R128
105.7584	0.0002	636472	Stimulus	S 5
106.7584	0.0002	641472	Stimulus	S 5
107.0598	0.0002	642979	Response	R128
107.7598	0.0002	646479	Stimulus	S 5
108.7602	0.0002	651481	Stimulus	S 5
109.1598	0.0002	653479	Response	R128
109.7602	0.0002	656481	Stimulus	S 5
110.7602	0.0002	661481	Stimulus	S 5
111.2598	0.0002	663979	Response	R128
111.7634	0.0002	666497	Stimulus	S 5
112.7632	0.0002	671496	Stimulus	S 5
113.3598	0.0002	674479	Response	R128
113.7632	0.0002	676496	Stimulus	S 5
114.7642	0.0002	681501	Stimulus	S 5
115.4598	0.0002	684979	Response	R128
115.7674	0.0002	686517	Stimulus	S 5
116.7602	0.0002	691481	Stimulus	S 5
117.5598	0.0002	695479	Response	R128
117.7694	0.0002	696527	Stimulus	S 5
118.7742	0.0002	701551	Stimulus	S 5
119.6598	0.0002	705979	Response	R128
119.7742	0.0002	706551	Stimulus	S 5
120.7742	0.0002	711551	Stimulus	S 5
121.7598	0.0002	716479	Response	R128
121.7744	0.0002	716552	Stimulus	S 5
122.774	0.0002	721550	Stimulus	S 5
123.7744	0.0002	726552	Stimulus	S 5
123.8598	0.0002	726979	Response	R128
124.7744	0.0002	731552	Stimulus	S 5
125.7774	0.0002	736567	Stimulus	S 5
125.9598	0.0002	737479	Response	R128
126.774	0.0002	741550	Stimulus	S 5
127.7794	0.0002	746577	Stimulus	S 5
128.0598	0.0002	747979	Response	R128
128.7804	0.0002	751582	Stimulus	S 5
129.7814	0.0002	756587	Stimulus	S 5
130.1598	0.0002	758479	Response	R128
130.7804	0.0002	761582	Stimulus	S 5
131.7834	0.0002	766597	Stimulus	S 5
132.2598	0.0002	768979	Response	R128
132.7836	0.0002	771598	Stimulus	S 5
133.7836	0.0002	776598	Stimulus	S 5
134.3598	0.0002	779479	Response	R128
134.79	0.0002	781630	Stimulus	S 5
135.79	0.0002	786630	Stimulus	S 5
136.4598	0.0002	789979	Response	R128
136.79	0.0002	791630	Stimulus	S 5
137.7906	0.0002	796633	Stimulus	S 5
138.5598	0.0002	800479	Response	R128
138.7906	0.0002	801633	Stimulus	S 5
139.7904	0.0002	806632	Stimulus	S 5
140.6598	0.0002	810979	Response	R128
140.7906	0.0002	811633	Stimulus	S 5
141.7934	0.0002	816647	Stimulus	S 5
142.7598	0.0002	821479	Response	R128
142.7936	0.0002	821648	Stimulus	S 5
143.7936	0.0002	826648	Stimulus	S 5
144.7946	0.0002	831653	Stimulus	S 5
144.8598	0.0002	831979	Response	R128
145.7978	0.0002	836669	Stimulus	S 5
146.7908	0.0002	841634	Stimulus	S 5
146.9598	0.0002	842479	Response	R128
147.7998	0.0002	846679	Stimulus	S 5
148.8018	0.0002	851689	Stimulus	S 5
149.0598	0.0002	852979	Response	R128
149.8058	0.0002	856709	Stimulus	S 5
150.8058	0.0002	861709	Stimulus	S 5
151.1598	0.0002	863479	Response	R128
151.8056	0.0002	866708	Stimulus	S 5
152.8056	0.0002	871708	Stimulus	S 5
153.2598	0.0002	873979	Response	R128
153.8056	0.0002	876708	Stimulus	S 5
154.8058	0.0002	881709	Stimulus	S 5
155.3598	0.0002	884479	Response	R128
155.8078	0.0002	886719	Stimulus	S 5
156.8054	0.0002	891707	Stimulus	S 5
157.4598	0.0002	894979	Response	R128
157.8104	0.0002	896732	Stimulus	S 5
158.8106	0.0002	901733	Stimulus	S 5
159.5598	0.0002	905479	Response	R128
159.8108	0.0002	906734	Stimulus	S 5
160.8108	0.0002	911734	Stimulus	S 5
161.6598	0.0002	915979	Response	R128
161.8138	0.0002	916749	Stimulus	S 5
162.8138	0.0002	921749	Stimulus	S 5
163.7598	0.0002	926479	Response	R128
163.8138	0.0002	926749	Stimulus	S 5
164.8158	0.0002	931759	Stimulus	S 5
165.81	0.0002	936730	Stimulus	S 5
