onset	duration	sample	type	marker_code
0	0.0002	36507	Stimulus	S 1
0.0024	0.0002	36519	Stimulus	S 10
0.0048	0.0002	36531	Stimulus	S 11
0.0074	0.0002	36544	Stimulus	S 12
1.0086	0.0002	41550	Stimulus	S 11
2.0084	0.0002	46549	Stimulus	S 11
2.0108	0.0002	46561	Stimulus	S 12
3.0084	0.0002	51549	Stimulus	S 11
4.0086	0.0002	56550	Stimulus	S 11
4.0116	0.0002	56565	Stimulus	S 12
5.0082	0.0002	61548	Stimulus	S 11
6.008	0.0002	66547	Stimulus	S 11
6.0104	0.0002	66559	Stimulus	S 12
7.008	0.0002	71547	Stimulus	S 11
8.008	0.0002	76547	Stimulus	S 11
8.0104	0.0002	76559	Stimulus	S 12
9.008	0.0002	81547	Stimulus	S 11
10.008	0.0002	86547	Stimulus	S 11
10.0102	0.0002	86558	Stimulus	S 12
11.0078	0.0002	91546	Stimulus	S 11
12.0078	0.0002	96546	Stimulus	S 11
12.0098	0.0002	96556	Stimulus	S 12
13.0078	0.0002	101546	Stimulus	S 11
14.0076	0.0002	106545	Stimulus	S 11
14.0098	0.0002	106556	Stimulus	S 12
15.0076	0.0002	111545	Stimulus	S 11
16.0076	0.0002	116545	Stimulus	S 11
16.0096	0.0002	116555	Stimulus	S 12
17.0076	0.0002	121545	Stimulus	S 11
18.0074	0.0002	126544	Stimulus	S 11
18.0096	0.0002	126555	Stimulus	S 12
19.0072	0.0002	131543	Stimulus	S 11
20.0072	0.0002	136543	Stimulus	S 11
20.0094	0.0002	136554	Stimulus	S 12
20.024	0.0002	136627	Stimulus	S 25
20.0264	0.0002	136639	Stimulus	S 26
20.0284	0.0002	136649	Stimulus	S 27
21.024	0.0002	141627	Stimulus	S 26
22.024	0.0002	146627	Stimulus	S 26
22.0262	0.0002	146638	Stimulus	S 27
23.024	0.0002	151627	Stimulus	S 26
24.024	0.0002	156627	Stimulus	S 26
24.0268	0.0002	156641	Stimulus	S 27
25.0236	0.0002	161625	Stimulus	S 26
26.0236	0.0002	166625	Stimulus	S 26
26.0258	0.0002	166636	Stimulus	S 27
27.0236	0.0002	171625	Stimulus	S 26
28.0236	0.0002	176625	Stimulus	S 26
28.026	0.0002	176637	Stimulus	S 27
29.0234	0.0002	181624	Stimulus	S 26
30.0234	0.0002	186624	Stimulus	S 26
30.0256	0.0002	186635	Stimulus	S 27
31.0234	0.0002	191624	Stimulus	S 26
32.0232	0.0002	196623	Stimulus	S 26
32.0254	0.0002	196634	Stimulus	S 27
33.0232	0.0002	201623	Stimulus	S 26
34.0232	0.0002	206623	Stimulus	S 26
34.0254	0.0002	206634	Stimulus	S 27
35.023	0.0002	211622	Stimulus	S 26
36.023	0.0002	216622	Stimulus	S 26
36.0252	0.0002	216633	Stimulus	S 27
37.023	0.0002	221622	Stimulus	S 26
38.0228	0.0002	226621	Stimulus	S 26
38.025	0.0002	226632	Stimulus	S 27
39.0228	0.0002	231621	Stimulus	S 26
40.0228	0.0002	236621	Stimulus	S 26
40.025	0.0002	236632	Stimulus	S 27
40.0398	0.0002	236706	Stimulus	S 10
40.0424	0.0002	236719	Stimulus	S 11
40.0446	0.0002	236730	Stimulus	S 12
41.0394	0.0002	241704	Stimulus	S 11
42.0394	0.0002	246704	Stimulus	S 11
42.0416	0.0002	246715	Stimulus	S 12
43.0392	0.0002	251703	Stimulus	S 11
44.0392	0.0002	256703	Stimulus	S 11
44.0414	0.0002	256714	Stimulus	S 12
45.0392	0.0002	261703	Stimulus	S 11
46.0392	0.0002	266703	Stimulus	S 11
46.0412	0.0002	266713	Stimulus	S 12
47.039	0.0002	271702	Stimulus	S 11
48.039	0.0002	276702	Stimulus	S 11
48.0412	0.0002	276713	Stimulus	S 12
49.039	0.0002	281702	Stimulus	S 11
50.0388	0.0002	286701	Stimulus	S 11
50.041	0.0002	286712	Stimulus	S 12
51.0388	0.0002	291701	Stimulus	S 11
52.0388	0.0002	296701	Stimulus	S 11
52.041	0.0002	296712	Stimulus	S 12
53.0388	0.0002	301701	Stimulus	S 11
54.0386	0.0002	306700	Stimulus	S 11
54.0408	0.0002	306711	Stimulus	S 12
55.0386	0.0002	311700	Stimulus	S 11
56.0386	0.0002	316700	Stimulus	S 11
56.0406	0.0002	316710	Stimulus	S 12
57.0386	0.0002	321700	Stimulus	S 11
58.0384	0.0002	326699	Stimulus	S 11
58.0406	0.0002	326710	Stimulus	S 12
59.0384	0.0002	331699	Stimulus	S 11
60.0384	0.0002	336699	Stimulus	S 11
60.0404	0.0002	336709	Stimulus	S 12
60.0552	0.0002	336783	Stimulus	S 25
60.058	0.0002	336797	Stimulus	S 26
60.06	0.0002	336807	Stimulus	S 27
61.055	0.0002	341782	Stimulus	S 26
62.0548	0.0002	346781	Stimulus	S 26
62.057	0.0002	346792	Stimulus	S 27
63.0548	0.0002	351781	Stimulus	S 26
64.0546	0.0002	356780	Stimulus	S 26
64.0568	0.0002	356791	Stimulus	S 27
65.0548	0.0002	361781	Stimulus	S 26
66.0546	0.0002	366780	Stimulus	S 26
66.0568	0.0002	366791	Stimulus	S 27
67.0546	0.0002	371780	Stimulus	S 26
68.0544	0.0002	376779	Stimulus	S 26
68.0566	0.0002	376790	Stimulus	S 27
69.0544	0.0002	381779	Stimulus	S 26
70.0544	0.0002	386779	Stimulus	S 26
70.0564	0.0002	386789	Stimulus	S 27
71.0544	0.0002	391779	Stimulus	S 26
72.0542	0.0002	396778	Stimulus	S 26
72.0564	0.0002	396789	Stimulus	S 27
73.0542	0.0002	401778	Stimulus	S 26
74.0542	0.0002	406778	Stimulus	S 26
74.0564	0.0002	406789	Stimulus	S 27
