onset	duration	sample	type	marker_code
0	0.0002	46681	Response	R128
0	0.0002	57181	Response	R128
0	0.0002	57344	Stimulus	S 1
1.05	0.0002	62594	Stimulus	S 5
2.05	0.0002	67594	Stimulus	S 5
2.0674	0.0002	67681	Response	R128
3.05	0.0002	72594	Stimulus	S 5
4.051	0.0002	77599	Stimulus	S 5
4.1674	0.0002	78181	Response	R128
5.0542	0.0002	82615	Stimulus	S 5
6.0486	0.0002	87587	Stimulus	S 5
6.2674	0.0002	88681	Response	R128
7.0568	0.0002	92628	Stimulus	S 5
8.0572	0.0002	97630	Stimulus	S 5
8.3674	0.0002	99181	Response	R128
9.057	0.0002	102629	Stimulus	S 5
10.0572	0.0002	107630	Stimulus	S 5
10.4674	0.0002	109681	Response	R128
11.0612	0.0002	112650	Stimulus	S 5
12.065	0.0002	117669	Stimulus	S 5
12.5674	0.0002	120181	Response	R128
13.065	0.0002	122669	Stimulus	S 5
14.0648	0.0002	127668	Stimulus	S 5
14.6674	0.0002	130681	Response	R128
15.0654	0.0002	132671	Stimulus	S 5
16.0648	0.0002	137668	Stimulus	S 5
16.7674	0.0002	141181	Response	R128
17.0668	0.0002	142678	Stimulus	S 5
18.0672	0.0002	147680	Stimulus	S 5
18.8674	0.0002	151681	Response	R128
19.0672	0.0002	152680	Stimulus	S 5
20.0672	0.0002	157680	Stimulus	S 5
20.9674	0.0002	162181	Response	R128
21.0702	0.0002	162695	Stimulus	S 5
22.0702	0.0002	167695	Stimulus	S 5
23.0674	0.0002	172681	Response	R128
23.0702	0.0002	172695	Stimulus	S 5
24.0714	0.0002	177701	Stimulus	S 5
25.0744	0.0002	182716	Stimulus	S 5
25.1674	0.0002	183181	Response	R128
26.0674	0.0002	187681	Stimulus	S 5
27.0766	0.0002	192727	Stimulus	S 5
27.2674	0.0002	193681	Response	R128
28.0806	0.0002	197747	Stimulus	S 5
29.0806	0.0002	202747	Stimulus	S 5
29.3674	0.0002	204181	Response	R128
30.0806	0.0002	207747	Stimulus	S 5
31.0814	0.0002	212751	Stimulus	S 5
31.4674	0.0002	214681	Response	R128
32.0816	0.0002	217752	Stimulus	S 5
33.0804	0.0002	222746	Stimulus	S 5
33.5674	0.0002	225181	Response	R128
34.0814	0.0002	227751	Stimulus	S 5
35.0844	0.0002	232766	Stimulus	S 5
35.6674	0.0002	235681	Response	R128
36.0802	0.0002	237745	Stimulus	S 5
37.0868	0.0002	242778	Stimulus	S 5
37.7674	0.0002	246181	Response	R128
38.0874	0.0002	247781	Stimulus	S 5
39.0874	0.0002	252781	Stimulus	S 5
39.8674	0.0002	256681	Response	R128
40.0874	0.0002	257781	Stimulus	S 5
41.0904	0.0002	262796	Stimulus	S 5
41.9674	0.0002	267181	Response	R128
42.0906	0.0002	267797	Stimulus	S 5
43.0904	0.0002	272796	Stimulus	S 5
44.0674	0.0002	277681	Response	R128
44.0964	0.0002	277826	Stimulus	S 5
45.0964	0.0002	282826	Stimulus	S 5
46.0964	0.0002	287826	Stimulus	S 5
46.1674	0.0002	288181	Response	R128
47.097	0.0002	292829	Stimulus	S 5
48.0976	0.0002	297832	Stimulus	S 5
48.2674	0.0002	298681	Response	R128
49.0976	0.0002	302832	Stimulus	S 5
50.0976	0.0002	307832	Stimulus	S 5
50.3674	0.0002	309181	Response	R128
51.1016	0.0002	312852	Stimulus	S 5
52.0986	0.0002	317837	Stimulus	S 5
52.4674	0.0002	319681	Response	R128
53.1026	0.0002	322857	Stimulus	S 5
54.1016	0.0002	327852	Stimulus	S 5
54.5674	0.0002	330181	Response	R128
55.1046	0.0002	332867	Stimulus	S 5
56.0978	0.0002	337833	Stimulus	S 5
56.6674	0.0002	340681	Response	R128
57.1072	0.0002	342880	Stimulus	S 5
58.1076	0.0002	347882	Stimulus	S 5
58.7674	0.0002	351181	Response	R128
59.1122	0.0002	352905	Stimulus	S 5
60.1122	0.0002	357905	Stimulus	S 5
60.8674	0.0002	361681	Response	R128
61.1122	0.0002	362905	Stimulus	S 5
62.112	0.0002	367904	Stimulus	S 5
62.9674	0.0002	372181	Response	R128
63.112	0.0002	372904	Stimulus	S 5
64.1128	0.0002	377908	Stimulus	S 5
65.0674	0.0002	382681	Response	R128
65.1146	0.0002	382917	Stimulus	S 5
66.112	0.0002	387904	Stimulus	S 5
67.1172	0.0002	392930	Stimulus	S 5
67.1674	0.0002	393181	Response	R128
68.1178	0.0002	397933	Stimulus	S 5
69.1178	0.0002	402933	Stimulus	S 5
69.2674	0.0002	403681	Response	R128
70.1178	0.0002	407933	Stimulus	S 5
71.1208	0.0002	412948	Stimulus	S 5
71.3674	0.0002	414181	Response	R128
72.1208	0.0002	417948	Stimulus	S 5
73.1208	0.0002	422948	Stimulus	S 5
73.4674	0.0002	424681	Response	R128
74.1218	0.0002	427953	Stimulus	S 5
75.125	0.0002	432969	Stimulus	S 5
75.5674	0.0002	435181	Response	R128
76.128	0.0002	437984	Stimulus	S 5
77.128	0.0002	442984	Stimulus	S 5
77.6674	0.0002	445681	Response	R128
78.1278	0.0002	447983	Stimulus	S 5
79.1278	0.0002	452983	Stimulus	S 5
79.7674	0.0002	456181	Response	R128
80.1278	0.0002	457983	Stimulus	S 5
81.1308	0.0002	462998	Stimulus	S 5
81.8674	0.0002	466681	Response	R128
82.131	0.0002	467999	Stimulus	S 5
83.131	0.0002	472999	Stimulus	S 5
83.9674	0.0002	477181	Response	R128
84.1318	0.0002	478003	Stimulus	S 5
85.135	0.0002	483019	Stimulus	S 5
86.0674	0.0002	487681	Response	R128
86.128	0.0002	487984	Stimulus	S 5
87.1376	0.0002	493032	Stimulus	S 5
88.138	0.0002	498034	Stimulus	S 5
88.1674	0.0002	498181	Response	R128
89.138	0.0002	503034	Stimulus	S 5
90.138	0.0002	508034	Stimulus	S 5
90.2674	0.0002	508681	Response	R128
91.1438	0.0002	513063	Stimulus	S 5
92.1436	0.0002	518062	Stimulus	S 5
92.3674	0.0002	519181	Response	R128
93.1436	0.0002	523062	Stimulus	S 5
94.1436	0.0002	528062	Stimulus	S 5
