onset	duration	sample	type	marker_code
0	0.0002	398746	Response	R128
0	0.0002	409246	Response	R128
0	0.0002	409433	Stimulus	S 1
1.0502	0.0002	414684	Stimulus	S 5
2.0502	0.0002	419684	Stimulus	S 5
2.0626	0.0002	419746	Response	R128
3.0522	0.0002	424694	Stimulus	S 5
4.0522	0.0002	429694	Stimulus	S 5
4.1626	0.0002	430246	Response	R128
5.0552	0.0002	434709	Stimulus	S 5
6.0488	0.0002	439677	Stimulus	S 5
6.2626	0.0002	440746	Response	R128
7.057	0.0002	444718	Stimulus	S 5
8.0572	0.0002	449719	Stimulus	S 5
8.3626	0.0002	451246	Response	R128
9.0574	0.0002	454720	Stimulus	S 5
10.0574	0.0002	459720	Stimulus	S 5
10.4626	0.0002	461746	Response	R128
11.0604	0.0002	464735	Stimulus	S 5
12.0652	0.0002	469759	Stimulus	S 5
12.5626	0.0002	472246	Response	R128
13.0652	0.0002	474759	Stimulus	S 5
14.0652	0.0002	479759	Stimulus	S 5
14.6626	0.0002	482746	Response	R128
15.0654	0.0002	484760	Stimulus	S 5
16.065	0.0002	489758	Stimulus	S 5
16.7626	0.0002	493246	Response	R128
17.067	0.0002	494768	Stimulus	S 5
18.0674	0.0002	499770	Stimulus	S 5
18.8626	0.0002	503746	Response	R128
19.0674	0.0002	504770	Stimulus	S 5
20.0674	0.0002	509770	Stimulus	S 5
20.9626	0.0002	514246	Response	R128
21.0674	0.0002	514770	Stimulus	S 5
22.0704	0.0002	519785	Stimulus	S 5
23.0626	0.0002	524746	Response	R128
23.0724	0.0002	524795	Stimulus	S 5
24.0724	0.0002	529795	Stimulus	S 5
25.0744	0.0002	534805	Stimulus	S 5
25.1626	0.0002	535246	Response	R128
26.0674	0.0002	539770	Stimulus	S 5
27.081	0.0002	544838	Stimulus	S 5
27.2626	0.0002	545746	Response	R128
28.081	0.0002	549838	Stimulus	S 5
29.081	0.0002	554838	Stimulus	S 5
29.3626	0.0002	556246	Response	R128
30.0808	0.0002	559837	Stimulus	S 5
31.0816	0.0002	564841	Stimulus	S 5
31.4626	0.0002	566746	Response	R128
32.0816	0.0002	569841	Stimulus	S 5
33.0816	0.0002	574841	Stimulus	S 5
33.5626	0.0002	577246	Response	R128
34.0826	0.0002	579846	Stimulus	S 5
35.0846	0.0002	584856	Stimulus	S 5
35.6626	0.0002	587746	Response	R128
36.0806	0.0002	589836	Stimulus	S 5
37.0874	0.0002	594870	Stimulus	S 5
37.7626	0.0002	598246	Response	R128
38.0876	0.0002	599871	Stimulus	S 5
39.0876	0.0002	604871	Stimulus	S 5
39.8626	0.0002	608746	Response	R128
40.0896	0.0002	609881	Stimulus	S 5
41.0906	0.0002	614886	Stimulus	S 5
41.9626	0.0002	619246	Response	R128
42.0906	0.0002	619886	Stimulus	S 5
43.0916	0.0002	624891	Stimulus	S 5
44.0626	0.0002	629746	Response	R128
44.0966	0.0002	629916	Stimulus	S 5
45.0968	0.0002	634917	Stimulus	S 5
46.0966	0.0002	639916	Stimulus	S 5
46.1626	0.0002	640246	Response	R128
47.0974	0.0002	644920	Stimulus	S 5
48.0978	0.0002	649922	Stimulus	S 5
48.2626	0.0002	650746	Response	R128
49.0976	0.0002	654921	Stimulus	S 5
50.0978	0.0002	659922	Stimulus	S 5
50.3626	0.0002	661246	Response	R128
51.1008	0.0002	664937	Stimulus	S 5
52.0988	0.0002	669927	Stimulus	S 5
52.4626	0.0002	671746	Response	R128
53.1016	0.0002	674941	Stimulus	S 5
54.1028	0.0002	679947	Stimulus	S 5
54.5626	0.0002	682246	Response	R128
55.1048	0.0002	684957	Stimulus	S 5
56.0978	0.0002	689922	Stimulus	S 5
56.6626	0.0002	692746	Response	R128
57.1076	0.0002	694971	Stimulus	S 5
58.1126	0.0002	699996	Stimulus	S 5
58.7626	0.0002	703246	Response	R128
59.1126	0.0002	704996	Stimulus	S 5
60.1124	0.0002	709995	Stimulus	S 5
60.8626	0.0002	713746	Response	R128
61.1124	0.0002	714995	Stimulus	S 5
62.1124	0.0002	719995	Stimulus	S 5
62.9626	0.0002	724246	Response	R128
63.1126	0.0002	724996	Stimulus	S 5
64.113	0.0002	729998	Stimulus	S 5
65.0626	0.0002	734746	Response	R128
65.115	0.0002	735008	Stimulus	S 5
66.1122	0.0002	739994	Stimulus	S 5
67.1176	0.0002	745021	Stimulus	S 5
67.1626	0.0002	745246	Response	R128
68.1178	0.0002	750022	Stimulus	S 5
69.118	0.0002	755023	Stimulus	S 5
69.2626	0.0002	755746	Response	R128
70.118	0.0002	760023	Stimulus	S 5
71.118	0.0002	765023	Stimulus	S 5
71.3626	0.0002	766246	Response	R128
72.122	0.0002	770043	Stimulus	S 5
73.123	0.0002	775048	Stimulus	S 5
73.4626	0.0002	776746	Response	R128
74.123	0.0002	780048	Stimulus	S 5
75.1282	0.0002	785074	Stimulus	S 5
75.5626	0.0002	787246	Response	R128
76.1282	0.0002	790074	Stimulus	S 5
77.129	0.0002	795078	Stimulus	S 5
77.6626	0.0002	797746	Response	R128
78.129	0.0002	800078	Stimulus	S 5
79.129	0.0002	805078	Stimulus	S 5
79.7626	0.0002	808246	Response	R128
80.131	0.0002	810088	Stimulus	S 5
81.128	0.0002	815073	Stimulus	S 5
81.8626	0.0002	818746	Response	R128
82.129	0.0002	820078	Stimulus	S 5
83.132	0.0002	825093	Stimulus	S 5
83.9626	0.0002	829246	Response	R128
84.132	0.0002	830093	Stimulus	S 5
85.1352	0.0002	835109	Stimulus	S 5
86.0626	0.0002	839746	Response	R128
86.1282	0.0002	840074	Stimulus	S 5
87.1378	0.0002	845122	Stimulus	S 5
88.1382	0.0002	850124	Stimulus	S 5
88.1626	0.0002	850246	Response	R128
89.1382	0.0002	855124	Stimulus	S 5
90.1402	0.0002	860134	Stimulus	S 5
90.2626	0.0002	860746	Response	R128
91.144	0.0002	865153	Stimulus	S 5
92.144	0.0002	870153	Stimulus	S 5
92.3626	0.0002	871246	Response	R128
93.1438	0.0002	875152	Stimulus	S 5
94.1438	0.0002	880152	Stimulus	S 5
94.4626	0.0002	881746	Response	R128
