onset	duration	sample	type	marker_code
0	0.0002	59823	Response	R128
0	0.0002	61650	Stimulus	S 1
1.7346	0.0002	70323	Response	R128
3.8346	0.0002	80823	Response	R128
4.1998	0.0002	82649	Stimulus	S 2
5.9346	0.0002	91323	Response	R128
8.0346	0.0002	101823	Response	R128
8.3994	0.0002	103647	Stimulus	S 3
10.1346	0.0002	112323	Response	R128
12.2346	0.0002	122823	Response	R128
12.5992	0.0002	124646	Stimulus	S 4
14.3346	0.0002	133323	Response	R128
16.4346	0.0002	143823	Response	R128
16.799	0.0002	145645	Stimulus	S 5
18.5346	0.0002	154323	Response	R128
20.6346	0.0002	164823	Response	R128
20.9988	0.0002	166644	Stimulus	S 6
22.7346	0.0002	175323	Response	R128
24.8346	0.0002	185823	Response	R128
25.1986	0.0002	187643	Stimulus	S 7
26.9346	0.0002	196323	Response	R128
29.0346	0.0002	206823	Response	R128
29.3984	0.0002	208642	Stimulus	S 8
31.1346	0.0002	217323	Response	R128
33.2346	0.0002	227823	Response	R128
33.598	0.0002	229640	Stimulus	S 9
35.3346	0.0002	238323	Response	R128
37.4346	0.0002	248823	Response	R128
37.7978	0.0002	250639	Stimulus	S 10
39.5346	0.0002	259323	Response	R128
41.6346	0.0002	269823	Response	R128
41.9976	0.0002	271638	Stimulus	S 11
43.7346	0.0002	280323	Response	R128
45.8346	0.0002	290823	Response	R128
46.1974	0.0002	292637	Stimulus	S 12
47.9346	0.0002	301323	Response	R128
50.0346	0.0002	311823	Response	R128
50.397	0.0002	313635	Stimulus	S 13
52.1346	0.0002	322323	Response	R128
54.2346	0.0002	332823	Response	R128
54.5968	0.0002	334634	Stimulus	S 14
56.3346	0.0002	343323	Response	R128
58.4346	0.0002	353823	Response	R128
58.7966	0.0002	355633	Stimulus	S 15
60.5346	0.0002	364323	Response	R128
62.6346	0.0002	374823	Response	R128
62.9964	0.0002	376632	Stimulus	S 16
64.7346	0.0002	385323	Response	R128
66.8346	0.0002	395823	Response	R128
67.1962	0.0002	397631	Stimulus	S 17
68.9346	0.0002	406323	Response	R128
71.0346	0.0002	416823	Response	R128
71.396	0.0002	418630	Stimulus	S 18
73.1346	0.0002	427323	Response	R128
75.2346	0.0002	437823	Response	R128
75.5956	0.0002	439628	Stimulus	S 19
77.3346	0.0002	448323	Response	R128
79.4346	0.0002	458823	Response	R128
79.812	0.0002	460710	Stimulus	S 20
81.5346	0.0002	469323	Response	R128
83.6346	0.0002	479823	Response	R128
84.0118	0.0002	481709	Stimulus	S 21
85.7346	0.0002	490323	Response	R128
87.8346	0.0002	500823	Response	R128
88.2116	0.0002	502708	Stimulus	S 22
89.9346	0.0002	511323	Response	R128
92.0346	0.0002	521823	Response	R128
92.4114	0.0002	523707	Stimulus	S 23
94.1346	0.0002	532323	Response	R128
96.2346	0.0002	542823	Response	R128
96.6112	0.0002	544706	Stimulus	S 24
98.3346	0.0002	553323	Response	R128
100.4346	0.0002	563823	Response	R128
100.8108	0.0002	565704	Stimulus	S 25
102.5346	0.0002	574323	Response	R128
104.6346	0.0002	584823	Response	R128
105.0106	0.0002	586703	Stimulus	S 26
106.7346	0.0002	595323	Response	R128
108.8346	0.0002	605823	Response	R128
109.2104	0.0002	607702	Stimulus	S 27
110.9346	0.0002	616323	Response	R128
113.0346	0.0002	626823	Response	R128
